n_evals,cid
40,1
80,1
120,1
160,1
200,0.5455698236773577
240,0.5442327142903347
280,0.5050026952345754
320,0.5047633541758229
360,0.5047633541758229
400,0.4907108825462827
440,0.4907047723387668
480,0.4904376230108038
520,0.4902387636249067
560,0.48276818692425866
600,0.4584913364473349
640,0.45848893274231484
680,0.45847962692898
720,0.45847962692898
760,0.4584089655973624
800,0.4584089655973624
840,0.45838004689675693
880,0.4583226535795896
920,0.4569683117250886
960,0.4569683117250886
1000,0.45664491487802444
1040,0.4560590386063936
1080,0.4560590386063936
1120,0.4560590386063936
1160,0.4560590386063936
1200,0.45584933089504287
1240,0.45584126945511927
1280,0.4558001144301625
1320,0.45579388731732573
1360,0.45579388731732573
1400,0.45570326317665444
1440,0.4557026712387078
1480,0.4554056034697064
1520,0.4553926063012458
1560,0.45535571223137644
1600,0.45535571223137644
1640,0.45535571223137644
1680,0.4553432300949777
1720,0.4553432300949777
1760,0.45529007376647324
1800,0.45529007376647324
1840,0.4552377736122072
1880,0.4552377736122072
1920,0.4548731908791309
1960,0.4548731908791309
2000,0.4548731908791309
