Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.621068,1.130037,0.884997,-0.666265,-3.494509,0
1,0.619990,1.130037,0.893003,-0.674787,-3.490352,0
2,0.621068,1.130037,0.885114,-0.666265,-3.494509,0
3,0.588550,1.074296,0.926504,-0.767473,-3.424689,0
4,0.370675,0.630370,0.972322,-0.977161,-2.256255,1
5,0.621851,1.130037,0.873224,-0.654366,-3.496281,0
6,0.616681,1.385524,1.845671,-0.779458,-3.363240,0
7,0.621830,0.884482,0.917140,-0.968618,-2.793859,1
8,0.792036,1.435182,1.410127,-0.999682,-2.147607,1
9,0.370208,0.628340,0.890341,-0.976152,-2.301480,1
10,0.917894,1.392942,0.211640,-0.510677,-4.648218,0
11,0.621834,0.884482,0.917140,-0.968618,-2.793859,1
12,0.623706,0.888566,0.856434,-0.880464,-2.797152,0
13,0.621830,0.884482,0.917140,-0.968618,-2.793859,1
14,0.795417,1.435182,1.410127,-0.995257,-2.160805,1
15,0.917923,1.387735,0.223530,-0.601487,-4.647825,0
16,0.621068,1.130360,0.885118,-0.662324,-3.494509,0
17,0.588550,1.078592,0.926504,-0.714853,-3.421175,0
18,0.370675,0.631476,0.972322,-0.976888,-2.256255,1
19,0.621851,1.131203,0.873224,-0.640462,-3.496281,0
20,0.621851,1.131203,0.873233,-0.640462,-3.496281,0
21,0.616564,1.387713,1.846119,-0.758401,-3.362380,0
22,0.917894,1.009987,0.097597,-0.758851,-3.159881,0
23,0.457691,1.379637,3.476250,-0.999560,-1.472371,0
24,0.370208,0.631375,0.926504,-0.974265,-2.301480,1
25,0.917894,1.393345,0.211640,-0.506703,-4.648218,0
26,0.621869,0.880341,0.795460,-0.841414,-2.793882,0
27,0.621869,0.880341,0.795460,-0.841414,-2.793882,0
28,0.621068,0.880341,0.890694,-0.956190,-2.710330,1
29,0.621064,0.880343,0.890767,-0.954919,-2.710333,1
30,0.621184,0.884482,0.917140,-0.952163,-2.710943,1
31,0.620205,1.013146,1.437510,-0.989435,-1.866786,0
32,0.789412,1.434178,1.409819,-0.981230,-2.139100,1
33,0.611426,0.982362,1.437510,-0.990646,-1.847364,0
34,0.621851,1.130016,1.787127,-0.987377,-1.867948,0
35,0.621066,1.130160,0.855851,-0.597900,-3.526800,0
36,0.917923,1.392943,0.223530,-0.549133,-4.647825,0
37,0.917894,1.399665,0.211640,-0.445549,-4.648218,0
38,0.370208,0.555634,0.926504,-0.989163,-1.243565,0
39,0.619990,0.894285,0.893065,-0.835447,-2.789891,0
