Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-2.683262,2.708093,1.340972,0.980997,0.734067,0.000000,0
1,2.350174,-0.844062,4.676499,0.492953,0.746303,0.000000,0
2,-6.868790,0.183289,18.944841,0.987711,0.679532,0.000000,0
3,7.611227,-4.156677,1.643562,0.984893,0.724901,0.000000,0
4,6.785198,-0.141177,1.059433,0.988897,0.717738,0.000000,0
5,-2.305183,-7.322593,19.311044,0.999686,0.692462,0.000000,0
6,-6.606610,0.190267,20.172202,0.999373,0.699736,0.000000,0
7,-1.461097,0.284054,20.295278,0.998951,0.728610,0.000000,0
8,2.379145,3.717279,19.038176,0.991271,0.752434,0.000000,0
9,0.129035,-0.756580,15.445010,0.995224,0.736649,0.000000,0
10,-0.295621,-0.068109,18.089285,0.998118,0.733047,0.000000,0
11,-3.230321,-2.201067,19.319743,0.999732,0.699711,0.000000,0
12,-1.232434,-7.159187,19.946674,0.999668,0.712691,0.000000,0
13,0.707658,-0.931675,22.799847,0.999499,0.722335,0.000000,0
14,2.588008,4.513332,7.161780,0.999108,0.732726,0.000000,0
15,0.846165,-0.909858,16.571685,0.999095,0.736871,0.000000,0
16,1.747908,-1.259207,28.801379,0.998789,0.741653,0.000000,0
17,6.363699,-0.342551,12.455138,0.999642,0.725298,0.000000,0
18,2.792931,-3.682599,3.267689,0.999214,0.735599,0.000000,0
19,1.636608,-2.952860,23.881032,0.999890,0.788668,0.000000,0
20,-6.868790,0.183289,18.944841,0.987711,0.679532,0.000000,0
21,-6.868790,-0.008491,18.944841,0.989316,0.680011,-0.191780,0
22,-6.954510,0.183289,18.944841,0.987159,0.680914,-0.085720,0
23,-6.911584,0.183289,12.452178,0.381759,0.756461,-6.492804,0
24,-2.973673,-1.465575,28.801379,-0.457082,0.680990,-4.726089,0
25,-7.187316,0.183289,6.742553,0.999996,0.702925,-7.472498,0
26,7.640066,-1.321731,27.152648,0.715491,0.706165,-6.118803,0
27,-3.202836,-0.756580,15.445010,-0.815643,0.720251,-3.331871,0
28,-2.305183,-7.336941,19.311044,0.999682,0.692549,-0.014348,0
29,-2.305183,-7.322593,19.319711,0.999686,0.692462,-0.008667,0
30,6.810218,-3.893716,1.059433,0.995989,0.704006,-1.025656,0
31,-2.252313,-7.854950,18.253212,0.997488,0.692985,-1.185415,0
32,-7.025390,1.145914,18.944841,0.981611,0.696500,-0.975279,0
33,7.586207,-0.404139,1.643562,-0.071016,0.701654,-1.025656,0
34,2.038319,2.914461,1.340972,0.977681,0.715227,-4.726089,0
35,6.196903,1.742648,23.029000,0.999715,0.713755,-5.865246,0
36,-3.307848,-2.201067,4.450601,0.991743,0.762923,-5.822861,0
37,6.412106,-0.342551,18.947802,0.999718,0.757148,-5.723213,0
38,-3.230321,-2.201067,19.311076,0.999732,0.699711,-0.008667,0
39,-2.305183,-7.322593,19.311044,0.999686,0.692462,0.000000,0
40,-6.911584,0.183289,12.452178,0.381759,0.756461,-6.492804,0
41,-2.973673,-1.465575,28.801379,-0.457082,0.680990,-4.726089,0
42,-7.187316,0.183289,6.742553,0.999996,0.702925,-7.472498,0
43,7.640066,-1.321731,27.152648,0.715491,0.706165,-6.118803,0
44,-3.202836,-0.756580,15.445010,-0.815643,0.720251,-3.331871,0
45,7.949433,-4.194385,27.152648,-0.166066,0.675586,-2.889264,0
46,-3.230709,-2.216664,15.329791,-0.838071,0.732791,-1.464889,0
47,-5.645786,-1.427240,4.450601,-0.851139,0.779116,-2.462674,0
48,-6.954510,0.183289,27.003592,-0.812431,0.713755,-4.668817,0
49,-6.800403,-0.344426,18.795258,0.992794,0.675574,-0.374037,0
