RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.2197244453694322,0.01882314638747513,100.0,0.3235787749908535,0.039494128068092195,100.0,0.40992622691396824,0.053039411143728656
200.0,0.17669778008509335,0.006536434726335522,200.0,0.29777772137095654,0.040402791654785684,200.0,0.3933381264564685,0.06422953773980261
300.0,0.15405808366658655,0.007414129034238535,300.0,0.2713482523522187,0.04901528433096219,300.0,0.3886444600904128,0.06453454248295648
400.0,0.13943618767836452,0.00707972934370893,400.0,0.254488834795624,0.0378788171364359,400.0,0.384983263064889,0.06400305211821955
500.0,0.12929687322749756,0.006468768022640901,500.0,0.24694286882369382,0.0389675015919068,500.0,0.38191992779175676,0.06322818999948067
600.0,0.1224308336114246,0.006131139976278025,600.0,0.2409448704492548,0.04028053060229968,600.0,0.379738220983082,0.06317891719422465
700.0,0.11771744698464544,0.006077102505336236,700.0,0.23359951753578065,0.0446828404912466,700.0,0.37871859609992364,0.06299999054200689
800.0,0.11257959650002851,0.00576251829775344,800.0,0.2287415749311903,0.04111961737872835,800.0,0.37740749416655905,0.06243909266304796
900.0,0.10816671061053215,0.00668513024003301,900.0,0.22568049419384217,0.0388502034186113,900.0,0.37694241802265016,0.06224199030503722
1000.0,0.10407364106901676,0.006801188985890252,1000.0,0.22141792015319597,0.036783128215695876,1000.0,0.37458504464808806,0.061504259713574275
