Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive
0,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
1,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
2,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
3,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
4,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
5,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
6,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
7,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
8,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
9,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
10,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
11,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
12,0.460953,0.756483,1.279004,-0.963053,-2.418679,-9.008413
13,0.465467,0.774879,1.258262,-0.888681,-2.456021,-9.008413
14,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
15,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
16,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
17,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
18,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
19,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
20,0.460953,0.756483,1.279004,-0.963053,-2.418679,-9.008413
21,0.465467,0.774879,1.258262,-0.888681,-2.456021,-9.008413
22,0.466549,0.784395,1.381047,-0.958721,-2.458893,-8.813766
23,0.478473,0.803384,1.362824,-0.893476,-2.477146,-8.813766
24,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
25,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
26,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
27,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
28,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
29,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
30,0.460953,0.756483,1.279004,-0.963053,-2.418679,-9.008413
31,0.465467,0.774879,1.258262,-0.888681,-2.456021,-9.008413
32,0.466549,0.784395,1.381047,-0.958721,-2.458893,-8.813766
33,0.478473,0.803384,1.362824,-0.893476,-2.477146,-8.813766
34,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
35,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
36,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
37,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
38,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
39,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
40,0.465467,0.774879,1.258262,-0.888681,-2.456021,-9.008413
41,0.460953,0.756483,1.279004,-0.963053,-2.418679,-9.008413
42,0.474883,0.796859,1.379081,-0.907207,-2.462951,-8.593510
43,0.478473,0.803384,1.362824,-0.893476,-2.477146,-8.813766
44,0.466549,0.784395,1.381047,-0.958721,-2.458893,-8.813766
45,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
46,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
47,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
48,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
49,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
50,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
51,0.493345,0.784395,1.279004,-0.967144,-2.517928,-8.262294
52,0.471445,0.766885,1.265123,-0.985993,-2.465990,-8.262294
53,0.465467,0.774879,1.258262,-0.888681,-2.456021,-9.008413
54,0.460953,0.756483,1.279004,-0.963053,-2.418679,-9.008413
55,0.474883,0.796859,1.379081,-0.907207,-2.462951,-8.593510
56,0.478473,0.803384,1.362824,-0.893476,-2.477146,-8.813766
57,0.466549,0.784395,1.381047,-0.958721,-2.458893,-8.813766
58,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
59,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
60,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
61,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
62,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
63,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
64,0.493345,0.784395,1.279004,-0.967144,-2.517928,-8.262294
65,0.471445,0.766885,1.265123,-0.985993,-2.465990,-8.262294
66,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
67,0.474883,0.790545,1.381343,-0.963937,-2.462951,-8.024060
68,0.465467,0.774879,1.258262,-0.888681,-2.456021,-9.008413
69,0.474883,0.796859,1.379081,-0.907207,-2.462951,-8.593510
70,0.460953,0.756483,1.279004,-0.963053,-2.418679,-9.008413
71,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
72,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
73,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
74,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
75,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
76,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
77,0.493345,0.784395,1.279004,-0.967144,-2.517928,-8.262294
78,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
79,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
80,0.465467,0.774879,1.258262,-0.888681,-2.456021,-9.008413
81,0.460953,0.756483,1.279004,-0.963053,-2.418679,-9.008413
82,0.474883,0.796859,1.379081,-0.907207,-2.462951,-8.593510
83,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
84,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
85,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
86,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
87,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
88,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
89,0.493345,0.784395,1.279004,-0.967144,-2.517928,-8.262294
90,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
91,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
92,0.493345,0.781627,1.274527,-0.967368,-2.517928,-8.144195
93,0.465467,0.774879,1.258262,-0.888681,-2.456021,-9.008413
94,0.474883,0.796859,1.379081,-0.907207,-2.462951,-8.593510
95,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
96,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
97,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
98,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
99,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
100,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
101,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
102,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
103,0.485727,0.720080,0.568452,-0.970698,-2.551676,-8.363758
104,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
105,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
106,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
107,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
108,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
109,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
110,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
111,0.485727,0.720080,0.568452,-0.970698,-2.551676,-8.363758
112,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
113,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
114,0.466381,1.427686,3.261350,-0.899238,-2.531821,-8.208495
115,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
116,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
117,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
118,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
119,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
120,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
121,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
122,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
123,0.502596,0.785151,1.136626,-0.972656,-2.571643,-8.945075
124,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
125,0.474711,0.784395,1.258262,-0.887953,-2.461968,-8.945075
126,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
127,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
128,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
129,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
130,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
131,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
132,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
133,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
134,0.502596,0.785151,1.136626,-0.972656,-2.571643,-8.945075
135,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
136,0.474711,0.784395,1.258262,-0.887953,-2.461968,-8.945075
137,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
138,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
139,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
140,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
141,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
142,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
143,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
144,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
145,0.502596,0.785151,1.136626,-0.972656,-2.571643,-8.945075
146,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
147,0.474711,0.784395,1.258262,-0.887953,-2.461968,-8.945075
148,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
149,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
150,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
151,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
152,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
153,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
154,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
155,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
156,0.502596,0.785151,1.136626,-0.972656,-2.571643,-8.945075
157,0.490656,0.807745,1.380635,-0.988859,-2.562556,-8.348440
158,0.465983,1.417274,3.228631,-0.932733,-2.727706,-8.348440
159,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
160,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
161,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
162,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
163,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
164,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
165,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
166,0.471504,0.784395,1.385956,-0.987259,-2.466280,-8.465147
167,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
168,0.502596,0.785151,1.136626,-0.972656,-2.571643,-8.945075
169,0.490656,0.807745,1.380635,-0.988859,-2.562556,-8.348440
170,0.465983,1.417274,3.228631,-0.932733,-2.727706,-8.348440
171,0.471302,1.285421,2.752404,-0.862308,-2.744204,-8.450525
172,0.502799,0.784801,1.260238,-0.976958,-2.470992,-8.450525
173,0.466381,1.429513,3.214998,-0.858502,-2.757824,-8.450525
174,0.466132,1.423571,3.223335,-0.900238,-2.721734,-8.450525
175,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
176,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
177,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
178,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
179,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
180,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
181,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
182,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
183,0.502596,0.785151,1.136626,-0.972656,-2.571643,-8.945075
184,0.465983,1.417274,3.228631,-0.932733,-2.727706,-8.348440
185,0.471302,1.285421,2.752404,-0.862308,-2.744204,-8.450525
186,0.466381,1.429513,3.214998,-0.858502,-2.757824,-8.450525
187,0.466132,1.423571,3.222215,-0.900238,-2.721734,-8.619257
188,0.513762,0.797334,1.110190,-0.994607,-2.702917,-8.619257
189,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
190,0.446667,1.285421,2.997321,-0.878456,-2.650623,-8.619257
191,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
192,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
193,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
194,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
195,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
196,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
197,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
198,0.502596,0.785151,1.136626,-0.972656,-2.571643,-8.945075
199,0.465983,1.417274,3.228631,-0.932733,-2.727706,-8.348440
200,0.471302,1.285421,2.752404,-0.862308,-2.744204,-8.450525
201,0.466381,1.429513,3.214998,-0.858502,-2.757824,-8.450525
202,0.466132,1.423571,3.222215,-0.900238,-2.721734,-8.619257
203,0.513762,0.797334,1.110190,-0.994607,-2.702917,-8.619257
204,0.502596,0.785151,1.142330,-0.972846,-2.571643,-8.024060
205,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
206,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
207,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
208,0.471518,0.754583,1.079766,-0.971557,-2.467047,-9.008413
209,0.474883,0.785151,1.385283,-0.974754,-2.462951,-9.008413
210,0.493321,0.784395,1.279004,-0.965159,-2.518042,-9.008413
211,0.518920,0.797334,1.110190,-0.987507,-2.719799,-8.208495
212,0.502596,0.785151,1.136626,-0.972656,-2.571643,-8.945075
213,0.465983,1.417274,3.228631,-0.932733,-2.727706,-8.348440
214,0.471302,1.285421,2.752404,-0.862308,-2.744204,-8.450525
215,0.466381,1.429513,3.214998,-0.858502,-2.757824,-8.450525
216,0.466132,1.423571,3.222215,-0.900238,-2.721734,-8.619257
217,0.513762,0.797334,1.110190,-0.994607,-2.702917,-8.619257
218,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
219,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
