n_evals,cid
40,0.49496323260462427
80,0.3063260130695033
120,0.30392657243920596
160,0.2962375555289063
200,0.2936671419018438
240,0.2744993734692306
280,0.27449924179137764
320,0.2744702703856057
360,0.26709424489663064
400,0.2620979306557283
440,0.2620979306557283
480,0.2617863945374873
520,0.26168647770469894
560,0.26168647770469894
600,0.26168647770469894
640,0.2612149662703982
680,0.261020547961053
720,0.2599555012566576
760,0.2599555012566576
800,0.2599555012566576
840,0.25741936519528225
880,0.25741936519528225
920,0.25734996505715557
960,0.25734996505715557
1000,0.2573416631896864
1040,0.2573416631896864
1080,0.25728000988232164
1120,0.25728000988232164
1160,0.25728000988232164
1200,0.25728000988232164
1240,0.25728000988232164
1280,0.25724362343106194
1320,0.25724362343106194
1360,0.25724362343106194
1400,0.25724362343106194
1440,0.25724362343106194
1480,0.25724362343106194
1520,0.25724362343106194
1560,0.25724362343106194
1600,0.25724362343106194
1640,0.25724362343106194
1680,0.25724362343106194
1720,0.25724362343106194
1760,0.25669638366768793
1800,0.25669638366768793
1840,0.25669638366768793
1880,0.25669638366768793
1920,0.25669638366768793
1960,0.25669638366768793
2000,0.2565333997135491
