Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.834271,0.629275,0.010000,-0.000001,-2.305922,0
1,0.943052,0.880737,4.224656,-0.000000,-2.467836,0
2,0.178442,0.936948,1.140654,-0.000454,-0.828970,0
3,0.929805,1.392786,1.982658,-0.000000,-2.602707,0
4,0.122140,0.908620,4.698680,-0.001559,-0.615473,0
5,0.363746,0.883706,2.888156,-0.428345,-0.024841,0
6,0.614596,1.780054,1.424979,-0.152067,-0.185027,0
7,0.946545,1.961441,1.974598,-0.000000,-2.680962,0
8,0.152360,1.794335,2.372854,-0.000020,-0.816249,0
9,0.407223,1.433534,2.285474,-0.226809,-1.356802,0
10,0.653826,0.827857,0.002418,-0.428408,-2.822208,0
11,0.430117,1.206353,2.715553,-0.386536,-2.007706,0
12,0.282527,0.621789,1.240620,-0.355693,-0.481511,0
13,0.870913,1.365793,3.185857,-0.000000,-2.472709,0
14,0.978033,1.668248,0.934698,-0.196249,-0.125873,0
15,0.114098,0.558088,3.743917,-0.000962,-0.572844,0
16,0.889507,0.731855,3.085860,-0.000000,-2.505918,0
17,0.401557,0.526878,3.608411,-0.000000,-1.300955,0
18,0.367272,1.309091,1.727390,-0.033865,-1.272798,0
19,0.730183,0.924576,2.903644,-0.000000,-2.078318,0
20,0.304100,1.054188,2.666718,-0.298892,-1.077859,0
21,0.496551,1.748690,1.674758,-0.076325,-1.577724,0
22,0.502535,1.255268,4.733104,-0.000000,-1.567720,0
23,0.483801,1.702223,1.577862,-0.053244,-1.547388,0
24,0.993417,1.983512,4.681995,-0.000000,-2.895423,0
25,0.981752,1.252489,2.122878,-0.000000,-2.739148,0
26,0.495280,1.430521,1.893933,-0.197220,-0.069631,0
27,0.392715,1.937609,2.012860,-0.006539,-1.338206,0
28,0.125403,1.173141,2.161862,-0.000054,-0.695924,0
29,0.243347,1.048656,4.717962,-0.310191,-0.061990,0
30,0.819859,0.844514,2.880333,-0.000000,-2.176682,0
31,0.180618,1.997450,3.319372,-0.000137,-0.844008,0
32,0.618179,0.888654,0.414420,-0.362457,-0.066053,0
33,0.649012,0.785823,0.201061,-0.585114,-0.031783,0
34,0.249609,1.137808,4.664345,-0.643411,-0.922538,0
35,0.946586,0.873808,0.705057,-0.000000,-2.722041,0
36,0.205268,1.550095,2.808100,-0.000479,-0.899083,0
37,0.197897,1.476113,1.040996,-0.000019,-0.930420,0
38,0.393761,1.242320,3.131414,-0.281324,-0.326678,0
39,0.820408,1.913244,2.171096,-0.003359,-2.241502,0
40,0.407584,1.786092,4.833739,-0.313797,-1.348176,0
41,0.136565,1.297088,0.361691,-0.000003,-0.831079,0
42,0.748187,1.131038,4.534225,-0.000000,-1.981608,0
43,0.245476,1.402664,2.359858,-0.001494,-0.992594,0
44,0.345414,1.809154,4.929715,-0.374086,-0.095056,0
45,0.917674,1.933875,0.081318,-0.362841,-2.632116,0
46,0.271673,1.725057,2.567750,-0.001445,-1.046385,0
47,0.346862,1.513594,4.417576,-0.343499,-0.151727,0
48,0.708765,1.634676,2.627445,-0.000786,-2.042823,0
49,0.610885,0.955198,2.360194,-0.000078,-1.841446,0
50,0.816693,1.397644,1.549835,-0.121684,-2.246008,0
51,0.477889,0.890062,4.141889,-0.000000,-1.497099,0
52,0.845938,1.044362,2.238590,-0.000000,-2.321755,0
53,0.320165,1.467921,3.235642,-0.089235,-1.116847,0
54,0.169267,0.613994,3.653641,-0.014571,-0.713417,0
55,0.934275,1.477773,2.391732,-0.000000,-2.578563,0
56,0.860224,0.659653,4.592575,-0.000000,-2.437480,0
57,0.230343,0.593988,2.669062,-0.300279,-0.874786,0
58,0.819052,0.969600,0.112648,-0.417056,-2.826798,0
59,0.372945,1.338870,0.375291,-0.001131,-1.290780,0
60,0.166592,1.305839,3.749650,-0.001471,-0.738708,0
61,0.545611,1.829717,4.852703,-0.000000,-1.668108,0
62,0.910534,1.238766,4.579483,-0.000000,-2.604875,0
63,0.533795,0.959440,3.471572,-0.000000,-1.654037,0
64,0.309003,0.695547,2.647634,-0.457005,-0.006556,0
65,0.569074,1.269149,1.076996,-0.151733,-0.116907,0
66,0.420734,0.666340,3.166426,-0.000004,-1.376905,0
67,0.249883,1.486057,3.155553,-0.005888,-0.971202,0
68,0.405176,1.831578,1.827414,-0.007972,-1.378914,0
69,0.585586,1.867755,0.613804,-0.008707,-1.795193,0
70,0.631359,1.995016,2.586079,-0.483430,-0.128880,0
