Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.476329,1.144922,3.839432,-0.000286,-1.503679,0
1,0.717082,0.688032,4.086029,-0.000000,-1.941188,0
2,0.556082,1.152900,4.056105,-0.000000,-1.707082,0
3,0.156779,1.417087,2.760907,-0.000146,-0.763486,0
4,0.308052,0.510355,4.141985,-0.000000,-1.056995,0
5,0.132539,1.213944,4.251685,-0.000944,-0.653780,0
6,0.694971,1.627127,0.165950,-0.055885,-1.999524,0
7,0.707010,0.719905,2.265147,-0.000000,-2.030918,0
8,0.372579,1.369163,1.401449,-0.012005,-1.278020,0
9,0.760287,1.758991,2.501751,-0.000194,-2.092267,0
10,0.871290,1.742378,4.248215,-0.000000,-2.336895,0
11,0.367992,0.687693,3.736076,-0.000147,-1.222110,0
12,0.482404,0.770903,4.723239,-0.000000,-1.475412,0
13,0.785246,1.575363,3.972620,-0.000000,-2.078464,0
14,0.203028,1.284934,1.415086,-0.000108,-0.919717,0
15,0.115241,1.795097,0.293195,-0.000000,-0.853488,0
16,0.642603,1.929300,2.557179,-0.990864,-1.916838,1
17,0.396085,0.671925,4.901373,-0.000000,-1.264695,0
18,0.839864,1.616543,2.704294,-0.000000,-2.320578,0
19,0.430817,1.072693,2.389310,-0.913940,-2.627812,1
20,0.739580,1.199158,3.011739,-0.000000,-2.086361,0
21,0.947275,0.668428,3.456446,-0.000000,-2.487843,0
22,0.807839,0.893232,4.590771,-0.000000,-2.112958,0
23,0.320644,1.087413,2.223840,-0.168982,-1.117204,0
24,0.162603,1.787436,1.624692,-0.000008,-0.861148,0
25,0.928879,1.911559,4.041809,-0.000000,-2.423242,0
26,0.558411,0.965035,0.084825,-0.155630,-0.064306,0
27,0.843607,0.567185,4.437773,-0.000000,-2.247610,0
28,0.338163,1.020583,1.747039,-0.220950,-1.170445,0
29,0.976858,1.745934,0.404160,-0.036845,-1.925044,0
30,0.911558,1.754264,3.603637,-0.000000,-2.420985,0
31,0.869725,1.364283,4.225919,-0.000000,-2.331335,0
32,0.731565,1.480190,1.704282,-0.335909,-0.078935,0
33,0.436023,0.910513,0.250195,-0.218112,-0.095484,0
34,0.432141,1.192657,2.411170,-0.215648,-0.715964,0
35,0.308388,1.050071,0.902134,-0.007244,-1.111467,0
36,0.715902,1.817256,2.129487,-0.663378,-3.670489,0
37,0.989502,1.399076,0.777210,-0.319738,-0.080870,0
38,0.671246,0.994154,1.269967,-0.557280,-1.958973,0
39,0.742723,1.281268,1.021121,-0.337148,-0.102238,0
40,0.879359,1.026415,0.481758,-0.144520,-2.476148,0
41,0.677726,1.694310,3.159375,-0.000003,-1.982480,0
42,0.337807,0.537060,3.344443,-0.000052,-1.152158,0
43,0.656049,1.289131,4.097008,-0.000000,-1.935818,0
44,0.605816,1.048911,1.522677,-0.351514,-0.011152,0
45,0.842534,0.514318,3.950109,-0.000000,-2.246784,0
46,0.552174,0.632586,3.448163,-0.000000,-1.678210,0
47,0.952680,1.750929,1.194884,-0.275137,-0.106519,0
48,0.371699,0.513825,0.462158,-0.981912,-1.248365,1
49,0.272096,1.409876,2.881644,-0.010798,-1.009033,0
50,0.435715,1.336856,2.041594,-0.205274,-0.118268,0
51,0.763275,1.424240,4.263204,-0.000000,-2.009757,0
52,0.936147,1.603460,2.543784,-0.000000,-2.581005,0
53,0.724682,1.400544,0.839372,-0.110331,-0.659581,0
54,0.238038,1.803288,1.639901,-0.000058,-1.002837,0
55,0.677828,1.711071,0.176606,-0.021154,-1.974386,0
56,0.829170,0.504754,4.127036,-0.000000,-2.191853,0
57,0.888772,0.935048,1.786717,-0.000000,-2.465991,0
58,0.670410,0.791480,2.344931,-0.000000,-1.957397,0
59,0.857366,1.454250,3.554841,-0.000000,-2.300721,0
60,0.200946,1.361120,0.782231,-0.000022,-0.934771,0
61,0.828462,1.832346,1.686262,-0.874474,-2.289932,1
62,0.992577,0.799564,4.691965,-0.000000,-2.892219,0
63,0.167553,0.808226,0.263463,-0.000347,-0.791665,0
64,0.689878,0.508938,1.670816,-0.000000,-1.997003,0
65,0.712279,1.207908,2.959293,-0.000000,-2.048471,0
66,0.557523,0.765711,4.845360,-0.000000,-1.590206,0
67,0.631415,1.278635,2.154586,-0.796793,-1.880640,1
68,0.332580,0.723765,1.250983,-0.674320,-1.779658,0
69,0.243938,1.689817,3.705665,-0.006246,-0.945762,0
70,0.176006,1.837600,0.844143,-0.000002,-0.930431,0
71,0.916853,1.608973,3.619095,-0.000000,-2.422942,0
72,0.349120,1.462816,0.877761,-0.001000,-1.248320,0
73,0.315226,0.706230,3.995337,-0.128774,-1.087728,0
74,0.754653,0.868773,3.720465,-0.000000,-2.054427,0
75,0.488770,0.545038,1.787058,-0.000000,-1.543628,0
76,0.502583,1.583514,2.428207,-0.195173,-0.032252,0
77,0.495354,1.946755,1.210998,-0.007452,-1.591225,0
78,0.382562,1.395264,1.846082,-0.036790,-1.281749,0
79,0.622182,0.844547,4.773993,-0.000000,-1.789768,0
80,0.969328,0.884698,4.783399,-0.000000,-2.803170,0
81,0.537925,0.960627,1.077589,-0.400660,-0.045228,0
82,0.535093,1.842285,3.497422,-0.626463,-1.674100,0
83,0.624532,1.448284,0.985430,-0.139025,-0.128922,0
84,0.348486,0.646840,3.322613,-0.021358,-1.170498,0
85,0.727944,0.530332,0.515012,-0.000000,-2.051558,0
86,0.908189,1.738254,3.844924,-0.000000,-2.399699,0
87,0.871956,1.517905,0.735427,-0.414723,-2.702912,0
88,0.425292,1.420134,1.941410,-0.162422,-1.381103,0
89,0.328265,1.475434,1.165909,-0.000911,-1.188010,0
90,0.637295,1.987422,3.902052,-0.000000,-1.893014,0
91,0.719120,1.761061,0.724298,-0.301459,-2.044492,0
92,0.462745,1.562685,2.330967,-0.211706,-0.236946,0
93,0.329266,1.587699,0.134415,-0.000046,-1.228015,0
94,0.489383,0.649539,0.178759,-0.605941,-0.030591,0
95,0.764474,1.729612,0.329164,-0.200269,-2.100835,0
96,0.319839,1.970003,0.933139,-0.000064,-1.201646,0
97,0.390270,1.424254,1.979112,-0.060076,-1.311820,0
98,0.793457,1.166161,1.948586,-0.000001,-2.144072,0
99,0.740568,1.122819,4.364867,-0.000000,-1.972630,0
100,0.411736,1.269747,0.447368,-0.005075,-1.379181,0
101,0.659698,1.344787,4.837467,-0.000000,-1.839110,0
102,0.312377,0.786037,3.559580,-0.996153,-1.084237,1
