Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.683893,0.857572,0.488754,-0.979976,-2.853069,1
1,0.402403,1.984637,4.777432,-0.998549,-1.328292,0
2,0.619027,1.555523,2.502657,-0.998092,-1.865511,0
3,0.701888,1.073527,0.177302,-0.670277,-3.811532,0
4,0.730652,1.086169,0.011302,-0.404380,-3.845648,0
5,0.683893,0.858110,0.488754,-0.979911,-2.853069,1
6,0.619027,1.555523,2.420795,-0.997791,-1.865511,0
7,0.701119,1.060800,0.022609,-0.410261,-3.808805,0
8,0.637357,1.068899,0.495577,-0.670138,-3.665975,0
9,0.683893,0.864506,0.488754,-0.979143,-2.853069,1
10,0.619027,1.555523,2.419944,-0.996325,-1.865511,0
11,0.701119,1.061061,0.022609,-0.406907,-3.808805,0
12,0.657096,1.334356,1.354936,-0.518301,-3.661470,0
13,0.692819,0.850012,0.047419,-0.574122,-2.860853,0
14,0.633088,0.845468,0.489238,-0.860197,-2.809809,0
15,0.652848,1.347534,2.061080,-0.887930,-1.937912,0
16,0.408510,1.984637,4.767137,-0.993383,-1.351086,0
17,0.580547,1.555523,2.755327,-0.980589,-1.771820,0
18,0.700374,1.060800,0.022609,-0.405780,-3.806385,0
19,0.657096,1.347958,1.395163,-0.501645,-3.620615,0
20,0.634581,0.858107,0.434667,-0.573999,-2.811805,0
21,0.688931,0.964973,0.836679,-0.532089,-2.855888,0
22,0.637288,0.834556,0.362892,-0.857214,-2.808775,0
23,0.657096,1.347534,2.046813,-0.864651,-1.937134,0
24,0.657096,1.347534,2.047664,-0.864651,-1.937134,0
25,0.408510,1.992445,4.767137,-0.993327,-1.351086,0
26,0.410788,1.984637,4.767137,-0.972019,-1.360777,0
27,0.700179,1.061061,0.022609,-0.401655,-3.805662,0
28,0.688931,0.970792,0.836679,-0.446640,-2.855888,0
29,0.782050,1.041434,0.814579,-0.739406,-2.117159,0
30,0.637357,0.858110,0.489238,-0.736778,-2.808768,0
31,0.648417,1.340841,2.098991,-0.850433,-1.932113,0
32,0.408510,1.927981,4.767137,-0.978203,-1.351086,0
33,0.407249,1.984637,4.746828,-0.991135,-1.346618,0
34,0.692819,1.060800,0.053619,-0.387219,-3.786887,0
35,0.637357,0.860251,0.451803,-0.631985,-2.808768,0
36,0.633460,0.834275,0.793191,-0.848909,-1.888586,0
37,0.406182,1.984637,4.767137,-0.986760,-1.342341,0
38,0.692819,1.060800,0.022609,-0.315456,-3.786887,0
39,0.664268,1.347958,1.303826,-0.369943,-3.521262,0
