Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.804605,-6.404025,24.436778,0.691101,0.734374,0.000000,0
1,-7.708381,7.310985,12.161665,0.999246,0.698425,0.000000,0
2,-7.190701,-6.208144,23.982981,0.958450,0.732135,0.000000,0
3,-6.544642,6.205360,4.615595,-0.999772,0.799627,0.000000,1
4,-5.962042,2.737427,22.439244,0.999997,0.652535,0.000000,0
5,-5.687440,7.427020,22.380280,0.982829,0.725892,0.000000,0
6,-5.569676,3.042748,4.616719,-0.985862,0.791744,0.000000,1
7,-1.867170,7.151784,7.805848,-0.933970,0.788668,0.000000,0
8,-1.108553,5.915852,8.399814,-0.206271,0.766370,0.000000,0
9,-0.732347,6.719727,8.234627,-0.824399,0.780719,0.000000,0
10,3.189939,-7.818395,23.381058,0.999993,0.655356,0.000000,0
11,3.901717,-6.618855,3.640030,-0.999999,0.811979,0.000000,1
12,3.974012,6.306818,10.523682,0.999946,0.666466,0.000000,0
13,4.669572,7.210483,11.470103,0.999991,0.660753,0.000000,0
14,4.907137,7.211752,3.442399,0.999902,0.696248,0.000000,0
15,7.586841,-5.666342,10.854690,0.997609,0.717565,0.000000,0
16,7.618713,3.425119,11.466786,0.998166,0.713780,0.000000,0
17,7.637407,-6.667852,10.749171,0.998536,0.708314,0.000000,0
