n_evals,cid
20,0.32377339378179876
40,0.27710243943039625
60,0.2750462747989055
80,0.255718620841772
100,0.25271525511079534
120,0.24780154223100073
140,0.2472419480712802
160,0.2472268471579169
180,0.24722049553997943
200,0.24721160904748501
220,0.24720278257307038
240,0.24705095788085604
260,0.2470172968331896
280,0.2470172968331896
300,0.24700860240572842
320,0.24680203641608675
340,0.24680203641608675
360,0.24676666025500948
380,0.24669657158820174
400,0.24669657158820174
420,0.24669657158820174
440,0.24669482958867453
460,0.24644660478024918
480,0.2462821181570893
500,0.24627682248535784
520,0.2462733854526002
540,0.2462733854526002
560,0.24626932368667045
580,0.24623660909203093
600,0.24621246316048154
620,0.24562077456723047
640,0.24526153749761154
660,0.24526037813361018
680,0.24526037813361018
700,0.24526037813361018
720,0.24526037813361018
740,0.24526037813361018
760,0.24524553368559168
780,0.24524277105438785
800,0.24524165611448495
820,0.24523044484640452
840,0.2452261455901667
860,0.24522614523308112
880,0.24522614523308112
900,0.24522614523308112
920,0.24521420401918026
940,0.24521420401918026
960,0.24520933258935854
980,0.24519861334400664
1000,0.24519861334400664
