Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.920013,1.804057,1.385288,-0.447949,-2.629147,-0.000000,0
1,0.356533,1.057577,3.978176,-0.997547,-1.201243,-11.027784,1
2,0.998877,1.897436,1.801477,-0.000000,-2.877849,-11.027784,0
3,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784,1
4,0.446667,1.285421,3.350868,-0.993648,-1.434052,-11.027784,1
5,0.998877,1.897436,1.834083,-0.000000,-2.864943,-0.000000,0
6,0.999947,1.897436,1.834083,-0.000000,-2.868354,-11.027784,0
7,0.994489,1.862268,1.834083,-0.000000,-2.848165,-11.027784,0
8,0.466549,0.784395,1.258262,-0.756624,-2.456968,-0.000000,1
9,0.800364,1.288079,1.245002,-0.792760,-2.181416,-0.000000,1
10,0.463304,0.784395,1.258262,-0.687864,-2.444440,-11.027784,0
11,0.800364,1.288079,1.260296,-0.729286,-2.181416,-11.027784,1
12,0.444332,1.287246,3.339082,-0.981053,-1.426631,-11.027784,1
13,0.967391,0.744331,0.507219,-0.000000,-2.794883,-0.000000,0
14,0.967391,0.744331,0.515831,-0.000000,-2.794883,-11.027784,0
15,0.872568,1.165944,1.690537,-0.000000,-2.417249,-0.000000,0
16,0.807279,1.288079,2.169982,-0.000000,-2.187757,-11.027784,0
17,0.730960,1.625544,0.383072,-0.248508,-2.051100,-0.000000,0
18,0.800364,1.288079,1.587516,-0.035586,-2.179800,-11.027784,0
19,0.423982,0.570880,0.768142,-0.871431,-1.378240,-11.027784,1
20,0.887621,0.918973,2.448449,-0.000000,-2.519955,-0.000000,0
21,0.847468,1.451216,2.953180,-0.000000,-2.433320,-0.000000,0
22,0.988753,1.885383,3.164274,-0.000000,-2.615224,-11.027784,0
23,0.949923,1.378695,4.930429,-0.000000,-2.737322,-11.027784,0
24,0.837057,1.958609,3.850038,-0.000000,-2.224653,-11.027784,0
25,0.767976,1.603125,2.276244,-0.001910,-2.094393,-0.000000,0
26,0.444332,1.285104,0.651436,-0.024362,-1.454784,-0.000000,0
27,0.653958,0.650809,0.906726,-0.000025,-1.942028,-11.027784,0
28,0.555805,1.586580,0.389514,-0.011330,-1.716955,-11.027784,0
29,0.800808,1.603125,2.464254,-0.000000,-2.178283,-11.027784,0
30,0.744455,0.592004,0.387373,-0.000000,-2.083167,-11.027784,0
31,0.258881,1.107482,4.343299,-0.408899,-0.089403,-0.000000,0
32,0.590022,0.888333,0.813867,-0.361812,-0.257218,-0.000000,0
33,0.541859,1.430551,2.694759,-0.439550,-0.064543,-0.000000,0
34,0.335577,1.386571,3.192502,-0.239837,-1.166040,-11.027784,0
35,0.466549,0.802309,1.161732,-0.394547,-0.097602,-11.027784,0
36,0.426285,1.943508,3.850038,-0.276517,-0.183977,-11.027784,0
37,0.541859,1.430551,2.727365,-0.416807,-0.062396,-11.027784,0
38,0.397655,1.431060,2.170709,-0.132131,-1.315612,-11.027784,0
39,0.354773,0.822915,4.001623,-0.054482,-1.189354,-0.000000,0
