Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive
0,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
1,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
2,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
3,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
4,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
5,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
6,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
7,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
8,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
9,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
10,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
11,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
12,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
13,0.596464,0.799273,0.463939,-0.959221,-2.722206,-12.450857
14,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
15,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
16,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
17,0.596464,0.799273,0.463939,-0.959221,-2.722206,-12.450857
18,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
19,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
20,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
21,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
22,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
23,0.592812,0.790063,0.433197,-0.986405,-2.720551,-12.242709
24,0.596464,0.799273,0.463939,-0.959221,-2.722206,-12.450857
25,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
26,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
27,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
28,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
29,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
30,0.596464,0.799273,0.463939,-0.959221,-2.722206,-12.450857
31,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
32,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
33,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
34,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
35,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
36,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
37,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
38,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
39,0.668374,0.885312,0.686022,-0.952292,-2.841997,-12.264493
40,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
41,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
42,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
43,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
44,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
45,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
46,0.668374,0.885312,0.686022,-0.952292,-2.841997,-12.264493
47,0.592760,0.790043,0.467906,-0.986710,-2.720528,-12.028578
48,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
49,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
50,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
51,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
52,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
53,0.649232,0.871307,0.665409,-0.962487,-2.910881,-11.958577
54,0.653817,0.867243,0.656542,-0.965845,-2.831322,-11.958577
55,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
56,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
57,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
58,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
59,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
60,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
61,0.649232,0.871307,0.665409,-0.962487,-2.910881,-11.958577
62,0.653817,0.867243,0.656542,-0.965845,-2.831322,-11.958577
63,0.597586,0.790043,0.434981,-0.995177,-2.725524,-11.664621
64,0.672529,0.883656,0.656542,-0.974647,-2.930048,-11.664621
65,0.649555,0.873287,0.656542,-0.928378,-2.827854,-11.664621
66,0.571410,0.785111,0.511800,-0.973039,-2.669262,-12.718929
67,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
68,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
69,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
70,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
71,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
72,0.649232,0.871307,0.665409,-0.962487,-2.910881,-11.958577
73,0.653817,0.867243,0.656542,-0.965845,-2.831322,-11.958577
74,0.597586,0.790043,0.434981,-0.995177,-2.725524,-11.664621
75,0.672529,0.883656,0.656542,-0.974647,-2.930048,-11.664621
76,0.672529,0.883641,0.656542,-0.974679,-2.930048,-11.111526
77,0.649555,0.873287,0.656542,-0.928378,-2.827854,-11.664621
78,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
79,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
80,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
81,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
82,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
83,0.649232,0.871307,0.665409,-0.962487,-2.910881,-11.958577
84,0.653817,0.867243,0.656542,-0.965845,-2.831322,-11.958577
85,0.597586,0.790043,0.434981,-0.995177,-2.725524,-11.664621
86,0.672529,0.883656,0.656542,-0.974647,-2.930048,-11.664621
87,0.672529,0.883641,0.656542,-0.974679,-2.930048,-11.111526
88,0.681041,0.883656,0.656542,-0.991067,-2.851696,-11.889925
89,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
90,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
91,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
92,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
93,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
94,0.649232,0.871307,0.665409,-0.962487,-2.910881,-11.958577
95,0.653817,0.867243,0.656542,-0.965845,-2.831322,-11.958577
96,0.681041,0.883656,0.656542,-0.991067,-2.851696,-11.889925
97,0.672529,0.871023,0.656542,-0.995316,-2.846358,-11.865514
98,0.672529,0.883311,0.684590,-0.978478,-2.930048,-11.865514
99,0.672529,0.883641,0.656542,-0.974679,-2.930048,-11.111526
100,0.672923,0.883641,0.657485,-0.963026,-2.846930,-11.865514
101,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
102,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
103,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
104,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
105,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
106,0.649232,0.871307,0.665409,-0.962487,-2.910881,-11.958577
107,0.681041,0.883656,0.656542,-0.991067,-2.851696,-11.889925
108,0.672529,0.871023,0.656542,-0.995316,-2.846358,-11.865514
109,0.672529,0.883311,0.684590,-0.978478,-2.930048,-11.865514
110,0.697636,0.883311,0.523601,-0.981624,-2.859703,-12.170401
111,0.639530,0.864952,0.673048,-0.964537,-2.900780,-12.170401
112,0.672529,0.883641,0.656542,-0.974679,-2.930048,-11.111526
113,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
114,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
115,0.648477,0.868852,0.656542,-0.958245,-2.827143,-12.242709
116,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
117,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
118,0.649232,0.871307,0.665409,-0.962487,-2.910881,-11.958577
119,0.681041,0.883656,0.656542,-0.991067,-2.851696,-11.889925
120,0.672529,0.871023,0.656542,-0.995316,-2.846358,-11.865514
121,0.672529,0.883311,0.684590,-0.978478,-2.930048,-11.865514
122,0.697636,0.883311,0.523601,-0.981624,-2.859703,-12.170401
123,0.639530,0.864952,0.673048,-0.964537,-2.900780,-12.170401
124,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
125,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
126,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
127,0.639530,0.859985,0.696496,-0.980379,-2.817962,-12.264493
128,0.681041,0.883656,0.656542,-0.991067,-2.851696,-11.889925
129,0.672529,0.870153,0.660683,-0.995602,-2.846358,-12.244289
130,0.672741,0.883311,0.684034,-0.984708,-2.930150,-12.244289
131,0.672529,0.883311,0.684590,-0.978478,-2.930048,-11.865514
132,0.593055,0.790937,0.442751,-0.992138,-2.720668,-12.244289
133,0.597175,0.790043,0.467906,-0.983385,-2.725069,-12.718929
134,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512
135,0.649232,0.871307,0.656542,-0.954654,-2.910881,-12.264493
136,0.681041,0.883656,0.656542,-0.991067,-2.851696,-11.889925
137,0.672529,0.870153,0.660683,-0.995602,-2.846358,-12.244289
138,0.672741,0.883311,0.684034,-0.984708,-2.930150,-12.244289
139,0.680656,0.883642,0.656542,-0.982156,-2.851108,-12.674580
140,0.672529,0.883311,0.684590,-0.978478,-2.930048,-11.865514
