RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.2318863836658534,0.018861685949302272,100.0,0.3012465769245619,0.04666191863446096,100.0,0.34674664737146227,0.04171193744607112
200.0,0.18366291811684027,0.01092067471814937,200.0,0.2744238142171484,0.046949769168166795,200.0,0.3329894011168812,0.045942049425742704
300.0,0.16386545922963192,0.00848364372703011,300.0,0.26807827058968237,0.04811624980575086,300.0,0.32838893199591557,0.046674379241260604
400.0,0.14870315970899473,0.008721479790795399,400.0,0.25982395150854515,0.04899881220000885,400.0,0.32618027546118833,0.045071660495658694
500.0,0.1383358439764703,0.00801354906634469,500.0,0.2565257816553605,0.04780625678295078,500.0,0.3246874194834316,0.04544118994525609
600.0,0.13012718724149783,0.006408482057897124,600.0,0.2521080174560051,0.05018668339722433,600.0,0.3216885182194868,0.044147111808959805
700.0,0.12403469449633339,0.004252244749394573,700.0,0.2472926537528526,0.05209703157726516,700.0,0.31894008375599786,0.045194028583723865
800.0,0.11873987691020471,0.004834000542332175,800.0,0.24420475162235228,0.050747592659105396,800.0,0.31783893730003865,0.045934346719337715
900.0,0.1148049234964488,0.004823368532323011,900.0,0.24066644218426983,0.05041729778910181,900.0,0.317422251812048,0.04609559270330865
1000.0,0.11234992433261075,0.004528525991888231,1000.0,0.2353699390681821,0.04659764772359641,1000.0,0.31664734162415376,0.044498127083255755
