RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.24481488885882646,0.018774611987442714,100.0,0.2931996193578391,0.03547771897379574,100.0,0.3482536508022485,0.05938689089904396
200.0,0.17879449506783168,0.01639705668246326,200.0,0.2712883195629349,0.040238970287363014,200.0,0.3225449178043054,0.05130523416408671
300.0,0.158634790293468,0.014972917363416893,300.0,0.2608694625000641,0.038987477720805144,300.0,0.31117513936343144,0.051636685104755685
400.0,0.13952467867444437,0.011737265104608652,400.0,0.2487332461694073,0.04356644479309791,400.0,0.3071782173948388,0.0538003950739159
500.0,0.12771705248833032,0.008679862003019512,500.0,0.22959824866541417,0.03283366798853816,500.0,0.3053353604115221,0.053784017572243374
600.0,0.12025559891240449,0.007312522667664198,600.0,0.21857585432372542,0.03784082628452656,600.0,0.30232155058142113,0.05262390566765453
700.0,0.1147227338087696,0.006201447726072809,700.0,0.21355547346335296,0.03930605978060329,700.0,0.3000220936930532,0.05302085377371394
800.0,0.10942782572643348,0.004962634524080736,800.0,0.20992182887312816,0.04012241451109468,800.0,0.29824570633466163,0.05297093710046519
900.0,0.10453775605696178,0.004187813296590867,900.0,0.2075177859233784,0.03886650224891499,900.0,0.29745910879712384,0.053025656045441634
1000.0,0.10117131592048696,0.004466001633770288,1000.0,0.20441256888532325,0.03752442430756173,1000.0,0.297261329703694,0.05298592022139628
