Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-3.141539,6.467124,6.793155,1.000000,0.698707,0.000000,0
1,-5.776351,-0.557930,14.162905,1.000000,0.742991,0.000000,0
2,1.501158,-0.934504,0.972022,1.000000,0.757391,0.000000,0
3,4.714530,-3.884561,24.654587,1.000000,0.754013,0.000000,0
4,-1.290926,-1.493578,2.564566,1.000000,0.766379,0.000000,0
5,3.423026,0.031486,10.495752,1.000000,0.731011,0.000000,0
6,-4.159917,0.831457,11.389091,1.000000,0.791099,0.000000,0
7,-1.013979,-2.971604,12.769835,1.000000,0.761569,0.000000,0
8,-4.248541,1.724642,7.779197,1.000000,0.776944,0.000000,0
9,-5.510375,-2.347468,14.448224,1.000000,0.746756,0.000000,0
10,-3.961818,0.463375,17.625201,1.000000,0.734439,0.000000,0
11,-6.657778,0.194736,17.165249,1.000000,0.735578,0.000000,0
12,-4.605455,-4.256414,20.222362,1.000000,0.752670,0.000000,0
13,7.987985,-3.877682,9.864793,1.000000,0.733800,0.000000,0
14,3.774495,6.029063,3.943614,0.999935,0.721542,0.000000,0
15,-3.586140,7.923722,13.236854,1.000000,0.790610,0.000000,0
16,-5.183294,7.263159,12.639470,1.000000,0.800020,0.000000,0
17,-6.057340,4.719701,22.388451,0.999998,0.711305,0.000000,0
18,6.340279,-6.668186,16.202363,1.000000,0.726176,0.000000,0
19,-1.735027,4.346063,5.040908,1.000000,0.735281,0.000000,0
20,1.792408,-4.665478,0.363274,1.000000,0.748755,0.000000,0
21,6.340697,3.791665,5.717799,0.999996,0.752442,0.000000,0
22,5.417660,6.118201,18.403664,0.999844,0.826185,0.000000,0
23,-5.206014,-1.469873,9.337916,0.999985,0.742822,0.000000,0
24,3.104023,-3.937955,19.223840,1.000000,0.785936,0.000000,0
25,4.442938,-5.857063,13.397249,1.000000,0.711071,0.000000,0
26,4.703604,-7.189023,17.591633,1.000000,0.753735,0.000000,0
27,0.070900,7.436543,15.516498,0.628655,0.822494,0.000000,0
28,-7.362508,-7.644818,5.888153,1.000000,0.736646,0.000000,0
29,-2.011631,5.464165,6.625907,1.000000,0.693887,0.000000,0
30,-3.292951,-5.062173,1.442106,1.000000,0.744903,0.000000,0
31,-3.865491,1.537505,9.819938,1.000000,0.759583,0.000000,0
32,-4.680447,-1.884694,10.285180,1.000000,0.802874,0.000000,0
33,-0.789157,-2.629701,24.067644,1.000000,0.713484,0.000000,0
34,3.431596,1.738050,24.811463,1.000000,0.769560,0.000000,0
35,6.831074,-6.920577,20.468950,1.000000,0.799634,0.000000,0
36,6.802162,-7.414233,17.967590,1.000000,0.746820,0.000000,0
37,0.987910,5.864071,23.648271,1.000000,0.774531,0.000000,0
38,0.611575,1.693677,6.680854,1.000000,0.750860,0.000000,0
39,-2.963955,-4.702200,2.276261,1.000000,0.790769,0.000000,0
40,2.593226,3.990060,24.040973,1.000000,0.777974,0.000000,0
41,4.031562,3.483944,5.952482,0.999999,0.754692,0.000000,0
42,-1.333555,-5.805196,15.210109,1.000000,0.740308,0.000000,0
43,2.045018,1.843325,15.008196,1.000000,0.741569,0.000000,0
44,-7.764476,-5.935353,22.091607,0.999998,0.738383,0.000000,0
45,-7.849206,0.642965,2.571182,0.919331,0.801015,0.000000,0
46,-3.907142,-0.074959,16.303445,1.000000,0.765765,0.000000,0
47,-7.313539,-7.600623,6.478559,1.000000,0.734844,0.000000,0
48,-6.698292,0.574085,9.932793,1.000000,0.784038,0.000000,0
49,6.171255,5.551311,9.704649,0.999992,0.699479,0.000000,0
50,-7.396555,-2.543200,24.195606,1.000000,0.730163,0.000000,0
51,-3.068927,-2.805218,0.631884,1.000000,0.741355,0.000000,0
52,-4.313526,0.598290,5.312517,0.999933,0.797371,0.000000,0
53,1.594522,-0.909965,22.491576,1.000000,0.770448,0.000000,0
54,-1.407202,-2.659548,13.035665,1.000000,0.768796,0.000000,0
55,-3.476405,4.118821,7.991949,0.999971,0.777756,0.000000,0
56,0.456813,-1.915280,12.080278,1.000000,0.780674,0.000000,0
57,0.181715,2.852962,2.725552,1.000000,0.757310,0.000000,0
58,4.152516,-0.882123,1.911265,1.000000,0.769180,0.000000,0
59,-0.816808,6.805802,5.058141,1.000000,0.727167,0.000000,0
60,-5.569676,3.042748,4.616719,-0.985862,0.791744,0.000000,1
61,6.980025,-7.632928,16.704169,0.998745,0.810546,0.000000,0
62,-7.943648,6.152942,6.046640,-0.997750,0.835705,0.000000,1
63,3.520952,0.275413,3.502696,1.000000,0.711334,0.000000,0
64,2.453677,-5.988798,24.263247,0.999995,0.702912,0.000000,0
65,-7.603330,2.856298,17.873925,1.000000,0.758042,0.000000,0
66,1.397431,-0.428414,17.366264,1.000000,0.770724,0.000000,0
67,-1.557167,3.262162,12.353646,1.000000,0.718895,0.000000,0
68,6.929313,-3.900298,5.064934,0.986234,0.779284,0.000000,0
69,-4.422589,-4.205561,12.579674,1.000000,0.791732,0.000000,0
70,-4.155544,-6.658581,5.205130,1.000000,0.816422,0.000000,0
71,3.688899,-1.537191,19.478969,1.000000,0.806716,0.000000,0
72,-4.695712,-3.880837,23.282070,1.000000,0.749907,0.000000,0
73,-4.885581,-1.342132,2.389725,1.000000,0.759660,0.000000,0
74,7.328915,-3.932476,6.463799,1.000000,0.710744,0.000000,0
75,-5.409323,-6.386032,10.859110,0.999999,0.815502,0.000000,0
76,-3.233935,7.973885,22.243476,0.989919,0.738389,0.000000,0
