n_evals,cid
40,1
80,0.6918378125985563
120,0.48474192819269096
160,0.4648286736824083
200,0.4390104601544847
240,0.43818917087710013
280,0.43775227798852195
320,0.43775227798852195
360,0.4363380824678926
400,0.43633393074867133
440,0.436204119427843
480,0.4266527525286648
520,0.42658930426042774
560,0.42632591010876425
600,0.42322753458917817
640,0.4201980425593735
680,0.4199111641564986
720,0.4198862783475022
760,0.3948509144749237
800,0.3948509144749237
840,0.3948509144749237
880,0.3948509144749237
920,0.3948174634473892
960,0.3948174634473892
1000,0.3947894875950721
1040,0.39473036472369444
1080,0.394655172695606
1120,0.39465037618493964
1160,0.39465037618493964
1200,0.39465037618493964
1240,0.3946290764541648
1280,0.3946290764541648
1320,0.39460866836977204
1360,0.39460866836977204
1400,0.39460866836977204
1440,0.33326467161734863
1480,0.33326467161734863
1520,0.3331842915894972
1560,0.3331838803303469
1600,0.3331838803303469
1640,0.3331838803303469
1680,0.3331838803303469
1720,0.3331838803303469
1760,0.3331819656701665
1800,0.3331819656701665
1840,0.33316168459967316
1880,0.3331563567044663
1920,0.3331563567044663
1960,0.32774845911959477
2000,0.32774845911959477
