Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.629415,-4.816588,7.459744,-0.999241,0.800702,0.000000,1
1,-6.939047,0.503420,19.969593,0.897082,0.667942,0.000000,0
2,-6.130536,-6.236765,22.824115,-0.800045,0.740545,0.000000,0
3,-5.083526,-4.479399,22.300532,-0.876855,0.746897,0.000000,0
4,-3.699047,-4.959968,6.334737,-0.999666,0.800727,0.000000,1
5,-2.162861,-7.600632,22.559928,-0.764300,0.707655,0.000000,0
6,-1.443631,-7.776465,21.486417,-0.704881,0.673716,0.000000,0
7,-0.187297,-6.725925,19.821981,-0.997518,0.793069,0.000000,1
8,3.011708,5.992565,6.012555,-0.974737,0.770422,0.000000,1
9,4.444380,7.419314,7.117622,-0.963023,0.768833,0.000000,1
10,7.585860,4.235655,6.965290,-0.994720,0.780823,0.000000,1
11,7.817325,5.092565,5.901632,-0.984232,0.776370,0.000000,1
12,7.943494,-1.166690,6.734250,-1.000000,0.809166,0.000000,1
