RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.32162435558290425,0.03174162569899872,100.0,0.3936705438755269,0.09079873606249088,100.0,0.4039063385499323,0.06284241101929272
200.0,0.2630233840463426,0.021116019240313148,200.0,0.33647569718722037,0.05845209531526103,200.0,0.38240079885046824,0.06681931389279933
300.0,0.23221010195208583,0.01649833526515327,300.0,0.3262507490682563,0.06159858105287187,300.0,0.37863151736398376,0.06765396477035134
400.0,0.21294713455700273,0.011609924996935625,400.0,0.31122094086833585,0.06312893908661327,400.0,0.3761281588522497,0.06561061205834635
500.0,0.20399933572991605,0.011497692079541405,500.0,0.3079407793614136,0.06447951357480082,500.0,0.37457676670351353,0.0662872977405771
600.0,0.19295876989255772,0.010973677062426393,600.0,0.30315769916972546,0.06507646675833796,600.0,0.3704003343725426,0.06678724975285669
700.0,0.186659240747945,0.0094793706183145,700.0,0.2988170911980782,0.06624660370083693,700.0,0.36823391802642286,0.06758109933670385
800.0,0.17907348839599924,0.00719735753641466,800.0,0.2940356572847182,0.06447859263352379,800.0,0.3676113034676208,0.06779671358638527
900.0,0.1757600594965999,0.007932790904485792,900.0,0.2905969031792722,0.06516117726667513,900.0,0.36674367439078964,0.0680822828869306
1000.0,0.1727368033828467,0.006896785242450105,1000.0,0.2842734198525033,0.06203309299604553,1000.0,0.3654671728055006,0.06622093651316797
