Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.372293,0.606297,0.508785,-0.950151,-2.282556
1,0.372275,0.606297,0.508785,-0.956445,-2.333346
2,0.372293,0.606297,0.508785,-0.950151,-2.282556
3,0.372275,0.606297,0.508785,-0.956445,-2.333346
4,0.416141,1.267596,3.290347,-0.810691,-2.454172
5,0.372293,0.616308,0.508785,-0.819090,-2.338673
6,0.372293,0.606297,0.508785,-0.950151,-2.282556
7,0.372275,0.606297,0.508785,-0.956445,-2.333346
8,0.416141,1.267596,3.290347,-0.810691,-2.454172
9,0.372293,0.616308,0.508785,-0.819090,-2.338673
10,0.372293,0.606297,0.508785,-0.950151,-2.282556
11,0.372275,0.606297,0.508785,-0.956445,-2.333346
12,0.416141,1.267596,3.290347,-0.810691,-2.454172
13,0.372293,0.616308,0.508785,-0.819090,-2.338673
14,0.372293,0.606297,0.508785,-0.950151,-2.282556
15,0.372275,0.607908,0.508785,-0.943881,-2.333346
16,0.372275,0.606297,0.508785,-0.956445,-2.333346
17,0.416141,1.267596,3.290347,-0.810691,-2.454172
18,0.372293,0.616308,0.508785,-0.819090,-2.338673
19,0.372293,0.606297,0.508785,-0.950151,-2.282556
20,0.372275,0.607908,0.508785,-0.943881,-2.333346
21,0.372275,0.606297,0.508785,-0.956445,-2.333346
22,0.416141,1.267596,3.290347,-0.810691,-2.454172
23,0.372293,0.616308,0.508785,-0.819090,-2.338673
24,0.372293,0.606297,0.508785,-0.950151,-2.282556
25,0.372275,0.607908,0.508785,-0.943881,-2.333346
26,0.378005,0.606922,0.344806,-0.871786,-2.312821
27,0.372275,0.606297,0.508785,-0.956445,-2.333346
28,0.416141,1.267596,3.290347,-0.810691,-2.454172
29,0.372293,0.616308,0.508785,-0.819090,-2.338673
30,0.372293,0.606297,0.508785,-0.950151,-2.282556
31,0.372275,0.607908,0.508785,-0.943881,-2.333346
32,0.378005,0.606922,0.344806,-0.871786,-2.312821
33,0.378005,0.606922,0.349099,-0.871786,-2.312821
34,0.416141,1.267596,3.290347,-0.810691,-2.454172
35,0.372293,0.616308,0.508785,-0.819090,-2.338673
36,0.372275,0.606297,0.535174,-0.966409,-2.333346
37,0.372275,0.606297,0.508785,-0.956445,-2.333346
38,0.371995,0.607908,0.508785,-0.957847,-2.331455
39,0.372275,0.607908,0.508785,-0.943881,-2.333346
40,0.372293,0.606297,0.508785,-0.950151,-2.282556
