Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.323585,0.677087,4.964550,-0.000001,-1.083449,0
1,0.614465,0.928602,1.298188,-0.922084,-1.857337,1
2,0.508776,0.865200,3.454581,-0.000000,-1.578454,0
3,0.188099,1.252049,3.642254,-0.003552,-0.820970,0
4,0.569384,0.631777,0.841569,-0.012135,-1.751806,0
5,0.188912,1.557565,1.030347,-0.000011,-0.924082,0
6,0.751736,1.173286,0.183934,-0.226197,-3.166309,0
7,0.135089,1.785840,1.326714,-0.000002,-0.835503,0
8,0.514903,1.070172,1.105431,-0.185206,-0.212348,0
9,0.991704,0.799999,0.613509,-0.000000,-2.889996,0
10,0.933566,1.378981,4.289119,-0.000000,-2.431079,0
11,0.974214,1.942298,4.015920,-0.000000,-2.566690,0
12,0.999595,1.301440,4.775336,-0.000000,-2.919899,0
13,0.586811,1.726875,3.500532,-0.000330,-1.781726,0
14,0.562845,1.267042,3.312842,-0.000042,-1.732878,0
15,0.281962,1.631218,3.373957,-0.015378,-1.043212,0
16,0.927527,1.480401,1.154809,-0.147553,-2.655413,0
17,0.372353,0.769354,1.888419,-0.439466,-0.012322,0
18,0.673002,0.906444,0.927466,-0.610034,-1.963524,0
19,0.425511,0.806023,0.126195,-0.221297,-0.075468,0
20,0.821958,1.148676,4.189330,-0.000000,-2.164069,0
21,0.247576,0.634553,1.778816,-0.313635,-0.067347,0
22,0.313702,1.854632,4.953645,-0.281097,-0.029827,0
23,0.852631,1.830501,4.809864,-0.000000,-2.271275,0
24,0.830650,0.768995,3.691406,-0.000000,-2.196541,0
25,0.600633,1.924833,2.015288,-0.145100,-0.180877,0
26,0.166037,0.834099,0.796037,-0.000449,-0.771461,0
27,0.416128,0.658340,3.728866,-0.000000,-1.356237,0
28,0.832874,1.258276,2.343694,-0.000000,-2.284224,0
29,0.254036,0.912292,0.484101,-0.002354,-0.995990,0
30,0.589614,0.870696,3.308502,-0.000000,-1.774818,0
31,0.669231,0.641637,1.238814,-0.000000,-1.955932,0
32,0.496537,1.620441,4.576861,-0.000001,-1.566631,0
33,0.952900,1.946087,3.671607,-0.000000,-2.492354,0
34,0.777002,1.030950,2.186505,-0.000000,-2.120655,0
35,0.141480,0.864320,3.213327,-0.003589,-0.622336,0
36,0.635316,1.998801,4.733267,-0.000000,-1.873753,0
37,0.961147,1.595901,0.850273,-0.186958,-0.140129,0
38,0.610817,1.596985,3.846919,-0.000000,-1.838218,0
39,0.787983,1.667087,3.797429,-0.000000,-2.108264,0
40,0.982537,1.387124,0.672932,-0.252173,-0.085298,0
41,0.811655,1.381680,4.076507,-0.000000,-2.127269,0
42,0.958343,1.111238,2.720601,-0.000000,-2.524333,0
43,0.991491,0.913558,3.326149,-0.000000,-2.621618,0
44,0.458109,0.663363,3.946037,-0.000000,-1.462224,0
45,0.602650,1.017309,3.979695,-0.000000,-1.817843,0
46,0.675607,1.482864,0.059728,-0.076793,-1.972945,0
47,0.749660,1.001657,0.646425,-0.383920,-2.888743,0
48,0.763358,1.375595,2.219399,-0.000062,-2.090556,0
