RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.24909198946383163,0.02477073571097346,100.0,0.4130201860037518,0.08223034972800264,100.0,0.42021613593886303,0.07885055626269404
200.0,0.2015653908046291,0.016600068969666853,200.0,0.3582073920896226,0.06431043505785193,200.0,0.39932013365290764,0.07654785644291963
300.0,0.1743889739939626,0.01213434996387015,300.0,0.31685455568458626,0.06896524886515218,300.0,0.3861369840768794,0.08130989001194985
400.0,0.15899266664744413,0.011302617679688468,400.0,0.27945565801698724,0.05547128381522704,400.0,0.37530960962576326,0.08536335360980356
500.0,0.14973619470572552,0.011753117252364428,500.0,0.26334083985489143,0.04832873622820029,500.0,0.37292372933704904,0.08678165466249516
600.0,0.14281106130625013,0.010085976301187776,600.0,0.24673470956947935,0.04799125888327888,600.0,0.37204968785122483,0.08685431301111239
700.0,0.13737873837979805,0.007372074738574132,700.0,0.2362019185274682,0.04131024123601661,700.0,0.36867577516349065,0.08663568314282867
800.0,0.132962732901515,0.006174982851441554,800.0,0.23025801566199533,0.041705142743269655,800.0,0.36488950750074334,0.08746383466907699
900.0,0.1287182525980724,0.005442316128163527,900.0,0.21804195394825418,0.037102607920053786,900.0,0.3644892029963962,0.08756627459224776
1000.0,0.1249499951354008,0.0048992228982489535,1000.0,0.21084083930198477,0.039698206518410925,1000.0,0.36304748735677184,0.08745713933273278
