n_evals,cid
20,0.8183926454390571
40,0.5757691792617421
60,0.40751443575499335
80,0.39307757802750604
100,0.3771569657206284
120,0.3675878470251958
140,0.36450105086294576
160,0.3599510254268146
180,0.35846787352131043
200,0.3556039325447384
220,0.354922843550411
240,0.35460899762741116
260,0.35418911145351717
280,0.35101691610838215
300,0.3505078198294531
320,0.35045218766297187
340,0.3504376230535921
360,0.3504376230535921
380,0.3489382192558974
400,0.3489382192558974
420,0.34878347502199164
440,0.34850613654748874
460,0.3484734953957861
480,0.34817841968277696
500,0.3478047328896003
520,0.3477976022098427
540,0.3477976022098427
560,0.3477976022098427
580,0.3477976022098427
600,0.3477976022098427
620,0.3477976022098427
640,0.3477976022098427
660,0.3477976022098427
680,0.3477976022098427
700,0.3477976022098427
720,0.3477976022098427
740,0.34779113427899316
760,0.34779113427899316
780,0.34779113427899316
800,0.34779113427899316
820,0.3477882463537499
840,0.3477748333119568
860,0.3477748333119568
880,0.3477748333119568
900,0.3477748333119568
920,0.3477748333119568
940,0.3477748333119568
960,0.3476994549757769
980,0.3476994549757769
1000,0.3476936100873406
