Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-1.024418,6.547653,0.486591,0.999934,0.738379,0.000000,0
1,-0.519000,6.389294,0.323975,0.999910,0.740647,0.000000,0
2,-0.368409,7.091086,1.545199,0.948939,0.749980,0.000000,0
3,-1.196143,6.875007,1.334684,0.999984,0.749327,0.000000,0
4,4.870149,0.356942,10.445109,1.000000,0.743137,0.000000,0
5,-7.007093,0.561162,9.514776,0.999855,0.763292,0.000000,0
6,7.033835,-4.001937,1.858163,0.999886,0.758162,0.000000,0
7,-4.251574,0.846966,10.347827,0.999788,0.764626,0.000000,0
8,1.659867,0.451353,0.947227,0.999991,0.760758,0.000000,0
9,-1.961040,-0.070318,6.966081,0.999911,0.761854,0.000000,0
10,0.164095,-1.179386,0.777674,0.999994,0.762396,0.000000,0
11,-2.764718,-4.034781,17.262234,0.999941,0.768100,0.000000,0
12,0.959424,0.923135,16.084124,0.999991,0.764237,0.000000,0
13,-1.365823,-0.331607,10.463660,0.999941,0.773775,0.000000,0
14,0.029735,-1.349089,6.721195,0.999972,0.770925,0.000000,0
15,0.463170,3.112419,11.832051,0.999995,0.777128,0.000000,0
16,-3.525898,-3.243743,17.023308,0.999994,0.782076,0.000000,0
17,-1.975391,-1.323994,0.654154,0.999998,0.776949,0.000000,0
18,-2.657158,-1.615575,0.720856,0.999996,0.778944,0.000000,0
19,-1.226690,-0.548186,2.806679,1.000000,0.781506,0.000000,0
20,-6.997190,0.455048,0.393266,0.999999,0.761364,-4.819821,0
21,6.320510,0.517855,1.926644,0.993977,0.723474,-4.576247,0
22,-7.194275,-0.082856,6.960790,0.947827,0.733333,-2.640576,0
23,-0.357453,6.049338,16.768623,1.000000,0.797949,-5.336728,0
24,-1.176116,6.897919,10.347827,0.939017,0.752228,-4.384084,0
25,-1.196143,6.665487,9.319034,0.999980,0.717160,-4.657560,0
26,-2.764718,0.426324,17.642724,0.999685,0.747398,-3.799008,0
27,-1.248269,7.091086,1.856995,0.978217,0.746021,-0.567641,0
28,0.164095,6.887077,0.778088,0.999527,0.735957,-0.955845,0
29,3.281953,0.690930,0.939736,0.999824,0.743191,-1.639701,0
30,-0.368409,7.091086,1.552690,0.948939,0.749980,-0.007491,0
31,-2.409722,7.008950,1.584719,0.994551,0.774815,-1.246287,0
32,-4.255295,-1.349089,6.721195,0.994723,0.757089,-2.637960,0
33,-0.324654,0.727504,6.721195,0.999989,0.745743,-1.836912,0
34,4.979282,-4.162850,10.376681,0.999999,0.786412,-4.521627,0
35,-0.159325,7.091086,1.352673,0.999669,0.736992,-0.284223,0
36,4.870149,-4.104163,10.064619,0.999999,0.790770,-4.477301,0
37,-0.368409,7.091086,1.545199,0.948939,0.749980,0.000000,0
38,-2.751026,6.389294,1.629845,0.997197,0.759009,-1.655506,0
39,0.033456,0.846966,10.347827,0.999946,0.766357,-1.833149,0
40,-6.997190,0.455048,0.393266,0.999999,0.761364,-4.819821,0
41,6.320510,0.517855,1.926644,0.993977,0.723474,-4.576247,0
42,-7.194275,-0.082856,6.960790,0.947827,0.733333,-2.640576,0
43,-0.357453,6.049338,16.768623,1.000000,0.797949,-5.336728,0
44,-1.176116,6.897919,10.347827,0.939017,0.752228,-4.384084,0
45,-1.196143,6.665487,9.319034,0.999980,0.717160,-4.657560,0
46,-0.013958,5.874491,1.908515,0.924416,0.728105,-1.316188,0
47,-6.714335,1.006311,6.960790,0.937117,0.712146,-1.190221,0
48,-1.196143,7.905779,9.311416,0.999785,0.704372,-1.240316,0
49,0.164095,6.969832,10.429177,0.218368,0.753341,-1.344602,0
50,7.306140,3.448052,3.209139,0.952610,0.719430,-3.346986,0
51,0.932741,6.668418,10.347827,0.628242,0.751318,-2.121309,0
52,-0.137242,6.607510,10.171700,0.660447,0.743874,-1.092986,0
