Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.398195,1.395697,0.712924,-0.003120,-1.359564,0
1,0.295447,0.971507,2.572678,-0.421696,-1.041794,0
2,0.440749,0.911185,4.659592,-0.000000,-1.400614,0
3,0.511744,0.686250,3.012895,-0.000000,-1.587794,0
4,0.944046,0.835595,3.770405,-0.000000,-2.475828,0
5,0.599527,0.627419,2.465556,-0.000000,-1.806955,0
6,0.233143,0.680259,2.467193,-0.335750,-0.886909,0
7,0.364630,1.067895,0.289639,-0.009801,-1.273232,0
8,0.640791,1.436033,4.931711,-0.000000,-1.816237,0
9,0.340279,0.860386,0.374876,-0.088767,-1.176681,0
10,0.481343,1.528847,2.709538,-0.228377,-0.038197,0
11,0.253365,1.207157,2.571171,-0.010202,-0.983691,0
12,0.723600,1.988950,1.032144,-0.336361,-2.044714,0
13,0.515049,1.744781,4.538638,-0.000000,-1.593823,0
14,0.232885,0.589494,3.917844,-0.292911,-0.886153,0
15,0.257699,1.120959,0.216961,-0.000203,-1.035475,0
16,0.298710,1.033328,0.025871,-0.000841,-1.109464,0
17,0.668594,1.717637,1.382579,-0.126390,-0.076810,0
18,0.788332,0.665688,0.983808,-0.000000,-2.132948,0
19,0.308153,1.773634,3.556570,-0.035328,-1.095516,0
20,0.770253,1.814417,4.146279,-0.000000,-2.067871,0
21,0.377234,0.788132,2.840164,-0.940509,-1.259759,0
22,0.237152,1.312479,3.467641,-0.012985,-0.922296,0
23,0.766820,1.949039,4.991341,-0.000000,-2.000271,0
24,0.364257,1.570635,0.965315,-0.001015,-1.286062,0
25,0.995942,1.306088,2.755361,-0.000000,-2.644618,0
26,0.126656,1.699859,2.466514,-0.000013,-0.738919,0
27,0.708641,0.588000,2.273017,-0.000000,-2.035537,0
28,0.889708,0.825136,4.035423,-0.000000,-2.371256,0
29,0.325119,1.409375,2.034562,-0.008874,-1.168227,0
30,0.102313,1.878902,3.911090,-0.000029,-0.627124,0
31,0.589099,1.465667,1.806607,-0.165391,-0.134895,0
32,0.571602,1.328046,0.996879,-0.153577,-0.124566,0
33,0.112238,1.872718,4.673125,-0.000116,-0.634747,0
34,0.184181,0.509295,2.277602,-0.029909,-0.737344,0
35,0.523630,1.095970,2.534991,-0.642413,-1.631440,0
36,0.248377,1.895135,0.139769,-0.000002,-1.116510,0
37,0.146447,1.906063,3.492347,-0.000072,-0.746731,0
38,0.599388,1.904025,3.098064,-0.814918,-1.807092,0
39,0.496170,0.820251,4.020135,-0.000000,-1.555207,0
40,0.726664,1.714082,2.318522,-0.190777,-2.051429,0
41,0.527194,1.847363,4.065909,-0.000682,-1.639305,0
42,0.807947,1.322816,4.248604,-0.000000,-2.110943,0
43,0.711366,1.778984,4.175285,-0.000000,-2.026176,0
