Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.380457,1.114600,4.093758,-0.787164,-1.262371,0
1,0.760320,1.643556,4.015934,-0.000000,-2.062300,0
2,0.338508,1.556986,4.968851,-0.414873,-0.123089,0
3,0.566591,0.969123,3.079273,-0.000000,-1.733490,0
4,0.544140,1.193650,4.578097,-0.000000,-1.676374,0
5,0.506805,1.755386,1.492195,-0.052452,-1.587147,0
6,0.857775,1.857670,0.165270,-0.288509,-2.422595,0
7,0.539726,0.757616,2.796588,-0.000000,-1.671216,0
8,0.406748,1.909221,0.079477,-0.000048,-1.427386,0
9,0.898991,1.415450,4.680094,-0.000000,-2.566777,0
10,0.329569,1.751909,1.661644,-0.000904,-1.191005,0
11,0.430185,1.515096,2.356604,-0.311733,-1.398462,0
12,0.577499,0.911231,3.981485,-0.000000,-1.751951,0
13,0.596949,1.916014,3.024489,-0.979691,-1.799673,0
14,0.362233,1.861857,2.339105,-0.009109,-1.263254,0
15,0.944546,1.437639,1.842586,-0.000000,-2.663947,0
16,0.241670,1.957451,4.219302,-0.007162,-0.938257,0
17,0.824458,1.000924,0.688559,-0.157849,-2.275086,0
18,0.896479,0.984445,0.369158,-0.087551,-2.542786,0
19,0.585728,0.828795,0.034901,-0.359727,-0.074654,0
20,0.151080,0.971559,1.762808,-0.000298,-0.739685,0
21,0.655614,1.039792,1.257587,-0.345386,-0.082812,0
22,0.826328,0.739587,2.161960,-0.000000,-2.355936,0
23,0.258282,1.798465,0.322540,-0.000006,-1.108408,0
24,0.903625,0.996846,3.874401,-0.000000,-2.401732,0
25,0.422226,1.455739,1.267093,-0.018562,-1.385845,0
26,0.186167,1.524792,2.334528,-0.000107,-0.864858,0
27,0.227591,0.860558,0.237665,-0.001208,-0.938334,0
28,0.141184,1.891927,3.884932,-0.000120,-0.724393,0
29,0.672302,0.869118,3.075644,-0.000000,-1.971748,0
30,0.468274,1.523324,2.343344,-0.211310,-0.196679,0
31,0.503121,1.119512,2.616612,-0.974480,-1.569999,0
32,0.728812,1.311350,2.452276,-0.000004,-2.059547,0
33,0.509912,1.332173,2.337777,-0.326056,-2.433809,0
34,0.462196,0.999494,0.995165,-0.210885,-0.208944,0
35,0.908188,1.627951,1.621655,-0.000684,-2.585879,0
36,0.690504,1.569904,4.982546,-0.000000,-1.885575,0
37,0.333393,1.714495,2.985467,-0.027754,-1.171961,0
38,0.836010,1.227336,4.713889,-0.000000,-2.211286,0
39,0.371217,0.751122,1.356140,-0.496618,-0.199633,0
40,0.139936,1.351279,4.212293,-0.000780,-0.664253,0
41,0.143220,0.870537,0.695823,-0.000152,-0.724194,0
42,0.610373,1.513522,2.527770,-0.999840,-1.843469,0
43,0.384100,1.430492,4.305529,-0.993967,-1.266207,0
44,0.808514,1.082535,2.876751,-0.000000,-2.281130,0
45,0.244202,0.962442,3.953517,-0.593833,-0.911126,0
46,0.259043,0.917540,3.196755,-0.557764,-0.943516,0
47,0.654291,1.851923,2.254241,-0.202958,-1.054690,0
48,0.662491,1.546296,3.091354,-0.000006,-1.935914,0
49,0.942679,1.605564,0.848647,-0.227949,-0.155550,0
50,0.557445,1.578438,0.483354,-0.016589,-1.724745,0
51,0.381020,0.509463,2.526721,-0.000006,-1.266172,0
52,0.354915,1.956252,4.883475,-0.378043,-0.033921,0
53,0.186734,1.213285,4.920330,-0.028140,-0.746831,0
54,0.501899,1.252864,2.072791,-0.249244,-1.126930,0
55,0.990802,0.959724,0.471755,-0.000134,-2.888441,0
56,0.878357,1.850148,0.379337,-0.052041,-0.077567,0
57,0.383038,1.732418,1.244298,-0.001499,-1.322218,0
58,0.248455,1.278881,1.485611,-0.000553,-1.000207,0
59,0.614301,1.985739,3.735828,-0.000003,-1.861483,0
60,0.551190,1.243173,1.237220,-0.165407,-0.110392,0
61,0.516068,1.242464,3.137914,-0.115089,-1.605427,0
62,0.670552,1.113242,0.891133,-0.325694,-0.151640,0
63,0.497873,1.341386,3.421503,-0.160827,-1.569684,0
64,0.278080,0.925692,0.810324,-0.011729,-1.029441,0
65,0.316196,1.876187,0.243855,-0.000015,-1.225081,0
66,0.974104,1.442535,3.661898,-0.000000,-2.566852,0
67,0.712331,1.821907,1.294114,-0.109526,-0.135802,0
68,0.531655,1.798375,3.216645,-0.978877,-1.659845,0
69,0.126596,1.682587,4.182640,-0.000157,-0.668100,0
70,0.488844,1.424532,3.815139,-0.019626,-1.548361,0
71,0.445644,1.856559,0.976660,-0.001845,-1.487853,0
72,0.756255,1.390746,3.747947,-0.000000,-2.059347,0
73,0.190206,1.011325,3.331471,-0.013046,-0.779838,0
74,0.536480,1.378149,1.097268,-0.360701,-1.673903,0
75,0.396880,0.734980,4.692999,-0.000000,-1.279615,0
76,0.117324,1.938844,4.185707,-0.000070,-0.646532,0
77,0.270358,1.644083,0.184778,-0.000010,-1.110553,0
78,0.976700,1.027895,1.605061,-0.000000,-2.771753,0
79,0.325536,1.827736,0.499329,-0.000038,-1.221098,0
80,0.717997,1.243147,0.458174,-0.121796,-1.278098,0
81,0.275699,1.922644,2.566030,-0.000772,-1.068722,0
82,0.327630,0.748044,2.064393,-0.479468,-0.013191,0
83,0.793629,1.671219,1.185313,-0.135679,-1.512823,0
84,0.578656,1.364071,4.490628,-0.000000,-1.764194,0
85,0.753753,1.490872,3.405192,-0.000000,-2.081764,0
86,0.117677,0.657597,2.114578,-0.001282,-0.596262,0
87,0.715421,0.530862,0.162271,-0.000000,-2.049424,0
88,0.888199,1.809909,4.641316,-0.000000,-2.366484,0
89,0.232204,1.051423,0.418455,-0.000214,-0.985509,0
90,0.439604,0.981643,4.412920,-0.000000,-1.398057,0
91,0.772066,1.297042,4.158437,-0.000000,-2.026722,0
92,0.638201,1.941190,2.025984,-0.142923,-0.003498,0
93,0.238096,1.676703,3.684301,-0.004992,-0.933875,0
94,0.890828,1.277102,0.693204,-0.252292,-0.125428,0
95,0.647200,0.840604,4.090502,-0.000000,-1.828596,0
96,0.678998,0.578062,0.332151,-0.000008,-1.980256,0
97,0.697655,0.929317,0.895543,-0.967653,-2.599188,1
98,0.347076,1.773942,4.743425,-0.346237,-0.152582,0
99,0.221458,1.140242,0.060639,-0.000040,-0.987494,0
100,0.247277,0.593952,0.002664,-0.396619,-0.920066,0
101,0.671529,1.683547,2.323768,-0.995319,-1.960160,0
102,0.319219,0.710374,0.782998,-0.271849,-0.033158,0
103,0.304037,0.728522,3.689490,-0.987899,-1.070713,0
104,0.322874,1.089628,0.067846,-0.001014,-1.176132,0
105,0.724652,1.194017,1.618390,-0.279395,-2.051190,0
106,0.275781,1.907907,2.840375,-0.001684,-1.060592,0
107,0.151126,1.312612,4.794389,-0.002917,-0.695986,0
108,0.112092,1.584981,0.357989,-0.000000,-0.813386,0
109,0.455576,1.773007,3.811064,-0.868985,-1.476850,0
110,0.344892,1.725508,4.217038,-0.273026,-0.238748,0
111,0.751541,1.362637,3.955989,-0.000000,-2.049605,0
112,0.401945,0.618624,0.236656,-0.948703,-2.394082,1
113,0.380752,1.717209,1.955659,-0.009659,-1.286854,0
114,0.463281,0.948138,4.976395,-0.000000,-1.471128,0
115,0.478391,1.128408,0.226190,-0.076043,-1.537737,0
116,0.313193,0.876974,0.589682,-0.045343,-1.114648,0
117,0.386727,0.828223,3.930502,-0.000777,-1.274901,0
118,0.535418,0.990995,2.573038,-0.018647,-1.675254,0
119,0.793331,1.671537,2.806254,-0.000000,-2.208525,0
120,0.646734,1.327717,1.153800,-0.142530,-0.983838,0
121,0.551103,1.200255,4.882524,-0.000000,-1.676256,0
122,0.884154,1.175561,3.263481,-0.000000,-2.375423,0
123,0.563370,1.458934,3.843418,-0.000001,-1.720915,0
124,0.783458,1.930822,4.355726,-0.000000,-2.040892,0
125,0.285695,0.604589,0.993614,-0.387557,-0.728489,0
126,0.946589,1.990291,3.932076,-0.000000,-2.471854,0
127,0.238367,1.748788,3.099586,-0.001268,-0.972782,0
128,0.170546,1.153941,2.226032,-0.000363,-0.803318,0
129,0.926894,0.603254,2.811636,-0.000000,-2.471200,0
130,0.252641,0.582289,3.742815,-0.818745,-0.912642,0
131,0.636608,1.889270,0.307527,-0.005746,-1.891082,0
132,0.853520,0.696975,1.004899,-0.000000,-2.355711,0
133,0.319417,0.536355,3.731682,-0.000010,-1.099884,0
134,0.708055,0.726310,3.706498,-0.000000,-1.930940,0
135,0.688119,1.953687,0.825326,-0.090067,-2.000622,0
136,0.195226,1.807809,3.600516,-0.000589,-0.863214,0
137,0.280170,0.635439,4.758611,-0.004980,-0.987750,0
138,0.560792,1.574093,1.243876,-0.237632,-1.730311,0
139,0.660952,1.877089,3.236664,-0.000069,-1.935023,0
140,0.263138,1.606333,0.429039,-0.000018,-1.093753,0
141,0.679670,1.665166,3.346375,-0.000000,-1.988820,0
142,0.143010,1.174362,1.123269,-0.000022,-0.768366,0
143,0.285545,0.781248,3.656584,-0.447666,-0.221335,0
144,0.430388,1.744063,2.680548,-0.242443,-1.393331,0
145,0.346956,1.196479,1.199186,-0.012363,-1.209858,0
146,0.428864,1.268604,1.944235,-0.207730,-0.056031,0
147,0.354144,0.700806,0.955576,-0.479450,-0.109453,0
148,0.633275,1.873263,2.624242,-0.972978,-1.888201,0
149,0.454728,1.563717,1.897015,-0.123804,-1.472540,0
150,0.499072,1.884389,1.193687,-0.009325,-1.595097,0
151,0.228613,1.584356,3.332369,-0.002126,-0.920291,0
152,0.105712,1.865193,4.095681,-0.000044,-0.635474,0
153,0.413494,1.302246,2.055031,-0.362395,-1.375023,0
154,0.150220,1.851250,1.988878,-0.000009,-0.835584,0
155,0.953920,1.118223,2.319706,-0.000000,-2.642228,0
156,0.879292,0.603896,4.397560,-0.000000,-2.501378,0
157,0.500645,1.087468,2.389413,-0.977123,-1.569815,0
158,0.452357,1.053020,0.826438,-0.203101,-0.233794,0
159,0.598047,0.774648,0.451574,-0.610482,-0.056600,0
160,0.173276,0.839361,4.838060,-0.017961,-0.717772,0
161,0.274078,1.894474,0.798270,-0.000019,-1.108297,0
162,0.644457,1.190520,0.515005,-0.128512,-0.051007,0
163,0.221869,1.221132,3.176789,-0.007350,-0.909091,0
164,0.712073,1.315587,0.150804,-0.107817,-0.069739,0
165,0.659902,1.995551,2.254393,-0.172333,-0.163364,0
166,0.825743,1.770879,3.135005,-0.000000,-2.356160,0
167,0.292843,0.912102,3.356025,-0.333048,-0.443692,0
168,0.489045,0.866135,0.145245,-0.224646,-3.057405,0
169,0.812386,1.876529,3.097966,-0.000000,-2.315287,0
170,0.931559,1.598019,4.687374,-0.000000,-2.675042,0
171,0.537876,1.713713,0.006237,-0.000925,-1.703495,0
172,0.300850,1.594598,3.490079,-0.043151,-1.078881,0
173,0.420318,1.066010,0.778552,-0.167983,-1.368065,0
174,0.907000,1.603364,4.232608,-0.000000,-2.392282,0
175,0.580398,1.556812,3.750744,-0.000001,-1.772975,0
176,0.653610,0.616879,4.547756,-0.000000,-1.832786,0
177,0.988026,1.708067,3.900494,-0.000000,-2.608188,0
178,0.199393,0.740667,0.741670,-0.005631,-0.828372,0
179,0.417228,1.926847,1.983574,-0.011668,-1.384158,0
180,0.387075,0.516036,4.953893,-0.000000,-1.243026,0
