Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.789412,1.422672,1.410127,-0.979870,-2.139100
1,0.804192,1.386093,1.347612,-0.913103,-2.196294
2,0.789412,1.422672,1.410127,-0.979870,-2.139100
3,0.804192,1.386093,1.347612,-0.913103,-2.196294
4,0.789412,1.422672,1.410127,-0.979870,-2.139100
5,0.804192,1.386093,1.347612,-0.913103,-2.196294
6,0.789412,1.422672,1.410127,-0.979870,-2.139100
7,0.621068,0.884482,0.884997,-0.922251,-2.710330
8,0.804192,1.386093,1.347612,-0.913103,-2.196294
9,0.621068,0.884482,0.884997,-0.922251,-2.710330
10,0.621068,0.884482,0.886248,-0.922251,-2.710330
11,0.370208,0.631375,0.926504,-0.974265,-2.301480
12,0.789412,1.435182,1.410127,-0.980801,-2.139100
13,0.370675,0.630370,0.972322,-0.977161,-2.256255
14,0.789412,1.422672,1.410127,-0.979870,-2.139100
15,0.804192,1.386093,1.347612,-0.913103,-2.196294
16,0.370208,0.631375,0.926504,-0.974265,-2.301480
17,0.789412,1.435182,1.410127,-0.980801,-2.139100
18,0.370675,0.630370,0.972322,-0.977161,-2.256255
19,0.621068,0.880136,0.884997,-0.950501,-2.710330
20,0.789412,1.422672,1.410127,-0.979870,-2.139100
21,0.621068,0.884482,0.884997,-0.922251,-2.710330
22,0.621068,0.884482,0.886248,-0.922251,-2.710330
23,0.370208,0.631375,0.926504,-0.974265,-2.301480
24,0.789412,1.435182,1.410127,-0.980801,-2.139100
25,0.370675,0.630370,0.972322,-0.977161,-2.256255
26,0.621068,0.880136,0.884997,-0.950501,-2.710330
27,0.789412,1.422672,1.410127,-0.979870,-2.139100
28,0.621068,0.884482,0.884997,-0.922251,-2.710330
29,0.621068,0.884482,0.886248,-0.922251,-2.710330
30,0.786995,1.422672,1.410127,-0.974201,-2.130517
31,0.370208,0.631375,0.926504,-0.974265,-2.301480
32,0.789412,1.435182,1.410127,-0.980801,-2.139100
33,0.370675,0.630370,0.972322,-0.977161,-2.256255
34,0.621068,0.880343,0.890767,-0.956181,-2.710330
35,0.789412,1.422672,1.410127,-0.979870,-2.139100
36,0.621068,0.880136,0.884997,-0.950501,-2.710330
37,0.621068,0.884482,0.917140,-0.950411,-2.710330
38,0.370208,0.631375,0.926504,-0.974265,-2.301480
39,0.370675,0.630370,0.972322,-0.977161,-2.256255
40,0.621830,0.884482,0.917140,-0.968618,-2.793859
41,0.792036,1.435182,1.410127,-0.999682,-2.147607
42,0.621068,0.880341,0.890694,-0.956190,-2.710330
43,0.789412,1.434178,1.409819,-0.981230,-2.139100
44,0.621068,0.880343,0.890767,-0.956181,-2.710330
45,0.789412,1.435182,1.410127,-0.980801,-2.139100
46,0.370208,0.631375,0.926504,-0.974265,-2.301480
47,0.370675,0.630370,0.972322,-0.977161,-2.256255
48,0.621830,0.884482,0.917140,-0.968618,-2.793859
49,0.792036,1.435182,1.410127,-0.999682,-2.147607
50,0.621068,0.880341,0.890694,-0.956190,-2.710330
51,0.789412,1.434178,1.409819,-0.981230,-2.139100
52,0.621068,0.880343,0.890767,-0.956181,-2.710330
53,0.789412,1.435182,1.410127,-0.980801,-2.139100
54,0.370675,0.630370,0.972322,-0.977161,-2.256255
55,0.621830,0.884482,0.917140,-0.968618,-2.793859
56,0.792036,1.435182,1.410127,-0.999682,-2.147607
57,0.370208,0.628340,0.890341,-0.976152,-2.301480
58,0.621834,0.884482,0.917140,-0.968618,-2.793859
59,0.370675,0.631476,0.972322,-0.976888,-2.256255
60,0.789412,1.434178,1.409819,-0.981230,-2.139100
61,0.370208,0.631375,0.926504,-0.974265,-2.301480
62,0.621068,0.880341,0.890694,-0.956190,-2.710330
63,0.621064,0.880343,0.890767,-0.954919,-2.710333
64,0.370675,0.630370,0.972322,-0.977161,-2.256255
65,0.621830,0.884482,0.917140,-0.968618,-2.793859
66,0.792036,1.435182,1.410127,-0.999682,-2.147607
67,0.370208,0.628340,0.890341,-0.976152,-2.301480
68,0.621834,0.884482,0.917140,-0.968618,-2.793859
69,0.621830,0.884482,0.917140,-0.968618,-2.793859
70,0.795417,1.435182,1.410127,-0.995257,-2.160805
71,0.370675,0.631476,0.972322,-0.976888,-2.256255
72,0.370208,0.631375,0.926504,-0.974265,-2.301480
73,0.621068,0.880341,0.890694,-0.956190,-2.710330
74,0.621064,0.880343,0.890767,-0.954919,-2.710333
75,0.621184,0.884482,0.917140,-0.952163,-2.710943
76,0.789412,1.434178,1.409819,-0.981230,-2.139100
77,0.370675,0.630370,0.972322,-0.977161,-2.256255
78,0.621830,0.884482,0.917140,-0.968618,-2.793859
79,0.792036,1.435182,1.410127,-0.999682,-2.147607
80,0.370208,0.628340,0.890341,-0.976152,-2.301480
81,0.621834,0.884482,0.917140,-0.968618,-2.793859
82,0.621830,0.884482,0.917140,-0.968618,-2.793859
83,0.795417,1.435182,1.410127,-0.995257,-2.160805
84,0.621825,0.884482,0.917140,-0.968618,-2.793859
85,0.370675,0.631476,0.972322,-0.976888,-2.256255
86,0.370208,0.631375,0.926504,-0.974265,-2.301480
87,0.789412,1.434178,1.409819,-0.981230,-2.139100
88,0.621068,0.880341,0.890694,-0.956190,-2.710330
89,0.621064,0.880343,0.890767,-0.954919,-2.710333
90,0.621184,0.884482,0.917140,-0.952163,-2.710943
91,0.621193,0.884482,0.917140,-0.952163,-2.710943
92,0.621068,0.865940,0.890694,-0.962847,-2.657710
93,0.621830,0.884482,0.917140,-0.968618,-2.793859
94,0.792036,1.435182,1.410127,-0.999682,-2.147607
95,0.621834,0.884482,0.917140,-0.968618,-2.793859
96,0.621830,0.884482,0.917140,-0.968618,-2.793859
97,0.795417,1.435182,1.410127,-0.995257,-2.160805
98,0.621825,0.884482,0.917140,-0.968618,-2.793859
99,0.621825,0.884482,0.972620,-0.983388,-2.659787
100,0.621068,0.880341,0.890694,-0.956190,-2.710330
101,0.621064,0.880343,0.890767,-0.954919,-2.710333
102,0.621184,0.884482,0.917140,-0.952163,-2.710943
103,0.621193,0.884482,0.917140,-0.952163,-2.710943
104,0.370675,0.630370,0.972322,-0.977161,-2.256255
105,0.370208,0.628340,0.890341,-0.976152,-2.301480
106,0.789412,1.434178,1.409819,-0.981230,-2.139100
107,0.621068,0.865940,0.890694,-0.962847,-2.657710
108,0.383382,0.631375,0.926504,-0.973003,-2.335401
109,0.792036,1.435182,1.410127,-0.999682,-2.147607
110,0.795417,1.435182,1.410127,-0.995257,-2.160805
111,0.621825,0.884482,0.972620,-0.983388,-2.659787
112,0.621830,0.884277,0.916808,-0.969748,-2.793859
113,0.795093,1.446728,1.406292,-0.990361,-2.160044
114,0.370675,0.630370,0.972322,-0.977161,-2.256255
115,0.370208,0.628340,0.890341,-0.976152,-2.301480
116,0.383382,0.631375,0.926504,-0.973003,-2.335401
117,0.621830,0.884482,0.917140,-0.968618,-2.793859
118,0.621834,0.884482,0.917140,-0.968618,-2.793859
119,0.621830,0.884482,0.917140,-0.968618,-2.793859
120,0.621825,0.884482,0.917140,-0.968618,-2.793859
121,0.621830,0.884482,0.910938,-0.968618,-2.793859
122,0.944837,1.009987,0.105770,-0.918164,-2.768814
123,0.789412,1.434178,1.409819,-0.981230,-2.139100
124,0.621068,0.865940,0.890694,-0.962847,-2.657710
125,0.792036,1.435182,1.410127,-0.999682,-2.147607
126,0.795417,1.435182,1.410127,-0.995257,-2.160805
127,0.621825,0.884482,0.972620,-0.983388,-2.659787
128,0.621830,0.884277,0.916808,-0.969748,-2.793859
129,0.795093,1.446728,1.406292,-0.990361,-2.160044
130,0.370675,0.630370,0.972322,-0.977161,-2.256255
131,0.370208,0.628340,0.890341,-0.976152,-2.301480
132,0.383382,0.631375,0.926504,-0.973003,-2.335401
133,0.621830,0.884482,0.917140,-0.968618,-2.793859
134,0.621834,0.884482,0.917140,-0.968618,-2.793859
135,0.621830,0.884482,0.917140,-0.968618,-2.793859
136,0.621825,0.884482,0.917140,-0.968618,-2.793859
137,0.621830,0.884482,0.910938,-0.968618,-2.793859
138,0.792036,1.435182,1.410127,-0.999682,-2.147607
139,0.795417,1.435182,1.410127,-0.995257,-2.160805
140,0.621825,0.884482,0.972620,-0.983388,-2.659787
141,0.621830,0.884277,0.916808,-0.969748,-2.793859
142,0.621939,0.884482,0.914238,-0.961276,-2.793885
143,0.792036,1.463026,1.435744,-0.996419,-2.147607
144,0.795093,1.446728,1.406292,-0.990361,-2.160044
145,0.370675,0.630370,0.972322,-0.977161,-2.256255
146,0.370208,0.628340,0.890341,-0.976152,-2.301480
147,0.383382,0.631375,0.926504,-0.973003,-2.335401
148,0.621830,0.884482,0.917140,-0.968618,-2.793859
149,0.621834,0.884482,0.917140,-0.968618,-2.793859
150,0.621830,0.884482,0.917140,-0.968618,-2.793859
151,0.621825,0.884482,0.917140,-0.968618,-2.793859
152,0.621830,0.884482,0.910938,-0.968618,-2.793859
153,0.792036,1.435182,1.410127,-0.999682,-2.147607
154,0.795417,1.435182,1.410127,-0.995257,-2.160805
155,0.621825,0.884482,0.972620,-0.983388,-2.659787
156,0.621830,0.884277,0.916808,-0.969748,-2.793859
157,0.623716,0.884482,0.917140,-0.969214,-2.804641
