Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.655993,7.537972,12.461086,-0.999199,0.702126,0.000000,1
1,-7.477248,6.935346,20.741014,-0.987330,0.649738,0.000000,1
2,-6.541628,-0.164222,18.364901,0.446435,0.595781,0.000000,0
3,-4.472845,-3.918044,16.195311,-0.990920,0.684421,0.000000,1
4,0.782482,-7.116503,19.017713,-0.192224,0.643525,0.000000,0
5,2.204636,-7.954131,1.904361,-1.000000,0.801987,0.000000,1
6,3.198673,-6.720336,19.707669,-0.885704,0.647979,0.000000,1
7,3.308871,7.256864,3.799044,-0.999508,0.732620,0.000000,1
8,6.923012,-5.230144,6.606808,-0.999999,0.782050,0.000000,1
9,7.314886,-2.341670,6.642824,-0.999972,0.774396,0.000000,1
10,7.552538,2.748643,4.925726,-0.999671,0.748960,0.000000,1
11,7.776996,7.178322,5.177573,-0.998157,0.694914,0.000000,1
