Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.866549,1.182969,4.795807,-0.000000,-2.320017,0
1,0.323208,1.971940,0.923658,-0.000067,-1.203798,0
2,0.831982,1.308905,0.835912,-0.269678,-0.199177,0
3,0.690185,1.293208,2.063245,-0.072453,-1.997281,0
4,0.175778,1.373520,0.654639,-0.000009,-0.903813,0
5,0.647694,0.657645,0.873239,-0.000107,-1.929035,0
6,0.815322,0.563880,0.852652,-0.000000,-2.225309,0
7,0.442936,1.119437,0.110277,-0.028831,-1.451181,0
8,0.955354,0.909816,1.037330,-0.000000,-2.752032,0
9,0.378166,1.351213,4.541994,-0.966649,-1.260239,1
10,0.442201,1.858917,0.119181,-0.000121,-1.504364,0
11,0.602611,1.392231,1.306449,-0.146746,-0.174054,0
12,0.991667,1.447601,3.085796,-0.000000,-2.627515,0
13,0.679099,0.936863,4.983600,-0.000000,-1.864034,0
14,0.608047,1.382639,0.123516,-0.059456,-1.839094,0
15,0.407883,1.025796,0.276644,-0.045050,-1.362007,0
16,0.173117,1.002775,2.203772,-0.001297,-0.758566,0
17,0.940537,1.664356,1.939259,-0.000000,-2.652388,0
18,0.331713,0.754644,3.647689,-0.765693,-1.133544,1
19,0.330344,1.529643,2.195780,-0.008303,-1.177878,0
20,0.727655,1.181485,4.933883,-0.000000,-1.954501,0
21,0.552648,0.905055,2.198141,-0.027487,-1.702519,0
22,0.581968,1.122426,3.900099,-0.000000,-1.776833,0
23,0.633752,1.828670,2.236239,-0.181844,-0.315387,0
24,0.795146,0.558790,1.167160,-0.000000,-2.154518,0
25,0.917107,0.865346,2.275209,-0.000000,-2.499942,0
26,0.874436,1.829423,0.346266,-0.051093,-0.084031,0
27,0.919884,0.940154,2.191393,-0.000000,-2.528245,0
28,0.554433,1.109353,3.195826,-0.000015,-1.703533,0
29,0.545357,0.999650,0.817726,-0.669446,-3.210083,0
30,0.889576,1.758926,1.352099,-0.271774,-0.123384,0
31,0.709205,1.336649,3.540214,-0.000000,-2.051646,0
32,0.241086,1.584256,4.892219,-0.067160,-0.928047,0
33,0.970074,1.465957,1.737181,-0.000000,-2.760277,0
34,0.998790,1.025508,0.990799,-0.000000,-2.912927,0
35,0.565801,1.631253,4.244708,-0.000000,-1.729745,0
36,0.811204,0.676391,3.296633,-0.000000,-2.137916,0
37,0.409433,1.832341,1.608639,-0.004475,-1.380854,0
38,0.527693,0.794901,2.966075,-0.000000,-1.635684,0
39,0.792018,0.804786,0.586693,-0.003854,-2.146233,0
40,0.506610,0.839976,3.681714,-0.000000,-1.575616,0
41,0.342262,0.930138,2.937013,-0.947695,-1.855296,1
42,0.616383,0.826205,2.769050,-0.000000,-1.859380,0
43,0.410738,0.629579,4.682195,-0.000000,-1.311392,0
44,0.973745,0.899340,1.945708,-0.000000,-2.709971,0
45,0.351805,1.317814,3.623809,-0.271939,-0.221460,0
46,0.938843,1.525797,1.225053,-0.065563,-2.695292,0
47,0.811299,1.987171,4.475896,-0.000000,-2.119435,0
48,0.475648,1.172520,2.250610,-0.749502,-2.801354,1
49,0.466737,0.730757,4.370522,-0.000000,-1.477027,0
50,0.203783,1.573677,1.778114,-0.000060,-0.922385,0
51,0.598885,1.802739,2.512104,-0.214197,-1.055223,0
52,0.984288,0.954706,1.733227,-0.000000,-2.791369,0
53,0.537105,1.958999,0.677182,-0.002624,-1.695486,0
54,0.404127,0.546534,2.433362,-0.000007,-1.334637,0
55,0.731491,1.760968,4.991592,-0.000000,-1.961269,0
56,0.143619,0.953691,1.971514,-0.000317,-0.712073,0
57,0.758785,1.080619,0.040424,-0.406205,-0.617515,0
58,0.182796,1.768232,0.206205,-0.000001,-0.970760,0
59,0.436351,0.674196,3.222513,-0.000000,-1.407099,0
60,0.154455,0.944970,3.037457,-0.002312,-0.691404,0
61,0.634147,1.928912,1.969609,-0.140137,-0.035417,0
