Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.348478,0.703162,3.036511,-0.723643,-1.173010
1,0.348478,0.703162,3.036511,-0.723643,-1.173010
2,0.335689,0.697134,3.060449,-0.951613,-1.143992
3,0.381524,0.937016,3.536923,-0.811331,-1.262861
4,0.348478,0.703162,3.036511,-0.723643,-1.173010
5,0.370536,0.650244,1.837297,-0.997031,-1.245212
6,0.456585,1.377399,3.634237,-0.996538,-1.471368
7,0.335689,0.697134,3.060449,-0.951613,-1.143992
8,0.381524,0.937016,3.536923,-0.811331,-1.262861
9,0.382486,0.949210,3.596308,-0.721385,-1.264573
10,0.348478,0.703162,3.036511,-0.723643,-1.173010
11,0.289623,0.697134,3.060449,-0.738702,-1.025032
12,0.348776,0.703162,3.036511,-0.701783,-1.174370
13,0.370536,0.650244,1.837297,-0.997031,-1.245212
14,0.456585,1.377399,3.634237,-0.996538,-1.471368
15,0.621073,1.130037,1.795755,-0.976542,-1.867042
16,0.370536,0.650244,0.972322,-0.771658,-2.261152
17,0.345645,0.842320,3.406942,-0.995717,-1.166041
18,0.340175,0.795496,1.902097,-0.852569,-1.819973
19,0.335689,0.697134,3.060449,-0.951613,-1.143992
20,0.381524,0.937016,3.536923,-0.811331,-1.262861
21,0.382486,0.949210,3.596308,-0.721385,-1.264573
22,0.348478,0.703162,3.036511,-0.723643,-1.173010
23,0.289623,0.697134,3.060449,-0.738702,-1.025032
24,0.348776,0.703162,3.036511,-0.701783,-1.174370
25,0.456585,1.377399,3.634237,-0.996538,-1.471368
26,0.621073,1.130037,1.795755,-0.976542,-1.867042
27,0.370536,0.650244,0.972322,-0.771658,-2.261152
28,0.455294,1.377399,3.630703,-0.997959,-1.470379
29,0.794690,1.387239,1.437510,-0.799605,-2.158837
30,0.456585,1.377399,3.476250,-0.983594,-1.472459
31,0.340175,0.795496,1.902097,-0.852569,-1.819973
32,0.370536,0.650244,1.837297,-0.997031,-1.245212
33,0.381524,0.937016,3.536923,-0.811331,-1.262861
34,0.382486,0.949210,3.596308,-0.721385,-1.264573
35,0.345645,0.842320,3.406942,-0.995717,-1.166041
36,0.346936,0.842320,3.410476,-0.995595,-1.170415
37,0.348478,0.703162,3.036511,-0.723643,-1.173010
38,0.348776,0.703162,3.036511,-0.701783,-1.174370
39,0.335689,0.697134,3.060449,-0.951613,-1.143992
40,0.289623,0.697134,3.060449,-0.738702,-1.025032
41,0.456585,1.377399,3.634237,-0.996538,-1.471368
42,0.621073,1.130037,1.795755,-0.976542,-1.867042
43,0.370536,0.650244,0.972322,-0.771658,-2.261152
44,0.455294,1.377399,3.630703,-0.997959,-1.470379
45,0.794690,1.387239,1.437510,-0.799605,-2.158837
46,0.456585,1.377399,3.476250,-0.983594,-1.472459
47,0.337657,0.799748,3.536923,-0.999488,-1.152397
48,0.340175,0.795496,1.902097,-0.852569,-1.819973
49,0.621073,1.087440,1.795755,-0.828610,-1.867042
50,0.370536,0.650244,1.837297,-0.997031,-1.245212
51,0.381524,0.937016,3.536923,-0.811331,-1.262861
52,0.382486,0.949210,3.596308,-0.721385,-1.264573
53,0.345645,0.842320,3.406942,-0.995717,-1.166041
54,0.346936,0.842320,3.410476,-0.995595,-1.170415
55,0.348478,0.703162,3.036511,-0.723643,-1.173010
56,0.366473,0.842320,3.406942,-0.704154,-1.232054
57,0.335689,0.697134,3.060449,-0.951613,-1.143992
58,0.335689,0.705379,3.060449,-0.980505,-1.143958
59,0.348776,0.703162,3.036511,-0.701783,-1.174370
60,0.289623,0.697134,3.060449,-0.738702,-1.025032
61,0.456585,1.377399,3.634237,-0.996538,-1.471368
62,0.621073,1.130037,1.795755,-0.976542,-1.867042
63,0.370536,0.650244,0.972322,-0.771658,-2.261152
64,0.455294,1.377399,3.630703,-0.997959,-1.470379
65,0.794690,1.387239,1.437510,-0.799605,-2.158837
66,0.337657,0.799748,3.536923,-0.999488,-1.152397
67,0.590606,0.884374,0.987680,-0.706377,-2.629795
68,0.620205,1.013146,1.437510,-0.989435,-1.866786
69,0.621073,1.129959,1.795755,-0.976510,-1.867042
70,0.370536,0.650244,1.837297,-0.997031,-1.245212
71,0.456585,1.377399,3.476250,-0.983594,-1.472459
72,0.340175,0.795496,1.902097,-0.852569,-1.819973
73,0.621073,1.087440,1.795755,-0.828610,-1.867042
74,0.345645,0.842320,3.406942,-0.995717,-1.166041
75,0.346936,0.842320,3.410476,-0.995595,-1.170415
