RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.2331177113755492,0.028563127448293823,100.0,0.32096776596468113,0.04118162430998815,100.0,0.3692486976270076,0.05882778975009606
200.0,0.1636298708783151,0.016298673657849237,200.0,0.28754156742955794,0.034015194376040295,200.0,0.35353357088563125,0.06411177250832913
300.0,0.13834702473741128,0.014203033251313052,300.0,0.2666492918200059,0.03553990612755447,300.0,0.3521770367111657,0.06430379777894689
400.0,0.12105027045656255,0.009040108352088455,400.0,0.2501942031389056,0.03461629575632381,400.0,0.35048287873493356,0.06434979243657257
500.0,0.11116345120775344,0.007522098859783363,500.0,0.2325292914555523,0.03480248880870731,500.0,0.3498739027717966,0.06469201233404827
600.0,0.10360345205223502,0.005666193778909976,600.0,0.22190621233009233,0.032140922044008514,600.0,0.34968413107890883,0.06475571001910835
700.0,0.09552987593979598,0.0030594940195747093,700.0,0.21605162467495279,0.03653432367456991,700.0,0.3494734017714015,0.06477729569701197
800.0,0.09081458037130419,0.00263174883539616,800.0,0.20483562530333574,0.03445500808970481,800.0,0.3491789716130189,0.06493070143931234
900.0,0.08689378101748754,0.0032913735990761956,900.0,0.20223881425628193,0.03561770709913674,900.0,0.3490767098236044,0.06495753400054968
1000.0,0.08266326939607943,0.002900353379358917,1000.0,0.19412897829268044,0.041272246532159024,1000.0,0.34854645728655986,0.06547970148112273
