Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-3.532743,6.769073,3.946513,-0.675422,0.819074,0.000000,0
1,0.758890,-1.153326,12.300367,1.000000,0.820693,0.000000,0
2,-2.537901,2.532515,21.502051,1.000000,0.765672,0.000000,0
3,-1.123774,-1.113172,13.587491,0.999997,0.792810,0.000000,0
4,7.435685,-0.781763,3.400920,0.997759,0.734106,0.000000,0
5,-7.759667,3.050613,0.789904,-0.054674,0.805882,0.000000,0
6,5.371982,-7.486008,15.860644,-0.222859,0.742867,0.000000,0
7,4.472208,-1.323183,14.508372,0.999999,0.788360,0.000000,0
8,0.310324,2.077186,21.823788,1.000000,0.778707,0.000000,0
9,-5.157493,3.131755,14.374098,0.999998,0.749612,0.000000,0
10,5.294026,3.855020,15.497028,0.999278,0.823389,0.000000,0
11,-6.534965,5.452034,1.599424,0.999997,0.785378,0.000000,0
12,-1.734590,-5.242208,6.218034,1.000000,0.751491,0.000000,0
13,-5.139000,1.769966,11.002998,1.000000,0.806461,0.000000,0
14,3.064095,6.202878,15.194290,0.999996,0.826165,0.000000,0
15,-4.321948,2.994336,11.211025,1.000000,0.814484,0.000000,0
16,1.038021,-1.625752,19.470118,1.000000,0.795802,0.000000,0
17,-6.666334,4.000815,5.592235,0.230295,0.828707,0.000000,0
18,5.661818,-6.374596,12.198748,-0.159888,0.864060,0.000000,0
19,-1.257125,-5.873237,22.680738,1.000000,0.794417,0.000000,0
20,6.598743,0.680090,5.079340,0.953901,0.798519,0.000000,0
21,-6.531623,-0.985552,2.571929,-0.968625,0.850470,0.000000,1
22,-7.632361,-6.069552,4.029966,-0.289696,0.841350,0.000000,0
23,-6.124870,-2.055301,19.480940,0.999993,0.782598,0.000000,0
24,-1.665171,-5.821726,11.199255,0.999970,0.803815,0.000000,0
25,3.342719,-0.522973,22.265499,1.000000,0.776809,0.000000,0
26,5.093721,0.051160,2.053947,0.999982,0.784125,0.000000,0
27,3.796994,4.421199,7.701024,0.999985,0.771392,0.000000,0
28,0.030739,4.697409,10.754392,0.999988,0.797178,0.000000,0
29,0.253868,-4.340834,6.459649,1.000000,0.765192,0.000000,0
30,-3.055074,-1.535484,11.570596,1.000000,0.796173,0.000000,0
31,-7.666504,-2.902192,9.564995,0.999657,0.798128,0.000000,0
32,-3.792426,-7.543859,10.742256,0.999880,0.804294,0.000000,0
33,6.684094,4.384842,17.030764,0.999993,0.830163,0.000000,0
34,3.642640,-4.576263,20.101638,1.000000,0.792583,0.000000,0
35,-0.817738,2.822792,5.999385,0.999994,0.836993,0.000000,0
36,4.806642,0.507774,22.959359,0.999998,0.761236,0.000000,0
37,4.848889,3.331546,17.637398,0.999990,0.769011,0.000000,0
38,-0.716638,-7.284942,17.811541,0.999993,0.757400,0.000000,0
39,3.547282,5.400394,4.420553,0.999727,0.792529,0.000000,0
40,-4.473329,4.878582,10.144031,1.000000,0.782909,0.000000,0
41,-1.920585,1.859496,14.152884,1.000000,0.786108,0.000000,0
42,-5.237048,-5.570189,10.394681,1.000000,0.803372,0.000000,0
43,-1.062488,-1.726833,4.867319,0.999810,0.823642,0.000000,0
44,6.816601,-1.610279,13.936675,1.000000,0.844077,0.000000,0
45,-7.434891,-1.512223,9.993555,0.999638,0.792235,0.000000,0
46,4.024158,5.358515,9.575217,1.000000,0.766738,0.000000,0
47,-7.006426,4.305206,6.884926,0.999903,0.733894,0.000000,0
48,-4.297822,3.245718,10.840855,1.000000,0.812627,0.000000,0
49,-5.784784,-5.789077,1.842812,-0.400163,0.848192,0.000000,0
50,6.320329,2.184066,2.389615,0.999487,0.741432,0.000000,0
51,1.513119,3.076796,0.729606,0.999997,0.785018,0.000000,0
52,1.849232,2.923938,22.760145,1.000000,0.792632,0.000000,0
53,4.667568,0.495546,13.229788,1.000000,0.793571,0.000000,0
54,-1.954296,0.469709,0.377701,1.000000,0.798778,0.000000,0
55,-6.540644,0.433397,2.813615,-0.950108,0.851836,0.000000,1
56,5.764598,7.051595,18.174139,0.999968,0.762853,0.000000,0
57,4.472901,1.634675,15.621915,0.999998,0.828226,0.000000,0
58,-5.649430,-2.282358,15.921779,0.990569,0.720546,0.000000,0
59,-5.678104,3.762273,16.244186,0.999997,0.799399,0.000000,0
60,6.326240,-5.130372,21.732040,0.999961,0.737913,0.000000,0
61,4.849252,0.004963,6.962042,0.998738,0.843565,0.000000,0
62,-0.778361,4.041533,10.176475,1.000000,0.796347,0.000000,0
63,-3.262422,1.668556,13.776747,1.000000,0.771816,0.000000,0
64,-0.699830,2.629299,22.661355,1.000000,0.786019,0.000000,0
65,-6.225269,2.249142,11.201937,1.000000,0.808995,0.000000,0
66,4.486580,-7.811225,4.480229,0.999986,0.768330,0.000000,0
67,-2.169243,4.476643,14.304906,0.999999,0.780552,0.000000,0
68,-7.925326,4.913686,9.564555,1.000000,0.769506,0.000000,0
69,4.615236,-6.662740,21.949248,0.992737,0.718001,0.000000,0
70,-7.397407,-5.057056,21.505228,0.999975,0.750021,0.000000,0
71,-2.762847,2.963297,1.792018,0.999997,0.781900,0.000000,0
72,-7.611145,-0.503337,9.553992,0.999431,0.792644,0.000000,0
73,6.491675,6.998002,8.800100,0.999848,0.745673,0.000000,0
74,-0.770217,1.482834,4.075054,0.999996,0.812486,0.000000,0
75,-2.558136,-2.429755,15.938151,0.998190,0.748911,0.000000,0
76,-6.038718,-2.180006,8.977835,0.999995,0.806213,0.000000,0
77,-7.052884,-5.103202,18.564047,0.999994,0.752177,0.000000,0
78,-0.434696,-7.557620,1.015187,1.000000,0.787815,0.000000,0
79,1.882631,6.812485,18.661996,0.999992,0.747530,0.000000,0
80,-6.253524,-0.181366,12.814312,0.999981,0.833358,0.000000,0
81,-4.615769,7.025417,2.284257,0.999968,0.757332,0.000000,0
82,-2.117147,-0.686891,16.028104,0.999956,0.761851,0.000000,0
83,-0.839625,2.972933,19.743253,0.999994,0.781839,0.000000,0
84,5.962770,1.328281,0.038134,0.999932,0.769872,0.000000,0
85,2.398398,-1.421566,12.960882,1.000000,0.786522,0.000000,0
86,4.384268,-5.978533,13.644066,-0.999588,0.828938,0.000000,1
87,6.983772,1.439672,17.115943,0.999995,0.826107,0.000000,0
88,-0.089805,-3.270768,20.815894,0.999999,0.804036,0.000000,0
89,-5.940093,1.683270,8.895170,0.999997,0.782948,0.000000,0
90,2.663654,6.126085,12.097168,0.999998,0.788532,0.000000,0
91,1.051384,5.443276,19.531612,0.999976,0.751478,0.000000,0
92,4.653118,-0.376064,13.593138,1.000000,0.837153,0.000000,0
93,-2.439214,4.238363,21.186312,1.000000,0.788235,0.000000,0
94,0.548937,1.913367,12.577141,1.000000,0.822342,0.000000,0
95,-1.540179,2.310306,16.208196,1.000000,0.793700,0.000000,0
96,2.827035,-4.323766,4.280135,1.000000,0.788959,0.000000,0
97,3.709966,-7.290291,9.287858,0.999992,0.798372,0.000000,0
98,7.534081,5.125703,0.306201,0.997612,0.743624,0.000000,0
99,6.330136,7.476238,22.537127,0.999999,0.754372,0.000000,0
