Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.349133,1.987617,3.013756,-0.019957,-1.201216,0
1,0.989996,1.109858,4.991114,-0.000000,-2.882224,0
2,0.436289,1.163615,3.610260,-0.733501,-1.405942,0
3,0.980848,1.485091,1.175153,-0.006548,-2.848150,0
4,0.586723,1.233889,2.544359,-0.313774,-1.773827,0
5,0.796571,1.673434,4.351634,-0.000000,-2.074960,0
6,0.793704,0.574005,0.864574,-0.000000,-2.151353,0
7,0.901962,1.381256,4.681154,-0.000000,-2.576301,0
8,0.392575,1.076298,4.155719,-0.074295,-1.291813,0
9,0.682428,0.543445,4.996342,-0.000000,-1.874155,0
10,0.248007,0.721488,2.466297,-0.425118,-0.024982,0
11,0.864562,1.289337,0.765025,-0.255998,-0.094958,0
12,0.908818,1.799000,4.881989,-0.000000,-2.599524,0
13,0.723438,1.265639,2.667600,-0.000000,-2.043148,0
14,0.231554,1.807308,1.672708,-0.000051,-0.995379,0
15,0.456141,0.552795,1.707102,-0.000242,-1.468396,0
16,0.771980,0.792512,1.213288,-0.000001,-2.098933,0
17,0.623755,1.930192,3.630031,-0.000003,-1.861257,0
18,0.891411,1.235340,3.678302,-0.000000,-2.378800,0
19,0.128953,1.993102,2.692508,-0.000011,-0.749072,0
20,0.553073,0.582378,0.560799,-0.011667,-1.703792,0
21,0.688232,1.592359,1.456663,-0.129994,-0.215205,0
22,0.835717,1.447195,4.516800,-0.000000,-2.210673,0
23,0.347555,1.992272,4.214014,-0.337227,-1.177247,0
24,0.171403,1.212047,2.705446,-0.000502,-0.792088,0
25,0.676990,1.791057,1.834296,-0.145949,-0.094640,0
26,0.755777,0.901549,2.701773,-0.000000,-2.087672,0
27,0.454427,1.609742,2.183619,-0.239335,-1.478188,0
28,0.482791,1.478737,0.274711,-0.003914,-1.563316,0
29,0.456580,1.061473,1.905493,-0.615868,-2.774635,0
30,0.263559,1.508325,0.767173,-0.000057,-1.078148,0
31,0.485092,1.107309,2.251688,-0.450276,-0.025381,0
32,0.272571,0.513067,1.923795,-0.998220,-0.993860,0
33,0.618280,1.778372,1.811271,-0.137058,-0.063019,0
34,0.654789,1.683111,1.745743,-0.144181,-0.067469,0
35,0.995144,1.887038,1.747587,-0.000000,-2.880080,0
36,0.865711,1.607403,4.143744,-0.000000,-2.319912,0
37,0.734701,0.909136,2.986251,-0.000000,-2.064664,0
38,0.360964,0.621860,2.168117,-0.645917,-1.215910,0
39,0.962935,1.999869,4.567020,-0.000000,-2.781812,0
40,0.385192,1.047509,0.071580,-0.012867,-1.301584,0
41,0.965466,0.691227,0.186169,-0.000000,-2.788751,0
42,0.756796,1.951411,3.198476,-0.000000,-2.087644,0
43,0.201681,0.766620,4.221416,-0.073833,-0.809637,0
44,0.452291,1.228654,0.391794,-0.023676,-1.477587,0
45,0.637842,1.221528,4.473823,-0.000000,-1.828293,0
46,0.486629,1.772003,4.916398,-0.000000,-1.534138,0
47,0.479016,0.538090,0.659933,-0.029307,-1.528327,0
48,0.738798,0.953882,2.934782,-0.000000,-2.084136,0
49,0.833424,1.601623,1.720754,-0.051093,-2.307746,0
50,0.590477,0.774363,2.271410,-0.000000,-1.779289,0
51,0.144448,1.705319,3.983150,-0.000223,-0.733155,0
52,0.208456,1.297935,1.439301,-0.000121,-0.926603,0
53,0.114916,0.751874,2.275995,-0.000852,-0.572131,0
54,0.243730,1.812819,2.130910,-0.000187,-1.003116,0
55,0.778622,0.886788,1.319365,-0.000015,-2.109044,0
56,0.872171,0.902205,4.193365,-0.000000,-2.340254,0
57,0.658778,0.673375,3.205692,-0.000000,-1.936692,0
58,0.693808,1.269634,4.637194,-0.000000,-1.897489,0
59,0.836360,1.083285,4.660687,-0.000000,-2.215990,0
60,0.234583,0.644700,0.687935,-0.208697,-0.875050,0
61,0.939095,1.829422,0.594454,-0.038794,-0.914758,0
62,0.103809,0.887400,4.624728,-0.000645,-0.539316,0
63,0.366492,1.936679,1.331770,-0.000607,-1.290920,0
64,0.696491,0.798393,2.376415,-0.000000,-2.000688,0
65,0.730742,0.831148,2.427927,-0.000000,-2.075209,0
66,0.252060,1.526822,2.471227,-0.001392,-0.993556,0
67,0.372127,1.590832,4.250586,-0.350727,-0.039826,0
68,0.454170,0.554693,1.317486,-0.009507,-1.462710,0
69,0.527294,1.618848,2.191643,-0.166100,-0.049484,0
70,0.758214,1.026504,0.973471,-0.503909,-2.086747,0
71,0.246088,1.513725,3.100371,-0.003683,-0.980572,0
72,0.353296,1.744682,2.191138,-0.007770,-1.231626,0
73,0.657973,1.516351,2.451410,-0.254922,-1.937456,0
74,0.932360,1.682284,1.753849,-0.000003,-2.640461,0
75,0.655885,1.097321,2.223569,-0.000937,-1.940940,0
76,0.285104,1.162740,0.096928,-0.000235,-1.089911,0
77,0.628237,1.542397,3.327260,-0.000002,-1.860701,0
78,0.805426,1.457083,1.387466,-0.983249,-2.201420,1
79,0.105234,1.435236,1.177248,-0.000002,-0.739004,0
80,0.715954,1.054465,1.397844,-0.152206,-2.049389,0
81,0.242534,0.995871,0.576066,-0.000962,-0.982489,0
82,0.103913,1.791188,3.186688,-0.000015,-0.648906,0
83,0.898961,1.528138,3.877950,-0.000000,-2.387283,0
84,0.523232,1.601134,4.567833,-0.000000,-1.629432,0
85,0.197620,1.365809,2.523269,-0.000490,-0.868815,0
86,0.357141,1.985536,0.240476,-0.000024,-1.322063,0
87,0.582224,1.931971,1.627601,-0.214787,-1.774787,0
88,0.525448,1.153080,0.182843,-0.161862,-1.651451,0
89,0.759209,1.446672,3.493667,-0.000000,-2.084173,0
90,0.917623,1.526146,4.260695,-0.000000,-2.408284,0
91,0.242746,1.681383,4.505247,-0.025499,-0.938019,0
92,0.549056,1.912252,1.577953,-0.088989,-1.691350,0
93,0.271374,1.802439,1.175298,-0.000053,-1.085108,0
94,0.468969,0.638013,3.453157,-0.000000,-1.474258,0
95,0.583973,1.253767,3.283991,-0.000003,-1.780961,0
96,0.590520,1.881864,4.144917,-0.000000,-1.780482,0
97,0.707638,1.733364,1.916949,-0.302479,-2.781391,0
98,0.845861,1.077577,0.765848,-0.146656,-2.351862,0
99,0.105750,1.441396,1.078933,-0.000002,-0.743871,0
100,0.976207,1.315618,3.968185,-0.000000,-2.573825,0
101,0.213893,1.599208,2.996193,-0.000717,-0.916926,0
102,0.347967,1.038776,1.045662,-0.053587,-1.183556,0
103,0.873298,1.420860,4.496298,-0.000000,-2.341719,0
104,0.496510,0.646664,3.974958,-0.000000,-1.557905,0
105,0.967028,0.944697,3.085116,-0.000000,-2.548327,0
106,0.894834,1.755056,4.607893,-0.000000,-2.375820,0
107,0.162639,0.864105,3.581501,-0.011249,-0.711444,0
108,0.275888,1.483075,3.548669,-0.029088,-1.016857,0
109,0.321982,1.275768,4.122402,-0.276132,-0.077609,0
110,0.820875,1.663399,3.911782,-0.000000,-2.163201,0
111,0.799421,0.894125,4.987401,-0.000000,-2.092124,0
112,0.622743,1.385549,2.021432,-0.369765,-0.084075,0
113,0.860543,0.691314,2.749335,-0.000000,-2.466087,0
114,0.300038,1.296230,2.534379,-0.027557,-1.078050,0
115,0.366700,1.273611,1.337855,-0.016523,-1.276240,0
116,0.723436,1.619354,0.466439,-0.305575,-2.045217,0
117,0.279330,1.156923,4.851632,-0.386576,-0.090243,0
118,0.153961,0.585970,1.187085,-0.007166,-0.685385,0
119,0.358736,0.692006,3.737809,-0.000968,-1.191236,0
120,0.581505,1.960784,3.121337,-0.981862,-1.772338,0
121,0.399994,0.954086,2.871085,-0.463985,-0.013311,0
122,0.305938,0.634831,0.950514,-0.506605,-0.072605,0
123,0.974087,0.621312,3.612229,-0.000000,-2.571906,0
124,0.395628,1.545773,0.215150,-0.000302,-1.382333,0
125,0.893633,0.744785,3.309124,-0.000000,-2.506909,0
126,0.536768,1.989872,0.318020,-0.000708,-1.703475,0
127,0.588695,1.028396,4.499120,-0.000000,-1.746921,0
128,0.860199,0.910812,4.069886,-0.000000,-2.301879,0
129,0.483959,0.821009,4.505372,-0.000000,-1.521131,0
130,0.435218,1.475238,2.054837,-0.212515,-1.407747,0
131,0.999287,1.678637,1.569358,-0.000002,-2.899168,0
132,0.305424,1.183873,2.984864,-0.202160,-1.066835,0
133,0.395463,1.737587,2.810950,-0.130098,-1.309028,0
134,0.229436,0.553090,0.838257,-0.276580,-0.869069,0
135,0.439686,1.773191,1.880616,-0.031134,-1.443369,0
136,0.529961,1.442470,4.158099,-0.000000,-1.651897,0
137,0.203065,1.037177,0.180714,-0.000074,-0.919237,0
138,0.886588,1.780549,1.151076,-0.366287,-3.082908,0
139,0.777984,0.762692,0.678155,-0.000364,-2.108022,0
140,0.298150,1.929415,1.705635,-0.000270,-1.129499,0
141,0.528387,0.566535,0.820398,-0.001147,-1.648024,0
142,0.447284,1.143553,2.017448,-0.211234,-0.185716,0
143,0.884721,1.735400,3.454943,-0.000000,-2.389403,0
144,0.157874,1.666372,2.170769,-0.000024,-0.830942,0
145,0.688525,1.619470,3.732778,-0.000000,-1.997303,0
146,0.910644,0.999186,3.876430,-0.000000,-2.459520,0
147,0.835272,1.496589,1.332852,-0.336566,-0.135904,0
148,0.481215,1.306772,3.821872,-0.007677,-1.520540,0
149,0.403839,0.756354,2.217902,-0.994654,-1.333865,0
150,0.346564,1.773821,0.798639,-0.000166,-1.265444,0
151,0.852937,1.387281,2.336114,-0.000000,-2.318065,0
152,0.453770,1.081522,2.954690,-0.997873,-1.462551,0
153,0.270958,1.015503,3.048162,-0.219767,-0.979484,0
154,0.807953,1.917762,3.231719,-0.000000,-2.283218,0
155,0.963364,0.802056,2.288592,-0.000000,-2.544405,0
156,0.954825,1.326118,2.804767,-0.000000,-2.520917,0
157,0.300993,1.334684,1.320462,-0.001542,-1.111621,0
158,0.629626,1.916201,2.614392,-0.967854,-1.875223,0
159,0.164967,0.668238,3.096938,-0.012322,-0.712706,0
160,0.824667,1.139695,3.699186,-0.000000,-2.177015,0
161,0.974731,0.537985,0.061323,-0.000000,-2.822651,0
162,0.755801,1.471836,4.056944,-0.000000,-2.049498,0
163,0.709761,1.193624,1.756991,-0.130092,-2.038470,0
164,0.480541,1.149297,1.245518,-0.204409,-0.078037,0
165,0.735712,1.580285,2.252779,-0.042322,-2.074714,0
166,0.490049,1.456923,3.899754,-0.010301,-1.549949,0
167,0.353968,0.952290,4.954298,-0.000337,-1.170649,0
168,0.941061,1.087989,4.577546,-0.000000,-2.707925,0
169,0.242676,0.758146,3.973153,-0.347957,-0.111515,0
170,0.528360,1.016889,3.634988,-0.000000,-1.638794,0
171,0.683994,1.211263,2.363450,-0.000149,-2.001503,0
