Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.788282,1.786542,0.997104,-0.085480,-0.030307,0
1,0.657728,1.665474,4.569368,-0.000000,-1.896753,0
2,0.450949,1.272614,0.809690,-0.045851,-1.482363,0
3,0.949692,1.364160,3.938302,-0.000000,-2.485665,0
4,0.668220,0.859145,1.133648,-0.053995,-1.950987,0
5,0.340389,1.169685,1.690578,-0.046953,-1.168163,0
6,0.562494,0.924870,4.818294,-0.000000,-1.614272,0
7,0.387207,0.633708,4.250045,-0.000000,-1.268876,0
8,0.909078,1.242797,0.904418,-0.093318,-2.588929,0
9,0.423936,1.722754,4.388612,-0.983038,-1.378112,0
10,0.239071,1.537056,4.899002,-0.072016,-0.925247,0
11,0.656145,1.195967,0.408030,-0.126688,-0.032606,0
12,0.993801,1.282902,1.816297,-0.000000,-2.826353,0
13,0.136393,1.267649,0.232544,-0.000003,-0.833908,0
14,0.685009,1.185451,0.686764,-0.524705,-3.766730,0
15,0.861647,1.964518,4.821258,-0.000000,-2.302806,0
16,0.104967,1.613716,2.933807,-0.000016,-0.650468,0
17,0.178398,1.768675,1.081464,-0.000005,-0.922643,0
18,0.216323,1.436925,2.775412,-0.000940,-0.921550,0
19,0.393208,1.432742,0.628686,-0.001887,-1.353883,0
20,0.820429,0.983474,2.093855,-0.000000,-2.260604,0
21,0.560586,0.694468,2.724318,-0.000000,-1.712711,0
22,0.861525,0.740512,0.615277,-0.000000,-2.394621,0
23,0.672797,1.219947,3.299292,-0.000000,-1.970634,0
24,0.472621,1.184843,4.779275,-0.000000,-1.483050,0
25,0.579448,1.551738,3.036991,-0.301940,-1.772255,0
26,0.888098,1.399176,0.999110,-0.280019,-0.055627,0
27,0.134310,0.722845,4.379487,-0.002900,-0.624879,0
28,0.173679,1.422957,0.185266,-0.000003,-0.923352,0
29,0.628507,0.638217,4.233619,-0.000000,-1.804591,0
30,0.597940,0.592806,1.179521,-0.000003,-1.803020,0
31,0.341757,1.521806,2.808629,-0.058014,-1.175360,0
32,0.105364,0.644743,1.933014,-0.000725,-0.539562,0
33,0.427093,1.656643,0.075835,-0.000206,-1.447275,0
34,0.568188,1.494429,2.280571,-0.325942,-2.180877,0
35,0.691706,0.949574,3.185210,-0.000000,-1.997306,0
36,0.694211,1.093875,0.888687,-0.350450,-0.116107,0
37,0.726637,1.157761,2.649918,-0.000000,-2.053132,0
38,0.312396,1.302939,4.655454,-0.367430,-0.144825,0
39,0.867980,0.533112,0.241282,-0.000000,-2.413626,0
40,0.131505,1.985193,0.228428,-0.000000,-0.895566,0
41,0.589089,1.639688,0.667389,-0.037143,-1.793429,0
42,0.394928,1.163433,1.111112,-0.064350,-1.324539,0
43,0.424057,0.795993,0.750689,-0.469822,-0.037601,0
44,0.302276,1.079289,3.912738,-0.297902,-0.095886,0
45,0.955404,0.504988,1.970800,-0.000000,-2.751323,0
46,0.712547,1.497036,0.111701,-0.170542,-2.042551,0
47,0.429583,1.986767,0.134910,-0.000063,-1.471304,0
48,0.116691,1.293960,3.251348,-0.000108,-0.639620,0
49,0.126608,1.839143,2.706682,-0.000014,-0.738050,0
50,0.354444,1.322866,4.533212,-0.936034,-1.194381,0
51,0.601036,1.684354,4.762304,-0.000000,-1.810190,0
52,0.173905,1.066608,0.500483,-0.000044,-0.848229,0
