RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.20439160751590482,0.013143588460932627,100.0,0.2869773743234637,0.04617877977477373,100.0,0.2987016573466971,0.07239555404012606
200.0,0.15873096615378127,0.011070352388345948,200.0,0.267154582499887,0.037578403474128864,200.0,0.28884072909733965,0.07119837156371327
300.0,0.1394233689899807,0.005015465122160478,300.0,0.24774684539983632,0.040937286872442614,300.0,0.2844415400132834,0.072366630727652
400.0,0.1256225275074144,0.004100358208444973,400.0,0.24069009385402387,0.043106894462760705,400.0,0.2824545859757221,0.07252336460203691
500.0,0.11734777759983298,0.006413898422720225,500.0,0.23285835945807992,0.03967231053838004,500.0,0.28078406273439316,0.07169842723019569
600.0,0.10973689705529732,0.005617771333107623,600.0,0.22653748607045285,0.043714747124736664,600.0,0.2798603100342373,0.07181060776721929
700.0,0.10394346088629572,0.004827227467898766,700.0,0.222650957330733,0.04436605208142519,700.0,0.2793722939717633,0.07166378052594022
800.0,0.09963838378998088,0.004966601709390372,800.0,0.21871338611122432,0.04618776427747215,800.0,0.2788053325216136,0.07131796508643028
900.0,0.09609412942397734,0.004584451411776601,900.0,0.2127041180519686,0.04792984956530216,900.0,0.2770066120438392,0.07082831476955682
1000.0,0.09312230105451973,0.0037893223625170744,1000.0,0.20878405307123535,0.047123000137126725,1000.0,0.27668438005577234,0.0705591512035363
