n_evals,cid
20,0.5128165592676096
40,0.41070636769604746
60,0.3748410583462035
80,0.3680320383790269
100,0.36659035691941405
120,0.35753816478956013
140,0.35753816478956013
160,0.3573719713316369
180,0.3457457563348983
200,0.3457457563348983
220,0.3445886906807181
240,0.3267025246322574
260,0.3260329125396196
280,0.3260329125396196
300,0.32569465905193484
320,0.32412413700982623
340,0.32163332663989797
360,0.32163332663989797
380,0.32163332663989797
400,0.32163332663989797
420,0.32156550202136824
440,0.32156550202136824
460,0.32153916773241303
480,0.3215277320747701
500,0.3178714789738767
520,0.31772755745477804
540,0.31661679182650215
560,0.31661679182650215
580,0.31661679182650215
600,0.31661278797563774
620,0.3157541479251657
640,0.31551779556946946
660,0.31551779556946946
680,0.2943160340616829
700,0.29431402551467495
720,0.29431402551467495
740,0.27403189849058
760,0.2736175739561175
780,0.2735776942968501
800,0.26626971252316617
820,0.26591269714198884
840,0.2656096944139322
860,0.2656096944139322
880,0.2656096944139322
900,0.2654645371918367
920,0.2654645371918367
940,0.26530161681170505
960,0.2652962656470703
980,0.2652962656470703
1000,0.2652962656470703
