Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.564098,0.778893,0.602457,-0.999853,-2.635912,-0.000000,1
1,0.565800,0.781855,0.596859,-0.987643,-2.646910,-11.042061,1
2,0.563896,0.782301,0.560666,-0.990464,-2.635468,-8.609636,1
3,0.605959,0.778893,0.200360,-0.957363,-2.693058,-9.383204,1
4,0.348075,1.363249,4.980198,-0.995787,-1.172960,-11.815735,0
5,0.321953,0.892239,3.938419,-0.998178,-1.106963,-11.815735,0
6,0.588208,0.778893,0.079750,-0.565145,-2.710579,-11.815735,0
7,0.949109,1.782225,0.938089,-0.556056,-4.727468,-11.815735,0
8,0.566895,0.781751,0.602457,-0.987251,-2.652643,-11.815735,1
9,0.348075,1.363058,4.988279,-0.995770,-1.172960,-9.383204,0
10,0.336737,0.639330,2.282000,-0.995063,-1.147597,-11.815735,0
11,0.347507,1.363058,4.987208,-0.994664,-1.171594,-11.815735,0
12,0.321385,0.892241,4.109795,-0.996053,-1.105397,-11.815735,0
13,0.937266,1.777765,0.939038,-0.410068,-4.598621,-11.042061,0
14,0.937266,0.948203,1.060165,-0.000000,-2.689022,-11.815735,0
15,0.984457,0.892239,4.172946,-0.000000,-2.859723,-11.815735,0
16,0.982557,0.892239,4.304558,-0.000000,-2.851777,-11.815735,0
17,0.992032,0.992349,1.799035,-0.000000,-2.814763,-11.815735,0
18,0.971562,1.306423,1.949103,-0.000000,-2.742633,-11.815735,0
19,0.565800,0.781855,0.553783,-0.986966,-2.646910,-9.383204,1
20,0.562507,0.778884,0.530803,-0.978064,-2.630405,-11.815735,1
21,0.564098,0.778893,0.425619,-0.877575,-2.639504,-11.815735,0
22,0.347507,1.363058,4.983799,-0.994664,-1.171594,-0.000000,0
23,0.339535,0.642189,2.282000,-0.989371,-1.154814,-8.609636,0
24,0.335198,1.358597,4.983799,-0.991591,-1.142689,-11.815735,0
25,0.321385,0.892239,4.109795,-0.996052,-1.105397,-9.383204,0
26,0.321385,0.892047,4.110856,-0.995692,-1.105397,-11.815735,0
27,0.937266,1.777765,0.938089,-0.410068,-4.598621,-9.383204,0
28,0.927197,0.815601,1.040084,-0.000000,-2.654184,-11.042061,0
29,0.971562,1.254265,1.949103,-0.000000,-2.741436,-11.042061,0
30,0.562844,0.778893,0.530179,-0.962339,-2.634355,-8.609636,1
31,0.564072,0.782301,0.470711,-0.901706,-2.639592,-9.383204,1
32,0.769075,1.309566,1.389416,-0.963258,-2.095380,-11.042061,1
33,0.769648,1.309566,1.389273,-0.946059,-2.095951,-9.383204,1
34,0.770241,1.309529,1.394768,-0.944726,-2.096503,-11.815735,1
35,0.769075,1.312045,1.407702,-0.946629,-2.095380,-11.815735,1
36,0.553201,0.782301,0.560666,-0.910597,-2.601809,-11.815735,1
37,0.936630,0.992349,1.481171,-0.000000,-2.636600,-11.815735,0
38,0.935036,1.966137,2.226764,-0.000000,-2.618883,-11.815735,0
39,0.982557,0.892239,4.126514,-0.000000,-2.851777,-9.383204,0
