Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.564098,0.778893,0.602457,-0.999853,-2.635912,-0.000000,1
1,0.605959,0.778893,0.200360,-0.957363,-2.693058,-9.383204,1
2,0.348075,1.363249,4.980198,-0.995787,-1.172960,-11.815735,0
3,0.949109,1.782225,0.938089,-0.556056,-4.727468,-11.815735,0
4,0.422984,0.781855,0.553783,-0.851673,-2.665706,-12.941813,0
5,0.588208,0.778893,0.114122,-0.643664,-2.710579,-12.941813,0
6,0.567227,0.782290,0.549886,-0.994527,-2.653049,-13.572370,1
7,0.948469,1.782158,0.939017,-0.550176,-4.726064,-13.572370,0
8,0.347507,1.363058,4.988205,-0.994664,-1.171594,-13.572370,0
9,0.321953,0.892239,3.904923,-0.999272,-1.106963,-13.101654,0
10,0.567227,0.782290,0.605299,-0.995518,-2.653049,-13.101654,1
11,0.348075,1.363058,4.989019,-0.995770,-1.172960,-13.101654,0
12,0.949109,1.782159,0.938053,-0.556535,-4.727468,-11.421296,0
13,0.605959,0.778893,0.185391,-0.946672,-2.693058,-11.421296,1
14,0.567218,0.782290,0.549886,-0.994121,-2.653070,-11.421296,1
15,0.564007,0.782290,0.605299,-0.998047,-2.635940,-11.421296,1
16,0.603188,0.875910,0.938867,-0.907472,-2.729576,-11.421296,1
17,0.588208,0.778893,0.079750,-0.565145,-2.710579,-11.815735,0
18,0.566895,0.781762,0.602457,-0.987255,-2.652643,-13.572370,1
19,0.564769,0.778884,0.614985,-0.988122,-2.642775,-13.572370,1
20,0.937906,1.777831,0.938109,-0.427498,-4.636589,-13.572370,0
21,0.937098,1.777765,0.949988,-0.447724,-4.634368,-13.572370,0
22,0.948636,1.777765,0.949867,-0.455823,-2.811190,-13.572370,0
23,0.948297,1.782433,0.938867,-0.546737,-4.725676,-13.101654,0
24,0.341693,1.314616,4.984536,-0.990301,-1.158509,-13.572370,0
25,0.321949,0.892239,3.937327,-0.998178,-1.106963,-13.101654,0
26,0.567227,0.782301,0.549886,-0.994503,-2.653049,-12.941813,1
27,0.567227,0.782252,0.549886,-0.994608,-2.653049,-11.421296,1
28,0.336737,0.639330,2.282000,-0.995063,-1.147597,-11.815735,0
29,0.347507,1.363058,4.987208,-0.994664,-1.171594,-11.815735,0
30,0.948469,1.782224,0.939053,-0.549702,-4.726064,-11.421296,0
31,0.348075,1.363058,4.988279,-0.995770,-1.172960,-9.383204,0
32,0.587993,0.778893,0.197538,-0.795329,-2.708939,-11.421296,0
33,0.422984,0.778818,0.553783,-0.890332,-2.665706,-11.421296,0
34,0.321953,0.892239,3.937327,-0.998178,-1.106963,-12.941813,0
35,0.560063,0.778893,0.575868,-0.980870,-2.621385,-13.572370,1
36,0.347507,1.363058,4.983799,-0.994664,-1.171594,-0.000000,0
37,0.948469,1.782454,0.939017,-0.548049,-4.726064,-11.421296,0
38,0.934093,1.777765,0.938867,-0.375018,-4.554083,-13.572370,0
39,0.319691,0.892239,3.937327,-0.981858,-1.099092,-13.572370,0
