Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.564098,0.778893,0.602457,-0.999853,-2.635912,-0.000000,1
1,0.565800,0.781855,0.596859,-0.987643,-2.646910,-11.042061,1
2,0.937266,1.777765,0.939038,-0.410068,-4.598621,-11.042061,0
3,0.321953,0.892239,4.126514,-0.991282,-1.106963,-11.042061,0
4,0.347507,1.363058,4.983799,-0.994664,-1.171594,-0.000000,0
5,0.769075,1.309566,1.389416,-0.963258,-2.095380,-11.042061,1
6,0.992032,0.992349,1.902047,-0.000000,-2.771915,-0.000000,0
7,0.927197,0.815601,1.037149,-0.000000,-2.654184,-0.000000,0
8,0.803291,1.310559,1.389416,-0.399976,-2.191652,-0.000000,0
9,0.830781,1.907569,2.420759,-0.000001,-2.263779,-11.042061,0
10,0.927197,0.815601,1.040084,-0.000000,-2.654184,-11.042061,0
11,0.801589,1.307596,1.395014,-0.387550,-2.184988,-11.042061,0
12,0.971562,1.254265,1.949103,-0.000000,-2.741436,-11.042061,0
13,0.586246,1.803838,3.063800,-0.931653,-1.773525,-0.000000,0
14,0.592766,0.815601,1.036936,-0.817097,-1.786308,-11.042061,0
15,0.269784,0.538105,2.186456,-0.940404,-0.984229,-11.042061,0
16,0.828762,1.885242,2.420759,-0.000001,-2.256406,-0.000000,0
17,0.779872,1.757677,0.153730,-0.110060,-2.153636,-11.042061,0
18,0.979486,0.647306,2.287360,-0.000000,-2.726924,-11.042061,0
19,0.927197,0.872440,1.799800,-0.000000,-2.556547,-11.042061,0
20,0.321953,0.889582,2.833951,-0.556877,-1.583306,-11.042061,0
21,0.741175,1.905191,0.153730,-0.019234,-2.072075,-0.000000,0
22,0.657602,0.861680,1.799111,-0.000041,-1.940385,-11.042061,0
23,0.540758,1.686901,0.042491,-0.001279,-1.706511,-11.042061,0
24,0.911464,0.765440,4.747393,-0.000000,-2.608060,-11.042061,0
25,0.927197,0.871336,1.792428,-0.000000,-2.556547,-11.042061,0
26,0.321953,0.891108,2.833951,-0.540675,-1.571495,-0.000000,0
27,0.564098,0.705174,0.656832,-0.541954,-0.033200,-11.042061,0
28,0.465119,1.320681,1.548624,-0.354043,-1.475742,-11.042061,0
29,0.490009,1.064743,1.709823,-0.463379,-0.336660,-11.042061,0
30,0.693441,1.234591,2.718855,-0.000000,-1.995885,-0.000000,0
31,0.598577,1.947468,0.759648,-0.012851,-1.809378,-0.000000,0
32,0.661454,0.653391,1.445186,-0.000000,-1.937831,-11.042061,0
33,0.529251,1.695865,0.057413,-0.001028,-1.686093,-11.042061,0
34,0.846448,1.148753,3.157734,-0.000000,-2.273021,-0.000000,0
35,0.963720,1.180368,2.536688,-0.000000,-2.554503,-0.000000,0
36,0.759263,1.816866,4.363705,-0.000000,-2.005096,-11.042061,0
37,0.961700,1.157890,2.708362,-0.000000,-2.537562,-11.042061,0
38,0.749761,0.527547,1.786492,-0.000000,-2.080023,-11.042061,0
39,0.935073,0.971180,3.675066,-0.000000,-2.448910,-11.042061,0
