Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.888414,1.832834,2.530815,-0.000000,-2.427294,0
1,0.984229,1.072699,4.735440,-0.000000,-2.858955,0
2,0.555528,1.680113,1.842229,-0.152474,-0.081584,0
3,0.743557,1.396530,4.607713,-0.000000,-1.976790,0
4,0.478543,1.340925,1.903771,-0.208673,-0.077955,0
5,0.544680,0.896610,0.464691,-0.420833,-0.103818,0
6,0.186931,0.501176,3.537072,-0.009944,-0.750909,0
7,0.965950,1.961839,1.431670,-0.114671,-2.791208,0
8,0.768377,1.474782,3.709392,-0.000000,-2.096388,0
9,0.335621,1.416439,1.595820,-0.005116,-1.178192,0
10,0.230860,0.535682,1.304699,-0.303116,-0.876516,0
11,0.181061,0.844017,2.732170,-0.015689,-0.762529,0
12,0.526798,0.721762,2.692002,-0.000000,-1.633671,0
13,0.403406,1.572098,1.378674,-0.007254,-1.373490,0
14,0.656815,1.904564,4.457672,-0.000000,-1.934666,0
15,0.997255,1.855278,3.019846,-0.000000,-2.645817,0
16,0.455344,0.625157,1.938661,-0.005471,-1.468485,0
17,0.662848,1.660728,3.732128,-0.000000,-1.938471,0
18,0.552467,1.155535,4.408211,-0.000000,-1.685429,0
19,0.746392,1.075676,0.157988,-0.341267,-0.132969,0
20,0.292876,1.687754,0.435167,-0.000027,-1.163161,0
21,0.336216,1.086278,1.140357,-0.024645,-1.175745,0
22,0.778136,0.693197,4.048988,-0.000000,-2.073267,0
23,0.894772,1.519066,1.933852,-0.000000,-2.493401,0
24,0.440769,1.595486,3.343971,-0.275860,-0.085440,0
25,0.370241,1.590568,3.214108,-0.282081,-1.251524,0
26,0.177156,1.260450,4.218365,-0.005023,-0.758073,0
27,0.180985,0.809898,1.240705,-0.002599,-0.799459,0
28,0.425305,1.176692,3.208186,-0.521723,-0.042330,0
29,0.643875,0.825533,1.184054,-0.047563,-1.920112,0
30,0.550084,1.057435,4.775216,-0.000000,-1.674010,0
31,0.598310,1.464894,4.277606,-0.000000,-1.812464,0
32,0.901361,1.665256,0.102166,-0.042260,-0.080186,0
33,0.751369,0.902911,2.295305,-0.000000,-2.078169,0
34,0.600953,0.819831,3.567854,-0.000000,-1.819983,0
35,0.281634,0.678517,0.982253,-0.419154,-0.253762,0
36,0.403787,1.429011,3.660913,-0.369003,-0.673640,0
37,0.634874,1.453040,0.426616,-0.168810,-1.889941,0
38,0.758908,1.677147,1.905797,-0.989644,-2.087172,1
39,0.171182,0.580444,0.042961,-0.013422,-0.735400,0
40,0.496122,1.696117,3.400288,-0.995485,-1.570315,0
41,0.526989,1.649819,2.073793,-0.171137,-0.079515,0
42,0.182627,1.979465,2.324377,-0.000029,-0.888652,0
43,0.596877,0.688235,3.261606,-0.000000,-1.807449,0
