Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.775481,1.791942,1.749695,-0.569052,-3.798244,0
1,0.775481,1.832045,1.841512,-0.989274,-2.104186,1
2,0.563266,0.917665,1.316880,-0.478843,-2.551580,0
3,0.775647,1.781314,1.699748,-0.458119,-3.608643,0
4,0.356204,1.407875,4.798224,-0.985871,-1.200136,0
5,0.356204,1.407875,4.792383,-0.985871,-1.200136,0
6,0.775481,1.832045,1.924694,-0.983490,-2.104186,1
7,0.391357,1.407875,4.413098,-0.985415,-1.285653,0
8,0.561534,0.917665,1.320485,-0.464979,-2.545115,0
9,0.775647,1.791942,1.699748,-0.410375,-3.470434,0
10,0.356204,1.406624,4.712336,-0.985470,-1.200136,0
11,0.355263,0.693963,0.494571,-0.735658,-1.957247,0
12,0.383926,1.054823,3.356529,-0.840050,-1.271122,0
13,0.870328,1.574137,1.384768,-0.303243,-2.441104,0
14,0.870077,1.573736,0.663950,-0.124387,-2.796602,0
15,0.356204,1.407875,4.671377,-0.925378,-1.199521,0
16,0.356204,1.407875,4.677219,-0.925378,-1.199521,0
17,0.353746,0.760177,1.070917,-0.446642,-1.906998,0
18,0.794549,0.956866,0.663950,-0.298865,-2.157198,0
19,0.954626,1.077976,0.996693,-0.000008,-2.749464,0
20,0.870090,1.880384,1.749695,-0.056775,-2.440531,0
21,0.953741,1.897919,4.523771,-0.000000,-2.749712,0
22,0.944044,1.236681,1.076071,-0.001043,-2.713226,0
23,0.890588,0.981753,0.570487,-0.008383,-2.520312,0
24,0.383926,1.127114,3.356529,-0.570725,-0.185981,0
25,0.348880,0.921719,1.316880,-0.473417,-1.168501,0
26,0.563266,0.789614,1.316880,-0.358803,-1.734503,0
27,0.420525,1.229704,3.368959,-0.547554,-0.050961,0
28,0.950599,1.236681,4.538860,-0.000000,-2.739339,0
29,0.561087,1.699603,1.443809,-0.216772,-1.730390,0
30,0.254654,1.015205,4.804250,-0.318453,-0.155952,0
31,0.794549,0.942150,0.665178,-0.215222,-2.157198,0
32,0.828477,0.944766,0.648350,-0.034025,-2.289932,0
33,0.562677,0.906455,1.138889,-0.389396,-0.080972,0
34,0.353746,0.693963,0.712150,-0.492454,-0.080490,0
35,0.279471,0.756228,2.946051,-0.371457,-0.132216,0
36,0.848646,1.077976,0.996693,-0.007532,-2.362028,0
37,0.893727,1.340357,1.764703,-0.000000,-2.492780,0
38,0.353360,0.693963,0.669838,-0.496565,-0.067135,0
39,0.951140,0.986341,1.888167,-0.000000,-2.637710,0
