Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.778286,0.953296,0.422752,-0.832477,-2.856125,0
1,0.775508,0.953296,0.422752,-0.821041,-2.865036,0
2,0.772074,0.949037,0.429665,-0.826008,-2.864982,0
3,0.789890,0.936612,0.378976,-0.974309,-2.669643,1
4,0.788457,1.850330,1.844347,-0.999750,-2.135646,1
5,0.933656,1.551819,0.577582,-0.605450,-4.688760,0
6,0.778026,1.777564,1.725574,-0.616092,-3.846262,0
7,0.789869,0.936612,0.378976,-0.974309,-2.669643,1
8,0.775658,0.936612,0.318161,-0.813926,-2.963697,0
9,0.568617,1.129634,1.313861,-0.782040,-3.326469,0
10,0.688480,0.861439,0.424661,-0.961034,-2.855856,1
11,0.775030,0.922696,0.440027,-0.995965,-2.662709,1
12,0.778309,0.953296,0.422752,-0.833738,-2.856123,0
13,0.548500,0.917539,1.736111,-0.997674,-2.432518,1
14,0.788565,1.794061,1.844347,-0.999529,-2.135745,1
15,0.775370,0.953296,0.422752,-0.820528,-2.865036,0
16,0.788457,1.850238,1.844347,-0.999745,-2.135646,1
17,0.933656,1.551834,0.577582,-0.605318,-4.688760,0
18,0.771629,0.953296,0.422752,-0.792344,-2.875913,0
19,0.565155,1.129634,1.320485,-0.735865,-3.318752,0
20,0.775063,0.956866,0.422752,-0.764071,-2.952688,0
21,0.565155,1.129634,1.336932,-0.763814,-3.317389,0
22,0.565155,1.129634,1.320215,-0.735865,-3.318752,0
23,0.775839,0.917757,0.319002,-0.947073,-2.768372,1
24,0.770935,0.937137,0.422752,-0.937843,-2.855799,1
25,0.552819,0.911997,1.640906,-0.978523,-2.535731,1
26,0.549661,0.917726,1.711025,-0.987647,-2.434140,1
27,0.776261,0.922696,0.440328,-0.965547,-2.573111,1
28,0.564734,0.883844,1.336932,-0.962736,-2.650148,1
29,0.548460,0.916759,1.725567,-0.997002,-2.432518,1
30,0.788565,1.789174,1.844347,-0.999018,-2.135745,1
31,0.788565,1.789174,1.842329,-0.999018,-2.135745,1
32,0.788457,1.836990,1.844347,-0.999021,-2.135646,1
33,0.933656,1.564336,0.577582,-0.495449,-4.688760,0
34,0.855469,1.552263,0.908200,-0.599496,-4.357289,0
35,0.565155,1.129634,1.313861,-0.709923,-3.318752,0
36,0.926876,1.551819,0.575673,-0.520985,-4.673103,0
37,0.794549,0.956866,0.422752,-0.893268,-2.581065,0
38,0.775098,0.956866,0.422752,-0.761795,-2.952688,0
39,0.775347,0.953296,0.422752,-0.818787,-2.865035,0
