Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.881479,1.158702,3.245349,-0.000000,-2.377086,0
1,0.207922,1.375057,3.239389,-0.002300,-0.873267,0
2,0.821518,1.552367,2.392385,-0.000000,-2.223007,0
3,0.331141,1.486038,1.759475,-0.004328,-1.170517,0
4,0.603128,1.838161,4.508981,-0.000000,-1.826262,0
5,0.687626,0.721200,0.734439,-0.001445,-1.996989,0
6,0.414865,1.797076,3.514187,-0.223726,-0.138758,0
7,0.202152,1.403973,4.201871,-0.007095,-0.827409,0
8,0.157425,1.707320,2.938888,-0.000069,-0.790577,0
9,0.746967,1.732461,3.098431,-0.000000,-2.084572,0
10,0.792347,1.193830,4.588622,-0.000000,-2.060546,0
11,0.413054,0.621556,4.615162,-0.000000,-1.320074,0
12,0.788704,0.876195,4.528055,-0.000000,-2.075766,0
13,0.445822,1.989430,0.849186,-0.000694,-1.494150,0
14,0.376019,1.984221,2.545706,-0.013892,-1.283633,0
15,0.449460,0.885832,3.084030,-0.036035,-1.443389,0
16,0.709048,1.441989,3.871198,-0.000000,-2.027783,0
17,0.125173,1.900231,0.704689,-0.000001,-0.854039,0
18,0.617663,1.516709,4.497391,-0.000000,-1.844421,0
19,0.406906,1.297630,2.522906,-0.231291,-0.041961,0
20,0.517115,0.875133,0.148934,-0.507606,-3.181942,0
21,0.160772,0.699622,3.518828,-0.010084,-0.709973,0
22,0.387827,0.667553,4.157090,-0.000000,-1.265783,0
23,0.599142,1.196817,1.385338,-0.803056,-3.395908,0
24,0.375566,0.543190,1.652697,-0.094417,-1.259193,0
25,0.205834,1.090977,0.552244,-0.000095,-0.923708,0
26,0.565082,0.900927,2.558873,-0.000038,-1.740718,0
27,0.112655,1.496310,4.186433,-0.000138,-0.630652,0
28,0.355888,1.725697,4.954195,-0.733446,-1.190611,0
29,0.346403,0.801620,3.171314,-0.996143,-1.169207,0
30,0.606343,1.489713,0.812839,-0.299456,-1.830602,0
31,0.921435,1.328298,4.731290,-0.000000,-2.641070,0
32,0.696120,1.827142,3.503731,-0.000000,-2.013855,0
33,0.461221,1.389598,4.575578,-0.000008,-1.476238,0
34,0.336989,0.718929,4.285132,-0.001054,-1.148800,0
35,0.615466,0.776057,1.573426,-0.000830,-1.861534,0
36,0.721556,0.940983,2.249821,-0.000000,-2.044052,0
37,0.369990,0.788024,1.404767,-0.482852,-0.294791,0
38,0.110314,0.744677,2.163401,-0.000682,-0.575244,0
39,0.601643,1.595902,1.028371,-0.252092,-1.816251,0
40,0.922060,1.015647,4.767882,-0.000000,-2.643118,0
41,0.394434,0.677811,0.561346,-0.397967,-0.031485,0
42,0.922396,1.311826,1.236470,-0.001276,-2.637844,0
43,0.818963,1.226680,4.207793,-0.000000,-2.149023,0
44,0.239482,1.872158,2.677781,-0.000366,-0.986392,0
45,0.364393,1.790971,4.102954,-0.277093,-0.057750,0
46,0.661526,1.135192,4.094809,-0.000000,-1.885561,0
47,0.575196,0.986342,3.122292,-0.000000,-1.759693,0
48,0.624526,1.291427,0.198036,-0.332579,-1.862689,0
49,0.835585,1.257826,0.936613,-0.290855,-0.163293,0
50,0.771568,1.144058,3.619854,-0.000000,-2.075276,0
51,0.255286,1.781816,1.298120,-0.000051,-1.061124,0
52,0.871282,1.612631,0.943390,-0.538928,-4.354982,0
53,0.137666,0.575093,0.707305,-0.003103,-0.621402,0
54,0.234079,1.131944,4.322778,-0.184445,-0.877731,0
55,0.400027,1.126531,2.471148,-0.243144,-0.071726,0
56,0.118922,1.915997,3.824789,-0.000045,-0.669044,0
57,0.391191,1.449822,3.335308,-0.251476,-0.028022,0
58,0.227659,1.360979,0.602763,-0.000032,-0.995779,0
59,0.649356,1.863105,0.741924,-0.049505,-1.930671,0
60,0.656343,0.642003,1.952130,-0.000000,-1.934201,0
61,0.722753,1.512644,1.087155,-0.112503,-0.122949,0
62,0.493402,1.381150,4.882685,-0.000000,-1.549111,0
63,0.303424,1.011932,2.352746,-0.243380,-1.076106,0
64,0.653413,1.653743,3.340840,-0.000000,-1.933788,0
65,0.522456,1.380583,0.043653,-0.009064,-1.653229,0
66,0.317674,1.089625,4.486420,-0.619284,-0.037931,0
67,0.106823,1.419208,0.635920,-0.000001,-0.761152,0
68,0.618326,1.213289,4.771204,-0.000000,-1.786724,0
69,0.709478,1.985422,1.029464,-0.244317,-2.030057,0
70,0.963980,0.884223,1.865698,-0.000000,-2.678754,0
71,0.918065,1.234120,4.331065,-0.000000,-2.411316,0
72,0.204601,1.928444,0.645174,-0.000002,-1.003715,0
73,0.709707,1.180569,0.445624,-0.252672,-3.560325,0
74,0.925237,0.627458,2.598858,-0.000000,-2.477183,0
75,0.763543,1.370250,1.986260,-0.009107,-2.090795,0
76,0.248913,0.990320,1.666607,-0.009726,-0.969415,0
77,0.468619,1.774635,1.888339,-0.059497,-1.505702,0
78,0.681674,1.811553,1.555763,-0.115339,-0.012003,0
