Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850,0
1,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850,0
2,0.726233,1.419775,1.275636,-0.631937,-3.743212,-10.308850,0
3,0.551541,0.998240,0.761806,-0.651284,-3.267877,-10.308850,0
4,0.726233,1.417386,1.270064,-0.654912,-3.743212,-8.417904,0
5,0.611324,1.548450,2.427753,-0.998074,-1.846648,-8.417904,0
6,0.622179,1.303436,2.137931,-0.994098,-1.868114,-8.417904,0
7,0.612783,1.548450,2.499932,-0.998696,-1.852204,-8.369867,0
8,0.623544,1.296577,2.135342,-0.982383,-1.869421,-8.369867,0
9,0.548937,0.997852,0.780005,-0.667476,-3.241599,-7.935787,0
10,0.612783,1.562108,2.499932,-0.999425,-1.852204,-7.935787,0
11,0.594642,0.852485,0.761806,-0.779178,-2.636991,-7.935787,0
12,0.602657,0.840788,0.764385,-0.972729,-2.728670,-6.779167,1
13,0.611324,1.583175,2.427753,-0.999476,-1.846648,-6.779167,0
14,0.726233,1.419775,1.284121,-0.669117,-3.743212,-6.037558,0
15,0.622179,0.863258,0.757874,-0.935608,-2.793937,-6.359917,1
16,0.611324,1.583175,2.345421,-0.783969,-3.339285,-7.006220,0
17,0.599138,0.852485,0.761806,-0.839545,-2.727468,-7.006220,0
18,0.598923,0.840788,0.764385,-0.971390,-2.725374,-7.006220,1
19,0.611206,1.550964,2.262923,-0.731144,-3.338248,-7.655255,0
20,0.593118,0.824913,0.739135,-0.993631,-2.720741,-7.655255,1
21,0.594631,1.519596,2.546067,-0.999650,-1.792185,-7.655255,0
22,0.620287,0.862501,0.763976,-0.939338,-2.791105,-6.433417,1
23,0.600456,0.852483,0.820022,-0.957348,-2.731741,-6.632928,1
24,0.599011,0.840845,0.764385,-0.972854,-2.726697,-6.791926,1
25,0.728820,1.419775,1.275636,-0.657392,-3.700822,-6.791926,0
26,0.601133,0.852485,0.775554,-0.894862,-2.728764,-6.791926,0
27,0.594731,1.519596,2.568725,-0.999840,-1.792556,-6.738295,0
28,0.601114,0.845202,0.775554,-0.955639,-2.728797,-6.738295,1
29,0.642897,1.703311,2.345459,-0.683051,-3.475726,-6.738295,0
30,0.555084,1.460579,2.499595,-0.802112,-3.092711,-6.738295,0
31,0.601133,0.852483,0.726513,-0.811278,-2.728764,-6.871812,0
32,0.598916,1.519596,2.568725,-0.999521,-1.805918,-6.871812,0
33,0.642897,1.703311,2.368841,-0.999282,-1.917755,-6.871812,0
34,0.726233,1.430372,1.275636,-0.529630,-3.743212,-7.655255,0
35,0.548517,1.020707,0.840828,-0.504346,-3.240535,-10.308850,0
36,0.594636,1.519596,2.546067,-0.999141,-1.792151,-6.632928,0
37,0.275477,0.701604,3.840810,-0.991421,-0.993065,-8.417904,0
38,0.593842,1.519596,2.568960,-0.977872,-1.789060,-10.308850,0
39,0.611324,1.550964,2.262923,-0.733200,-3.339285,-6.274504,0
