n_evals,cid
20,1
40,0.5425035079004206
60,0.4935620632379256
80,0.4782731414927062
100,0.39898059968997274
120,0.3970580927342476
140,0.39461834077304764
160,0.39355763449942444
180,0.3278202239999143
200,0.3278202239999143
220,0.3269019812785969
240,0.32683675109249
260,0.3227594357715905
280,0.3222654972433113
300,0.3216432044287331
320,0.3208729294604211
340,0.3208729294604211
360,0.3207969045916457
380,0.32079496085021475
400,0.3205544543806448
420,0.3203251031955449
440,0.31999017887215886
460,0.31991249774963715
480,0.31988447328613884
500,0.3197916832695348
520,0.3197915356528565
540,0.319744314722778
560,0.31970431014363415
580,0.31970431014363415
600,0.3194090354257566
620,0.3188060681346577
640,0.3188060681346577
660,0.31664238853854504
680,0.31661198636791626
700,0.31661198636791626
720,0.3166057940500679
740,0.3166057940500679
760,0.31621104081489865
780,0.31608679851289356
800,0.314077446750553
820,0.3139488119493471
840,0.313501704547681
860,0.3108560263573679
880,0.3108560263573679
900,0.3108277973270969
920,0.3108277973270969
940,0.3108258364620811
960,0.3108258364620811
980,0.3106998228237095
1000,0.3106997468487726
