Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.775481,1.832045,1.841512,-0.989274,-2.104186
1,0.775481,1.832045,1.841512,-0.989274,-2.104186
2,0.775481,1.832045,1.924694,-0.983490,-2.104186
3,0.552819,0.911997,1.640906,-0.978523,-2.535731
4,0.794549,0.956866,0.422752,-0.893268,-2.581065
5,0.775647,1.789174,1.844347,-0.990294,-2.104423
6,0.562677,0.869308,1.138889,-0.813034,-2.548547
7,0.775481,1.832045,1.841512,-0.989274,-2.104186
8,0.775481,1.832045,1.924694,-0.983490,-2.104186
9,0.766068,1.766305,1.864942,-0.985374,-2.092069
10,0.552819,0.911997,1.640906,-0.978523,-2.535731
11,0.794549,0.956866,0.422752,-0.893268,-2.581065
12,0.788457,1.789174,1.844347,-0.996146,-2.135646
13,0.793768,1.796384,1.749695,-0.983479,-2.154194
14,0.552819,0.917726,1.640906,-0.949460,-2.535731
15,0.562677,0.869308,1.138889,-0.813034,-2.548547
16,0.775647,1.792040,1.844347,-0.990472,-2.104423
17,0.779960,1.791942,1.749695,-0.974299,-2.112898
18,0.775647,1.789174,1.844347,-0.990294,-2.104423
19,0.775481,1.832371,1.841512,-0.989294,-2.104186
20,0.775481,1.832045,1.841512,-0.989274,-2.104186
21,0.775481,1.832045,1.924694,-0.983490,-2.104186
22,0.766068,1.766305,1.864942,-0.985374,-2.092069
23,0.766068,1.765979,1.864942,-0.985355,-2.092069
24,0.552819,0.911997,1.640906,-0.978523,-2.535731
25,0.794549,0.956866,0.422752,-0.893268,-2.581065
26,0.552940,0.920933,1.687101,-0.956189,-2.535733
27,0.775839,0.917757,0.422752,-0.955911,-2.573272
28,0.809386,1.791942,1.699748,-0.996910,-2.217530
29,0.788565,1.789174,1.844347,-0.999018,-2.135745
30,0.552819,0.917726,1.640906,-0.949460,-2.535731
31,0.562677,0.869308,1.138889,-0.813034,-2.548547
32,0.793768,1.796384,1.749695,-0.983479,-2.154194
33,0.794191,1.832371,1.841512,-0.964931,-2.156914
34,0.788457,1.789174,1.844347,-0.996146,-2.135646
35,0.779960,1.791942,1.749695,-0.974299,-2.112898
36,0.775742,1.789174,1.844347,-0.993330,-2.104525
37,0.775647,1.792040,1.844347,-0.990472,-2.104423
38,0.775647,1.791925,1.844347,-0.990465,-2.104423
39,0.775647,1.789174,1.844347,-0.990294,-2.104423
40,0.552819,0.911997,1.640906,-0.978523,-2.535731
41,0.794549,0.956866,0.422752,-0.893268,-2.581065
42,0.552940,0.920933,1.687101,-0.956189,-2.535733
43,0.775839,0.917757,0.422752,-0.955911,-2.573272
44,0.809386,1.791942,1.699748,-0.996910,-2.217530
45,0.788565,1.789174,1.844347,-0.999018,-2.135745
46,0.775370,0.953296,0.422752,-0.820528,-2.865036
47,0.552819,0.917726,1.640906,-0.949460,-2.535731
48,0.793768,1.796384,1.749695,-0.983479,-2.154194
49,0.794191,1.832371,1.841512,-0.964931,-2.156914
