Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-4.860147,-6.335054,8.196910,-0.936772,0.806358,0.000000
1,4.369650,1.061394,6.307600,-0.813856,0.768064,0.000000
2,4.453393,5.686730,6.053855,-0.999562,0.806863,0.000000
3,-2.813692,-7.335330,12.002311,-0.912203,0.759547,0.000000
4,2.803535,5.176824,5.698015,-0.999331,0.793662,0.000000
5,-6.200139,-4.104750,13.808037,-0.905769,0.731785,0.000000
6,4.314828,7.971206,14.520792,-0.770600,0.838165,0.000000
7,3.892018,6.729466,3.684340,-0.995011,0.760326,0.000000
8,-2.326046,5.193323,2.907845,-0.999310,0.798616,0.000000
9,-4.168073,0.522803,7.277260,-0.932409,0.798870,0.000000
10,-5.719046,7.360020,3.071986,-1.000000,0.800041,0.000000
11,3.860846,-5.621440,10.965972,-0.941114,0.767078,0.000000
12,1.204079,-5.082938,19.580354,-0.997636,0.750202,0.000000
13,2.608029,-5.820217,3.621138,-0.957159,0.834089,0.000000
14,3.251877,-7.210097,6.561507,-0.999776,0.842060,0.000000
15,-7.117184,-6.965351,19.113800,-0.998298,0.796053,0.000000
16,-5.114161,-6.750046,7.238320,-1.000000,0.847655,0.000000
17,4.860431,6.845399,13.579726,-0.972250,0.840546,0.000000
18,7.418174,-5.951315,20.101141,-0.999856,0.756530,0.000000
19,-6.206664,-7.876897,14.662076,-0.998426,0.754567,0.000000
20,-5.438915,2.956943,10.168277,-0.902205,0.794614,0.000000
21,7.391929,7.250614,14.915416,-0.997913,0.843539,0.000000
22,5.231847,7.094612,10.950778,-0.575384,0.756223,0.000000
23,5.699895,-0.419305,0.203668,-0.570279,0.769031,0.000000
24,3.735497,-6.183409,3.605006,-0.936562,0.832475,0.000000
25,-7.062655,6.859346,6.201943,-0.996262,0.843354,0.000000
26,-1.073788,6.839331,11.550374,-0.999875,0.810756,0.000000
27,-1.372862,2.766865,3.027908,-0.911950,0.792263,0.000000
28,-7.116578,-2.024102,16.067424,-0.753578,0.745073,0.000000
29,-7.853956,-6.207890,7.343246,-0.996320,0.829781,0.000000
30,1.712195,6.186230,12.093907,-0.659924,0.804870,0.000000
31,6.064388,2.738345,5.412966,-0.992700,0.762264,0.000000
32,-3.353550,3.338127,7.688990,-0.999651,0.844366,0.000000
33,1.052076,6.894802,6.693060,-0.685116,0.740203,0.000000
