Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive
0,0.466549,0.784395,1.258262,-0.756624,-2.456968,-0.000000
1,0.800364,1.288079,1.245002,-0.792760,-2.181416,-0.000000
2,0.356533,1.057577,3.978176,-0.997547,-1.201243,-11.027784
3,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
4,0.446667,1.285421,3.350868,-0.993648,-1.434052,-11.027784
5,0.466549,0.784395,1.258262,-0.756624,-2.456968,-0.000000
6,0.800364,1.288079,1.245002,-0.792760,-2.181416,-0.000000
7,0.800364,1.288079,1.260296,-0.729286,-2.181416,-11.027784
8,0.444332,1.287246,3.339082,-0.981053,-1.426631,-11.027784
9,0.423982,0.570880,0.768142,-0.871431,-1.378240,-11.027784
10,0.356533,1.057577,3.978176,-0.997547,-1.201243,-11.027784
11,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
12,0.446667,1.285421,3.350868,-0.993648,-1.434052,-11.027784
13,0.466381,1.285421,3.171045,-0.998527,-1.485631,-9.123920
14,0.543081,1.874755,3.172507,-0.988075,-1.684730,-9.123920
15,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
16,0.800364,1.288079,1.260296,-0.729286,-2.181416,-11.027784
17,0.444332,1.287246,3.339082,-0.981053,-1.426631,-11.027784
18,0.541859,1.428013,2.841771,-0.981908,-1.684196,-9.123920
19,0.466549,0.784395,1.258262,-0.756624,-2.456968,-0.000000
20,0.800364,1.288079,1.245002,-0.792760,-2.181416,-0.000000
21,0.423982,0.570880,0.768142,-0.871431,-1.378240,-11.027784
22,0.444332,1.284446,3.339082,-0.980621,-1.426631,-9.123920
23,0.423982,0.570880,0.828222,-0.798932,-1.378240,-9.123920
24,0.356533,1.057577,3.978176,-0.997547,-1.201243,-11.027784
25,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
26,0.446667,1.285421,3.350868,-0.993648,-1.434052,-11.027784
27,0.466381,1.285421,3.171045,-0.998527,-1.485631,-9.123920
28,0.543081,1.874755,3.172507,-0.988075,-1.684730,-9.123920
29,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
30,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
31,0.800364,1.288079,1.260296,-0.729286,-2.181416,-11.027784
32,0.444332,1.287246,3.339082,-0.981053,-1.426631,-11.027784
33,0.466381,1.275816,3.216555,-0.996303,-1.485631,-8.758694
34,0.356533,1.057577,4.007003,-0.997630,-1.201243,-8.758694
35,0.541859,1.428013,2.841771,-0.981908,-1.684196,-9.123920
36,0.466549,0.784395,1.258262,-0.756624,-2.456968,-0.000000
37,0.800364,1.288079,1.245002,-0.792760,-2.181416,-0.000000
38,0.423982,0.570880,0.768142,-0.871431,-1.378240,-11.027784
39,0.444332,1.284446,3.339082,-0.980621,-1.426631,-9.123920
40,0.471518,0.756483,1.279004,-0.980631,-1.504523,-8.758694
41,0.356533,1.057577,3.978176,-0.997547,-1.201243,-11.027784
42,0.471445,0.784395,1.279004,-0.889432,-2.465990,-11.027784
43,0.446667,1.285421,3.350868,-0.993648,-1.434052,-11.027784
44,0.466381,1.285421,3.171045,-0.998527,-1.485631,-9.123920
45,0.543081,1.874755,3.172507,-0.988075,-1.684730,-9.123920
46,0.473775,0.784395,1.258262,-0.893534,-2.471108,-9.123920
47,0.471445,0.784395,1.385956,-0.984000,-2.465990,-8.758694
