Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,4.239250,-5.920523,20.860119,1.000000,0.675305,0.000000,0
1,-4.438823,-3.657743,24.808232,1.000000,0.713663,0.000000,0
2,-7.004642,-2.734908,18.005118,1.000000,0.688062,0.000000,0
3,7.115478,-4.423812,5.176821,0.976978,0.772978,0.000000,0
4,3.320202,-3.009711,3.135400,1.000000,0.731300,0.000000,0
5,-1.726717,7.415298,2.073321,1.000000,0.727105,0.000000,0
6,6.232006,5.712535,12.596293,1.000000,0.750707,0.000000,0
7,0.320952,-2.718501,11.479395,1.000000,0.776544,0.000000,0
8,-4.205893,0.784230,24.625945,1.000000,0.700369,0.000000,0
9,-6.014689,-7.043969,23.631304,0.999951,0.699506,0.000000,0
10,3.922346,-5.933584,12.963976,0.999999,0.696415,0.000000,0
11,-5.847154,2.399136,19.773416,1.000000,0.674370,0.000000,0
12,-1.480937,6.653540,16.943526,1.000000,0.756726,0.000000,0
13,-0.184000,2.416089,10.956470,1.000000,0.728275,0.000000,0
14,-0.782896,-0.517780,6.413765,1.000000,0.761238,0.000000,0
15,3.068024,-5.164014,21.676677,0.999857,0.812167,0.000000,0
16,7.967898,4.766911,17.596061,0.999996,0.819115,0.000000,0
17,-6.389195,1.480372,9.002597,1.000000,0.721539,0.000000,0
18,0.170845,6.284733,6.065908,0.999640,0.807021,0.000000,0
19,-0.244632,2.153272,24.504897,1.000000,0.763113,0.000000,0
20,-7.535392,-6.591223,20.565693,1.000000,0.740076,0.000000,0
21,6.086524,5.212493,20.987520,1.000000,0.739989,0.000000,0
22,0.158714,-3.204774,16.721402,1.000000,0.751443,0.000000,0
23,3.027449,1.397463,16.488223,1.000000,0.770107,0.000000,0
24,1.392438,5.235695,1.287665,1.000000,0.747798,0.000000,0
25,-7.264138,-3.764161,7.697451,0.999964,0.764183,0.000000,0
26,-6.011720,4.548311,23.488854,0.984184,0.822544,0.000000,0
27,1.931580,-4.579592,12.558628,1.000000,0.705116,0.000000,0
28,-1.618421,0.545875,18.236605,1.000000,0.756000,0.000000,0
29,-6.988616,-1.929943,8.451903,0.999975,0.779078,0.000000,0
30,-4.566218,2.362263,14.312326,1.000000,0.739905,0.000000,0
31,-3.189536,-4.403425,5.607392,1.000000,0.724468,0.000000,0
32,7.591595,-0.319610,22.078668,1.000000,0.798111,0.000000,0
33,-3.026147,7.183052,13.241765,1.000000,0.782022,0.000000,0
34,-5.486584,-1.032336,1.710400,1.000000,0.756497,0.000000,0
35,7.239721,2.184385,23.476247,0.999974,0.755852,0.000000,0
36,4.847519,1.591144,21.154821,1.000000,0.725355,0.000000,0
37,-4.846180,-5.311211,9.516109,1.000000,0.820974,0.000000,0
38,5.817464,-7.752040,16.232111,1.000000,0.729764,0.000000,0
39,7.428353,-3.815349,9.947410,1.000000,0.724663,0.000000,0
40,0.329671,5.591482,3.582018,0.999932,0.733180,0.000000,0
41,-4.212946,-5.015057,6.481081,1.000000,0.740338,0.000000,0
42,0.050593,-2.242151,1.352064,1.000000,0.761111,0.000000,0
43,-6.583834,-4.890502,19.462978,0.999898,0.728380,0.000000,0
44,3.095673,-6.341498,14.173904,1.000000,0.757177,0.000000,0
45,2.141818,-6.552130,21.255799,1.000000,0.689773,0.000000,0
46,-7.229653,2.966419,0.532346,0.999999,0.740858,0.000000,0
47,1.493573,-0.461349,18.630510,1.000000,0.774857,0.000000,0
48,1.143610,-7.665023,6.791859,1.000000,0.805171,0.000000,0
49,-7.908928,3.448481,18.563493,1.000000,0.754321,0.000000,0
50,5.427413,-0.538623,4.704497,0.999790,0.751711,0.000000,0
51,-5.861277,-0.749183,17.579204,1.000000,0.715658,0.000000,0
52,-5.745623,-1.528487,6.734343,1.000000,0.733272,0.000000,0
53,4.359166,-6.043732,11.035433,0.999999,0.744582,0.000000,0
54,-3.888168,5.305403,21.002801,1.000000,0.804334,0.000000,0
55,7.835457,1.067116,12.139556,1.000000,0.738807,0.000000,0
56,5.626731,-5.945890,2.719758,1.000000,0.741721,0.000000,0
57,3.187031,0.385105,20.011072,1.000000,0.758575,0.000000,0
58,7.628217,-2.873366,10.135826,1.000000,0.730644,0.000000,0
59,-2.240367,2.186361,16.112764,1.000000,0.768652,0.000000,0
60,-6.362032,0.695061,20.603028,1.000000,0.794047,0.000000,0
61,3.360116,-5.544691,21.883631,0.999115,0.814456,0.000000,0
62,2.979444,-5.671324,0.496937,1.000000,0.740595,0.000000,0
63,0.265448,5.223094,16.474315,0.988495,0.814126,0.000000,0
64,-1.745881,-0.442974,14.362770,1.000000,0.751073,0.000000,0
65,-6.718382,2.982683,15.056384,1.000000,0.759380,0.000000,0
66,6.767705,-0.805910,10.677256,0.999983,0.720735,0.000000,0
67,-7.589184,-5.089058,4.584973,0.229266,0.815450,0.000000,0
68,1.605351,-4.921362,19.386773,1.000000,0.746380,0.000000,0
69,1.526802,1.890932,20.698805,1.000000,0.748078,0.000000,0
70,7.914805,1.863840,10.140598,0.999990,0.693592,0.000000,0
71,-5.942526,1.786601,1.921771,1.000000,0.731715,0.000000,0
72,-0.129563,2.611022,3.239764,1.000000,0.764732,0.000000,0
73,-0.530101,-2.770236,8.936294,1.000000,0.761559,0.000000,0
74,1.271588,-6.666594,20.872316,0.999999,0.698067,0.000000,0
75,4.946800,5.019907,15.139435,1.000000,0.725949,0.000000,0
76,-1.694147,2.450394,1.244582,1.000000,0.736975,0.000000,0
77,-3.595456,3.817980,19.405524,1.000000,0.714997,0.000000,0
78,1.253813,-5.234819,3.651610,0.123914,0.790588,0.000000,0
79,-2.701160,-1.176135,12.859435,1.000000,0.780704,0.000000,0
80,-5.305292,-1.621105,19.235279,0.999999,0.726229,0.000000,0
81,-5.953317,2.167502,19.081183,1.000000,0.747005,0.000000,0
82,-3.606028,6.741916,17.126102,1.000000,0.736158,0.000000,0
83,-5.426092,1.011273,13.527858,1.000000,0.747978,0.000000,0
84,1.171973,-3.514321,8.355400,1.000000,0.726979,0.000000,0
85,2.526665,-7.159222,10.536087,0.999999,0.763232,0.000000,0
86,-1.833940,-1.042903,21.917694,1.000000,0.744530,0.000000,0
87,-5.243081,7.824469,2.528246,-0.925813,0.794034,0.000000,0
88,0.811917,3.488582,5.479503,1.000000,0.713870,0.000000,0
89,1.942694,2.772736,10.235731,1.000000,0.702438,0.000000,0
90,7.861345,0.023531,5.039749,0.999742,0.749166,0.000000,0
91,1.154469,4.434769,2.002230,0.999996,0.711091,0.000000,0
92,-2.857005,4.770181,7.284919,1.000000,0.681747,0.000000,0
93,-7.045044,2.626925,0.887434,1.000000,0.744602,0.000000,0
94,7.890410,5.116840,7.815678,1.000000,0.713668,0.000000,0
95,-0.894904,5.003222,21.632084,0.999999,0.731732,0.000000,0
96,3.001899,6.409339,11.480567,0.999884,0.658962,0.000000,0
97,-1.525320,-1.945366,17.762544,1.000000,0.714369,0.000000,0
98,-2.599222,-2.695417,3.286549,1.000000,0.770801,0.000000,0
99,-1.070725,0.735637,17.805847,1.000000,0.762281,0.000000,0
