Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.949595,1.044403,2.576079,-0.000000,-2.505729,0
1,0.758705,0.981211,3.895852,-0.000000,-2.054315,0
2,0.483254,1.705235,4.437497,-0.000290,-1.530444,0
3,0.905005,1.659003,4.277446,-0.000000,-2.390271,0
4,0.796651,1.215546,4.202527,-0.000000,-2.083322,0
5,0.725085,0.669108,3.465615,-0.000000,-2.038589,0
6,0.786583,1.825450,1.251715,-0.102018,-0.165999,0
7,0.654726,1.302040,4.931996,-0.000000,-1.827187,0
8,0.946881,1.512500,2.980394,-0.000000,-2.493992,0
9,0.693774,0.873405,1.939358,-0.000000,-1.999847,0
10,0.451658,1.577326,0.827608,-0.004911,-1.494293,0
11,0.374536,1.682412,2.812164,-0.079749,-1.264697,0
12,0.504785,1.482389,3.130542,-0.998193,-1.570568,0
13,0.726100,1.328672,1.558338,-0.353283,-0.042473,0
14,0.533020,0.819753,2.037660,-0.014231,-1.665127,0
15,0.696146,1.752386,3.607913,-0.000000,-2.010956,0
16,0.859323,1.073146,0.841550,-0.025161,-2.401076,0
17,0.787281,1.714395,1.187914,-0.111616,-0.659688,0
18,0.761072,1.468516,3.913678,-0.000000,-2.068915,0
19,0.562996,1.933343,4.105113,-0.000006,-1.720158,0
20,0.302478,1.959952,2.101233,-0.000648,-1.134129,0
21,0.376504,1.051719,1.236390,-0.154941,-1.279373,0
22,0.559652,0.777788,1.206803,-0.505031,-1.723807,0
23,0.356657,0.641313,2.571538,-0.396073,-1.201957,0
24,0.501304,0.539394,0.331419,-0.043488,-1.569661,0
25,0.533450,1.272441,2.916797,-0.390321,-1.666673,0
26,0.567416,1.114807,1.017199,-0.261708,-2.582231,0
27,0.881934,1.916358,3.150040,-0.000000,-2.517915,0
28,0.924090,0.767373,4.877219,-0.000000,-2.650927,0
29,0.929409,1.273813,4.848336,-0.000000,-2.668329,0
30,0.252755,0.702808,1.926988,-0.434214,-0.025280,0
31,0.548693,1.357131,3.182174,-0.029889,-1.687423,0
32,0.629619,0.669096,1.921516,-0.000000,-1.864883,0
33,0.750913,1.645014,2.046488,-0.562406,-2.084165,0
34,0.851902,0.951185,0.382305,-0.136213,-2.373207,0
35,0.552801,1.597821,0.072633,-0.002924,-1.714528,0
36,0.382528,1.195879,2.228875,-0.336309,-0.060089,0
