Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-6.053255,-6.229623,5.068067,-0.990482,0.799693,0.000000
1,-1.233561,6.831091,13.653279,-0.999996,0.779896,0.000000
2,1.875553,7.187184,4.433419,-0.905969,0.743764,0.000000
3,0.154073,5.171428,2.432929,-0.823310,0.669304,0.000000
4,4.899111,7.816152,4.144088,-0.954844,0.708024,0.000000
5,-7.631167,-3.064481,3.637848,-0.997187,0.809986,0.000000
6,6.345957,-1.206815,17.367847,-0.997731,0.802523,0.000000
7,0.110536,7.499184,16.282580,-0.934578,0.810487,0.000000
8,7.923192,7.016461,3.631790,-0.937246,0.727634,0.000000
9,5.133665,6.385931,2.308765,-0.876888,0.690502,0.000000
10,-6.398389,-3.346514,3.807494,-0.993125,0.791597,0.000000
11,5.296189,-1.787774,14.835244,-0.999538,0.768233,0.000000
12,-2.184157,4.979207,13.795691,-0.998992,0.774953,0.000000
13,1.821162,6.718746,3.712272,-0.893298,0.735049,0.000000
14,-2.456144,-5.466265,4.822595,-0.936512,0.784170,0.000000
15,-7.557400,1.256938,26.543649,-0.962125,0.719913,0.000000
16,-6.565723,4.248804,3.235838,-0.931784,0.784406,0.000000
17,6.122499,6.974139,3.107479,-0.776508,0.697174,0.000000
18,-0.027714,-7.878977,4.894572,-0.956318,0.788940,0.000000
19,1.920934,-2.806820,15.902679,-0.802689,0.711398,0.000000
20,-5.583500,5.899407,6.047919,-0.977529,0.802270,0.000000
21,6.410604,-2.344915,13.363643,-0.951746,0.737255,0.000000
22,-5.864843,-7.158666,4.641432,-0.999330,0.808166,0.000000
23,0.215570,-7.565272,4.813626,-0.897709,0.788904,0.000000
24,-5.074553,-6.593320,15.538631,-0.870289,0.715230,0.000000
25,-0.877865,-7.543269,27.481198,-0.993672,0.687903,0.000000
26,7.303975,-5.750552,24.923901,-0.885762,0.731359,0.000000
27,-4.746451,3.901530,14.496124,-0.960502,0.763820,0.000000
28,2.078176,-4.722603,28.072685,-0.922122,0.676780,0.000000
29,5.965867,6.066329,3.822365,-0.948530,0.720828,0.000000
30,-7.422039,6.048782,28.655844,-0.996286,0.658370,0.000000
31,-6.285679,-6.648207,15.789698,-0.863865,0.717140,0.000000
32,-7.649671,5.776648,4.355587,-0.999755,0.785905,0.000000
33,6.222310,3.231538,5.040461,-0.922633,0.714488,0.000000
34,-6.811281,1.236064,25.570180,-0.946878,0.695030,0.000000
35,3.368605,3.869682,15.708809,-0.713202,0.781204,0.000000
36,-7.682323,3.939274,13.666604,-0.898471,0.748094,0.000000
37,-6.816934,-4.557156,14.382110,-0.728828,0.722527,0.000000
38,-7.463595,6.987213,28.841940,-0.994695,0.655882,0.000000
39,-6.169947,-6.049401,3.266760,-0.989812,0.803959,0.000000
40,6.136265,4.649007,5.495013,-0.958948,0.722709,0.000000
41,-6.857835,-0.996169,13.772020,-0.769843,0.726601,0.000000
42,6.741678,3.931552,3.234090,-0.909072,0.682543,0.000000
43,-0.592644,-5.857661,15.800410,-0.871254,0.737137,0.000000
