Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-6.670483,-3.354751,5.713464,-0.999992,0.826213,0.000000
1,-7.388096,-7.527316,6.815865,-0.999925,0.821503,0.000000
2,1.458607,7.094405,5.771676,-0.999930,0.794954,0.000000
3,-7.576233,3.604472,5.409525,-0.999996,0.836585,0.000000
4,-7.974204,-6.431763,4.710164,-0.999992,0.838016,0.000000
5,-7.695615,2.710409,5.618421,-0.999997,0.834325,0.000000
6,4.022502,-7.395167,19.550164,-0.999799,0.837777,0.000000
7,-6.283163,5.469402,20.713678,-0.999942,0.850109,0.000000
8,-4.928707,-6.531865,6.292201,-0.999761,0.803607,0.000000
9,-7.365953,-1.623267,4.644913,-0.999998,0.854264,0.000000
10,-6.912607,-6.098731,6.161946,-0.999991,0.816221,0.000000
11,-4.800966,-7.216210,5.896499,-0.998933,0.803751,0.000000
12,-0.188199,-5.481789,6.915594,-0.999989,0.843965,0.000000
13,3.146200,-5.556755,3.521370,-0.994788,0.818798,0.000000
14,5.159931,7.017497,6.161305,-0.992717,0.797816,0.000000
15,-7.343559,0.868168,5.970806,-0.999967,0.841437,0.000000
16,-2.791305,-6.262474,3.629114,-0.999894,0.842694,0.000000
17,7.766697,-7.331097,21.222156,-0.990976,0.774973,0.000000
18,-3.422671,-3.783789,7.465224,-0.999862,0.806100,0.000000
19,-5.645255,-5.256203,6.490163,-0.999998,0.815237,0.000000
20,-6.785123,1.353644,20.508846,-0.997832,0.816708,0.000000
21,7.983776,1.265367,7.054174,-0.999987,0.804624,0.000000
22,1.612539,-7.683527,1.925067,-0.996831,0.794067,0.000000
23,5.504733,-2.069302,9.381771,-0.997828,0.815755,0.000000
24,2.631436,-5.740023,20.076521,-0.999100,0.827997,0.000000
25,6.813808,5.206411,7.124733,-0.990452,0.787199,0.000000
26,-5.660098,-5.444230,6.315781,-0.999998,0.815923,0.000000
27,-7.825902,-0.732393,6.076037,-0.999997,0.855911,0.000000
28,-2.663354,5.734548,6.484091,-0.999998,0.816095,0.000000
29,-6.709252,3.762840,4.526805,-0.999977,0.826252,0.000000
30,-3.786235,-3.544991,7.131953,-0.999891,0.807948,0.000000
31,7.472444,-1.814023,8.910735,-1.000000,0.828101,0.000000
32,-1.452329,6.046513,8.270504,-0.999996,0.815641,0.000000
33,-4.095784,2.605475,20.744186,-0.978977,0.820421,0.000000
34,-6.065251,1.763341,6.039531,-0.999966,0.829331,0.000000
35,-6.558774,7.557505,21.195359,-0.997938,0.856633,0.000000
36,6.825836,-5.889281,20.017965,-0.999686,0.843514,0.000000
37,2.731125,-4.632953,20.154578,-0.994138,0.826513,0.000000
38,-6.393620,-7.613651,6.947452,-0.999929,0.819717,0.000000
39,5.067826,-7.990357,19.971977,-0.999725,0.854705,0.000000
40,-2.432089,-7.535039,20.443578,-0.994123,0.777832,0.000000
41,-7.745742,0.249999,5.886439,-0.999993,0.835472,0.000000
42,1.679947,-5.428368,20.238256,-0.994941,0.824589,0.000000
43,-6.230349,6.525729,20.807645,-0.999576,0.854184,0.000000
44,-1.828502,-3.700827,6.803640,-0.996689,0.822136,0.000000
45,-0.261630,-4.732647,7.106030,-0.999857,0.835890,0.000000
46,0.119929,-7.159797,6.945453,-0.999996,0.837255,0.000000
47,6.133484,0.738674,6.830089,-0.999929,0.795330,0.000000
48,1.221865,-5.852338,20.414544,-0.997292,0.810049,0.000000
49,4.206224,7.362967,5.526164,-0.992596,0.772501,0.000000
50,-3.626264,-5.921536,5.550260,-0.993501,0.802579,0.000000
51,-1.899894,-6.442335,4.317418,-0.999966,0.853922,0.000000
52,-5.574360,6.950794,8.277919,-0.995596,0.813847,0.000000
53,2.138723,7.629461,7.927014,-0.999826,0.826598,0.000000
54,1.320937,4.967406,6.404078,-0.951783,0.789188,0.000000
55,-4.866317,-6.378632,4.980078,-0.997444,0.827699,0.000000
56,-5.175601,-4.047802,6.453313,-0.999997,0.811813,0.000000
57,2.900841,-6.158870,6.562184,-0.999600,0.834441,0.000000
58,7.249453,-6.032565,6.880571,-0.999987,0.841932,0.000000
59,4.844378,-6.693401,2.221537,-0.994527,0.790053,0.000000
60,-3.290517,-5.337436,4.208193,-0.993964,0.831116,0.000000
61,-5.402944,-6.237277,5.514810,-0.999980,0.810077,0.000000
