n_evals,cid
20,1
40,1
60,1
80,1
100,0.6220303160815378
120,0.5988864890788743
140,0.5959780835283255
160,0.5865940066715236
180,0.5865940066715236
200,0.46743007203486814
220,0.4662898711524606
240,0.4657459916267421
260,0.4657459916267421
280,0.4604156368113588
300,0.4603926267128448
320,0.4603926267128448
340,0.46019837087696286
360,0.4598693324749988
380,0.4598693324749988
400,0.44852393033609045
420,0.44852393033609045
440,0.44852393033609045
460,0.44852393033609045
480,0.4463064885215767
500,0.440546194352558
520,0.440546194352558
540,0.440546194352558
560,0.4404182524467882
580,0.4401549171439143
600,0.4401549171439143
620,0.4401207409698735
640,0.44011884390459444
660,0.44010495401126076
680,0.44010495401126076
700,0.44010495401126076
720,0.44010495401126076
740,0.44010495401126076
760,0.4400840646215934
780,0.4400840646215934
800,0.4400840646215934
820,0.4400840646215934
840,0.4400840646215934
860,0.4400840646215934
880,0.4400840646215934
900,0.4400840646215934
920,0.4400840646215934
940,0.4400840646215934
960,0.4400840646215934
980,0.4400840646215934
1000,0.4400840646215934
