Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.586162,1.616752,2.609601,-0.844942,-3.270982
1,0.586162,1.616752,2.609601,-0.844942,-3.270982
2,0.586162,1.616752,2.609601,-0.844942,-3.270982
3,0.586162,1.616752,2.609601,-0.844942,-3.270982
4,0.586162,1.616752,2.609601,-0.844942,-3.270982
5,0.586162,1.616752,2.606956,-0.844942,-3.270982
6,0.586162,1.617905,2.609601,-0.837958,-3.270982
7,0.586162,1.616752,2.609601,-0.844942,-3.270982
8,0.586162,1.616752,2.606956,-0.844942,-3.270982
9,0.586162,1.617905,2.609601,-0.837958,-3.270982
10,0.586162,1.616752,2.609601,-0.844942,-3.270982
11,0.586162,1.616752,2.606956,-0.844942,-3.270982
12,0.586162,1.616752,2.609023,-0.844942,-3.270982
13,0.586162,1.617905,2.609601,-0.837958,-3.270982
14,0.586162,1.616752,2.609601,-0.844942,-3.270982
15,0.586162,1.616752,2.606956,-0.844942,-3.270982
16,0.586162,1.616752,2.609023,-0.844942,-3.270982
17,0.586162,1.616762,2.609601,-0.844879,-3.270982
18,0.586162,1.617905,2.609601,-0.837958,-3.270982
19,0.586472,1.615698,2.609601,-0.854132,-3.272750
20,0.586162,1.616752,2.609601,-0.844942,-3.270982
21,0.586162,1.616752,2.606956,-0.844942,-3.270982
22,0.586162,1.616752,2.609023,-0.844942,-3.270982
23,0.586162,1.616762,2.609601,-0.844879,-3.270982
24,0.586472,1.615698,2.609601,-0.854132,-3.272750
25,0.586162,1.616203,2.609601,-0.848212,-3.270982
26,0.586162,1.616752,2.609601,-0.844942,-3.270982
27,0.586162,1.616752,2.606956,-0.844942,-3.270982
28,0.586162,1.616752,2.609023,-0.844942,-3.270982
29,0.586162,1.616762,2.609601,-0.844879,-3.270982
30,0.586472,1.615698,2.609601,-0.854132,-3.272750
31,0.586162,1.616203,2.609601,-0.848212,-3.270982
32,0.586162,1.616752,2.609601,-0.844942,-3.270982
33,0.586162,1.616752,2.606956,-0.844942,-3.270982
34,0.586162,1.616752,2.609023,-0.844942,-3.270982
35,0.586162,1.616753,2.609601,-0.844932,-3.270982
36,0.586472,1.615698,2.609601,-0.854132,-3.272750
37,0.586162,1.616203,2.609601,-0.848212,-3.270982
38,0.586162,1.616752,2.609601,-0.844942,-3.270982
39,0.586162,1.616752,2.606956,-0.844942,-3.270982
40,0.586162,1.616752,2.609023,-0.844942,-3.270982
41,0.586162,1.616752,2.609601,-0.844942,-3.270982
42,0.587289,1.616752,2.609601,-0.860966,-3.275635
43,0.586472,1.615698,2.609601,-0.854132,-3.272750
44,0.586162,1.614887,2.609601,-0.855917,-3.270982
45,0.586162,1.616203,2.609601,-0.848212,-3.270982
46,0.586162,1.616752,2.609601,-0.844942,-3.270982
47,0.587289,1.616752,2.609601,-0.860966,-3.275635
48,0.586472,1.615698,2.609601,-0.854132,-3.272750
49,0.586162,1.614887,2.609601,-0.855917,-3.270982
50,0.586162,1.616203,2.609601,-0.848212,-3.270982
51,0.586162,1.616752,2.609601,-0.844942,-3.270982
52,0.587280,1.613661,2.609601,-0.879013,-3.275635
53,0.587289,1.616752,2.609601,-0.860966,-3.275635
54,0.586472,1.615698,2.609601,-0.854132,-3.272750
55,0.586162,1.614887,2.609601,-0.855917,-3.270982
56,0.586162,1.616203,2.609601,-0.848212,-3.270982
57,0.587280,1.613661,2.609601,-0.879013,-3.275635
58,0.587280,1.614942,2.609601,-0.871589,-3.275635
59,0.587289,1.616752,2.609601,-0.860966,-3.275635
