n_evals,cid
40,0.45686131124843643
80,0.37101768830838155
120,0.34877349787073464
160,0.3416885363038392
200,0.31695847220855855
240,0.31676856369347683
280,0.316386644789459
320,0.3162911390676704
360,0.31616786362116717
400,0.31585888967454234
440,0.3158446129673177
480,0.3156955392346755
520,0.31569552875087764
560,0.315671213745402
600,0.315671213745402
640,0.315669155483362
680,0.31566065877226573
720,0.3134223225381896
760,0.3134223225381896
800,0.31332067474525427
840,0.3133183330543133
880,0.31331811119476094
920,0.3133121779298891
960,0.31304654933797316
1000,0.3130381996770504
1040,0.31297990565049666
1080,0.31297990565049666
1120,0.31297945420029294
1160,0.31297945420029294
1200,0.3122732644392328
1240,0.3122732644392328
1280,0.31226360423792004
1320,0.3122566676602821
1360,0.31225458342361245
1400,0.3122425513404311
1440,0.3122326369236381
1480,0.31222535200582224
1520,0.3122252512295664
1560,0.3122250296105023
1600,0.3122250296105023
1640,0.3122236341009758
1680,0.31222305163052744
1720,0.3121549391915125
1760,0.3121511075358962
1800,0.3121511075358962
1840,0.3121505979936245
1880,0.3121505979936245
1920,0.3121505979936245
1960,0.3121505979936245
2000,0.3121505979936245
