n_evals,cid
20,1
40,1
60,1
80,1
100,0.6748611887482493
120,0.6748396704313095
140,0.5305865076441388
160,0.45245127888364317
180,0.43704469724547645
200,0.4369862523855361
220,0.3999830131148854
240,0.3999830131148854
260,0.3999830131148854
280,0.3992705873169525
300,0.3992705873169525
320,0.39924899665623553
340,0.39924899665623553
360,0.39924899665623553
380,0.3941788829234058
400,0.3941788829234058
420,0.3941788829234058
440,0.3938061950285735
460,0.3890809556339607
480,0.3890809556339607
500,0.38809476055999803
520,0.38809476055999803
540,0.38809476055999803
560,0.38809476055999803
580,0.38809476055999803
600,0.387028416705691
620,0.387028416705691
640,0.387028416705691
660,0.387028416705691
680,0.387028416705691
700,0.387028416705691
720,0.387028416705691
740,0.387028416705691
760,0.387028416705691
780,0.387028416705691
800,0.387028416705691
820,0.387028416705691
840,0.387028416705691
860,0.387028416705691
880,0.387028416705691
900,0.387028416705691
920,0.3866328243380137
940,0.3866328243380137
960,0.3832042175485334
980,0.3832042175485334
1000,0.37307959287565806
