RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.24766304462089278,0.021091120961613433,100.0,0.3169123164897859,0.04872449329840555,100.0,0.364589763611077,0.06036238683083469
200.0,0.20263787080961468,0.021249125729618425,200.0,0.286872086685561,0.04766926103066339,200.0,0.34890783605388803,0.06369706070452112
300.0,0.17706148906884353,0.014095881881691606,300.0,0.2781950073083109,0.04899214032866539,300.0,0.3447436124359593,0.06475309962538002
400.0,0.15981418174310452,0.011777165295508527,400.0,0.2679435268867874,0.05132990085636296,400.0,0.34245818122743804,0.06366916322726611
500.0,0.1498045010539837,0.010313277431800803,500.0,0.2646064899763096,0.050117223683187676,500.0,0.34097849571789385,0.06414809170535378
600.0,0.14116803802730665,0.00928128706063093,600.0,0.260349312994618,0.05192554371463909,600.0,0.3380572418424827,0.06413380492467013
700.0,0.13609443843100472,0.007615693242112538,700.0,0.25578737098498616,0.05339699704205792,700.0,0.3356148868076957,0.06530441993626951
800.0,0.13022058090422806,0.006370334943399145,800.0,0.252671424242663,0.05243661943007409,800.0,0.33446384729538675,0.06597075760996553
900.0,0.1264595816546205,0.007011012443544715,900.0,0.24913584563329602,0.052243997765965895,900.0,0.3340739582204382,0.066046119717393
1000.0,0.1239081276511215,0.007116925394149297,1000.0,0.24397174338382194,0.04732170643258476,1000.0,0.33345976933106775,0.06530643103726087
