Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.348382,0.996147,4.015379,-0.991486,-1.174274,0
1,0.795777,1.087642,1.802432,-0.000001,-2.152176,0
2,0.244231,0.818379,0.696289,-0.010659,-0.957050,0
3,0.522955,1.420974,1.586281,-0.174894,-0.063859,0
4,0.324093,1.842784,2.975053,-0.011452,-1.158354,0
5,0.636291,1.609387,3.429040,-0.000000,-1.896043,0
6,0.399785,1.458652,3.961547,-0.619252,-2.133156,0
7,0.695280,0.612497,3.752619,-0.000000,-1.903817,0
8,0.925105,0.669367,1.199026,-0.000000,-2.646771,0
9,0.657147,1.043958,2.732054,-0.000000,-1.934519,0
10,0.551312,1.538103,4.147188,-0.000000,-1.690867,0
11,0.661686,0.785614,2.144305,-0.000000,-1.934713,0
12,0.571010,1.584056,4.705850,-0.000000,-1.741243,0
13,0.513719,1.839324,4.536466,-0.000002,-1.599654,0
14,0.136663,1.590160,0.070998,-0.000001,-0.876309,0
15,0.241533,1.609789,0.273320,-0.000008,-1.062243,0
16,0.538627,1.006078,3.780000,-0.000000,-1.676569,0
17,0.628382,0.659266,1.082881,-0.000084,-1.869328,0
18,0.312333,0.971599,0.216763,-0.005158,-1.138938,0
19,0.632763,0.925440,3.708474,-0.000000,-1.890518,0
20,0.412965,1.428477,1.262858,-0.017936,-1.373051,0
21,0.497056,1.589881,0.470262,-0.004601,-1.588928,0
22,0.489277,0.913040,4.698473,-0.000000,-1.538113,0
23,0.937712,0.559205,3.554920,-0.000000,-2.468771,0
24,0.586159,1.963822,1.436995,-0.099343,-1.787151,0
25,0.984658,0.709641,0.324671,-0.000000,-2.862225,0
26,0.647043,1.329267,3.201211,-0.000000,-1.931674,0
27,0.271745,0.923330,4.105068,-0.368117,-0.025876,0
28,0.651847,1.355430,3.338256,-0.000000,-1.942101,0
29,0.529059,0.996815,3.255582,-0.000004,-1.640923,0
30,0.422968,1.833564,0.034825,-0.000075,-1.444708,0
31,0.592847,0.683998,2.797301,-0.000000,-1.784065,0
32,0.548357,1.347065,0.942492,-0.372671,-1.682743,0
33,0.556621,1.676789,2.731663,-0.311308,-1.672793,0
34,0.629754,1.733123,1.397910,-0.138369,-0.050293,0
35,0.857162,1.793418,1.282391,-0.413522,-4.099645,0
36,0.168915,1.165795,3.060008,-0.001264,-0.743316,0
37,0.953568,0.535398,1.238776,-0.000000,-2.745275,0
38,0.616965,1.241328,4.759571,-0.000000,-1.785098,0
39,0.353485,0.706950,1.752543,-0.437649,-0.751780,0
40,0.554443,1.820554,2.027939,-0.159386,-0.055249,0
41,0.327435,1.220055,1.220924,-0.006102,-1.174304,0
42,0.896029,1.484402,4.405167,-0.000000,-2.381313,0
43,0.153377,1.760589,0.573671,-0.000001,-0.899315,0
44,0.610760,1.497042,2.005825,-0.334645,-2.602043,0
45,0.240321,0.527482,0.182921,-0.432659,-0.021677,0
46,0.470069,0.543634,1.593573,-0.000066,-1.492549,0
47,0.250481,1.965984,1.837868,-0.000083,-1.028820,0
48,0.143975,1.858270,4.015934,-0.000170,-0.726720,0
49,0.239370,1.651627,3.630874,-0.005220,-0.935617,0
50,0.278745,0.667158,4.373209,-0.203043,-0.991224,0
51,0.737937,1.097729,1.216496,-0.403773,-0.770145,0
52,0.661085,0.880901,1.443874,-0.007175,-1.937233,0
53,0.215280,1.091200,3.312090,-0.019718,-0.845265,0
54,0.587740,1.092492,0.768813,-0.245105,-2.521496,0
55,0.639250,1.514625,2.877282,-0.004541,-1.898447,0
56,0.209018,0.721557,3.088163,-0.101656,-0.817955,0
57,0.664074,1.341261,3.544770,-0.000000,-1.943394,0
58,0.756205,0.982481,2.021693,-0.000000,-2.085386,0
59,0.165562,0.928220,2.071644,-0.001446,-0.737015,0
60,0.598616,1.961381,2.701147,-0.209674,-0.067295,0
61,0.373557,1.251892,1.281963,-0.019633,-1.278862,0
62,0.554419,1.946516,1.996334,-0.341105,-1.707834,0
63,0.678268,1.099115,3.770189,-0.000000,-1.986231,0
64,0.890698,0.570472,1.622873,-0.000000,-2.477238,0
65,0.772498,1.381635,2.041148,-0.001571,-2.099323,0
66,0.815895,0.789222,4.434077,-0.000000,-2.142672,0
67,0.292785,0.951871,0.120293,-0.003001,-1.082080,0
68,0.744336,1.417449,3.947542,-0.000000,-2.046520,0
69,0.788202,1.175010,1.350900,-0.133341,-2.133493,0
70,0.776977,1.647301,1.973721,-0.340773,-2.106355,0
71,0.700121,0.877777,4.975146,-0.000000,-1.910589,0
72,0.725114,1.010718,0.726251,-0.346751,-0.041193,0
73,0.606566,0.821344,1.240866,-0.255246,-1.829632,0
74,0.582369,1.178776,3.246507,-0.000001,-1.778606,0
75,0.742485,1.678754,3.158477,-0.000000,-2.083516,0
76,0.201267,1.930992,4.105285,-0.001204,-0.855942,0
77,0.198584,1.125785,3.267037,-0.005743,-0.828600,0
78,0.175519,1.419227,0.307694,-0.000004,-0.921777,0
