Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,7.401799,0.159336,15.071265,-0.776631,0.841224,0.000000
1,-3.443515,5.300717,6.210369,-0.999889,0.849545,0.000000
2,-0.691405,7.880008,3.741543,-0.874594,0.832187,0.000000
3,3.977192,-5.776596,4.782300,-0.846972,0.849667,0.000000
4,0.743446,7.129434,15.946148,-0.827376,0.860548,0.000000
5,-6.790515,-7.890371,2.561621,-0.935408,0.847715,0.000000
6,6.157284,-5.550367,6.981705,-0.999858,0.849508,0.000000
7,0.080454,-6.072646,1.622862,-0.996664,0.845752,0.000000
8,3.916268,-7.137980,4.796823,-0.858144,0.854439,0.000000
9,6.768034,-1.825151,7.421365,-0.999952,0.845352,0.000000
10,3.163242,-3.907091,2.090554,-0.796754,0.819312,0.000000
11,-4.844615,4.238391,4.111368,-0.713535,0.841959,0.000000
12,-7.282497,3.294057,3.345565,-1.000000,0.839564,0.000000
13,5.548973,-6.307386,1.794822,-1.000000,0.830276,0.000000
14,-7.406733,-4.543613,3.211607,-0.874507,0.846313,0.000000
15,-6.619561,2.539425,1.442109,-0.996003,0.803983,0.000000
16,-0.805608,7.339381,3.684490,-0.911396,0.831982,0.000000
17,-6.648573,4.444922,5.810779,-0.984966,0.847988,0.000000
18,-5.491991,3.107155,3.297813,-1.000000,0.834238,0.000000
19,1.014626,7.128642,16.410911,-0.856217,0.863834,0.000000
20,-6.272246,1.170658,3.260574,-0.999996,0.848890,0.000000
21,1.496613,7.652998,5.707253,-0.990964,0.833242,0.000000
22,5.860471,-3.170900,6.619581,-0.999961,0.851438,0.000000
23,5.834110,-0.371291,6.586141,-0.977641,0.826556,0.000000
24,-7.564652,6.898198,16.713128,-0.983452,0.750743,0.000000
25,-0.408401,7.050443,6.347749,-0.999858,0.835219,0.000000
26,5.443089,-5.079860,6.569923,-0.999491,0.843350,0.000000
27,-6.069962,1.334524,0.779066,-0.997248,0.803329,0.000000
28,-7.943814,7.714242,11.538554,-0.986453,0.674816,0.000000
29,-5.147188,7.469431,3.825549,-0.999561,0.862167,0.000000
30,-7.679095,7.522241,6.186437,-0.999992,0.858326,0.000000
31,-2.401139,7.809796,5.976031,-0.999980,0.850660,0.000000
32,-5.683800,1.524227,2.842770,-0.999989,0.839421,0.000000
33,6.753806,-6.474814,15.622740,-0.702668,0.757369,0.000000
34,7.765686,-0.629028,15.440905,-0.836662,0.833015,0.000000
35,-7.418754,4.684409,5.669373,-0.987258,0.848737,0.000000
36,7.861721,2.366817,7.303148,-0.939906,0.825375,0.000000
37,-2.360151,-7.038907,2.122226,-0.927549,0.835381,0.000000
38,-2.951739,7.182707,6.083904,-0.999966,0.852739,0.000000
39,4.531161,-5.405120,1.650008,-0.999998,0.827262,0.000000
40,-7.193547,-1.356630,3.434141,-0.998586,0.848896,0.000000
41,-2.152737,6.358270,6.247004,-0.999947,0.845350,0.000000
42,5.925216,-5.033908,2.411423,-0.999861,0.819796,0.000000
43,-6.599353,4.110101,2.614433,-1.000000,0.841176,0.000000
44,-2.102658,5.742494,4.079995,-0.862219,0.833305,0.000000
45,6.395169,-5.416522,5.320422,-0.999559,0.861038,0.000000
46,5.657692,-6.149057,2.101463,-0.999999,0.828120,0.000000
47,-5.339325,7.666069,5.767985,-0.999988,0.851488,0.000000
48,-5.938755,3.338689,2.564351,-1.000000,0.831391,0.000000
49,-4.271340,6.883153,3.902874,-0.999643,0.852385,0.000000
50,7.180098,-5.498767,1.571499,-0.999515,0.823978,0.000000
51,7.931923,-4.244883,7.262839,-0.999958,0.855653,0.000000
52,-7.053508,1.042309,0.586742,-0.997593,0.810309,0.000000
53,-6.187749,0.119111,2.684900,-0.998999,0.842079,0.000000
54,5.336247,-6.475457,2.146557,-1.000000,0.829486,0.000000
55,-7.008396,3.980216,6.016537,-0.788619,0.844887,0.000000
56,4.549996,-4.298811,2.448051,-0.998297,0.817908,0.000000
57,-5.482726,6.752816,3.866732,-0.999532,0.860703,0.000000
58,-7.810124,4.886846,4.031721,-0.996692,0.848108,0.000000
59,4.834505,-2.508425,7.177666,-0.911424,0.837987,0.000000
60,4.218656,-7.379989,16.263009,-0.892934,0.730359,0.000000
61,-3.392934,7.470466,3.888002,-0.999344,0.848690,0.000000
62,5.098131,-4.436873,2.308810,-0.999061,0.811936,0.000000
63,4.981754,-5.936498,6.538302,-0.999111,0.855096,0.000000
64,5.480843,-7.143210,5.005377,-0.998206,0.858542,0.000000
