Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.552819,0.911997,1.640906,-0.978523,-2.535731,1
1,0.775839,0.917757,0.422752,-0.955911,-2.573272,1
2,0.809386,1.791942,1.699748,-0.996910,-2.217530,1
3,0.788565,1.789174,1.844347,-0.999018,-2.135745,1
4,0.775370,0.953296,0.422752,-0.820528,-2.865036,1
5,0.775633,1.794617,1.752595,-0.597854,-3.798558,0
6,0.778429,1.781314,1.711873,-0.548679,-3.847275,0
7,0.775838,0.917757,0.422752,-0.955911,-2.573272,1
8,0.809386,1.791942,1.699848,-0.996910,-2.217530,1
9,0.921663,1.552263,0.597401,-0.516615,-4.628827,0
10,0.549527,0.917726,1.711025,-0.985358,-2.434126,1
11,0.788457,1.836990,1.844347,-0.999021,-2.135646,1
12,0.771629,0.953296,0.422752,-0.792344,-2.875913,1
13,0.565155,1.129634,1.320485,-0.735865,-3.318752,1
14,0.776260,0.917757,0.422752,-0.965375,-2.573111,1
15,0.775839,0.917757,0.319002,-0.947073,-2.768372,1
16,0.778286,0.953296,0.422752,-0.832477,-2.856125,1
17,0.788598,1.798886,1.843205,-0.998510,-2.135741,1
18,0.775481,1.791942,1.749695,-0.569052,-3.798244,0
19,0.778097,1.781314,1.710224,-0.544230,-3.846513,0
20,0.921593,1.551819,0.577582,-0.441915,-4.628827,0
21,0.793768,1.796384,1.749695,-0.983479,-2.154194,1
22,0.813806,1.791942,1.699748,-0.969568,-2.235421,1
23,0.776261,0.959365,0.422752,-0.742154,-2.865046,1
24,0.561414,1.129629,1.320468,-0.653286,-3.295564,0
25,0.561411,1.129629,1.320485,-0.653264,-3.295585,0
26,0.561532,1.135565,1.320468,-0.590293,-3.304042,0
27,0.561411,1.129629,1.328209,-0.653264,-3.295585,0
28,0.552940,0.920933,1.687101,-0.956189,-2.535733,1
29,0.548117,0.911894,1.640906,-0.965093,-2.523943,1
30,0.794549,0.956866,0.422752,-0.893268,-2.581065,1
31,0.538757,0.917695,1.710224,-0.945944,-2.579577,1
32,0.788871,0.966895,0.422752,-0.772238,-2.768214,1
33,0.921593,1.551819,0.561526,-0.404626,-4.628827,0
34,0.788457,1.839173,1.851400,-0.998455,-2.135646,1
35,0.778026,1.781314,1.710224,-0.543292,-3.846262,0
36,0.561414,1.129634,1.320485,-0.653226,-3.295564,0
37,0.535258,0.920933,1.687101,-0.811434,-2.571662,1
38,0.561527,1.135767,1.320485,-0.587967,-3.304042,0
39,0.552819,0.917726,1.640906,-0.949460,-2.535731,1
