Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,6.678374,5.522771,7.306643,-0.962335,0.797392,0.000000
1,-6.225387,-7.878015,9.215479,-0.975727,0.802860,0.000000
2,3.167489,6.107434,5.604731,-0.989884,0.804334,0.000000
3,7.239998,-4.478571,20.157404,-0.996400,0.845869,0.000000
4,7.987300,-1.478258,15.324935,-0.765577,0.833891,0.000000
5,-7.098632,7.525443,3.383028,-0.999952,0.818746,0.000000
6,-5.120176,-2.899342,5.515704,-0.946534,0.847552,0.000000
7,5.385885,4.498635,5.924433,-0.904107,0.790543,0.000000
8,5.888988,-6.226540,8.534758,-0.999879,0.843105,0.000000
9,4.447314,-2.897807,6.579204,-0.999666,0.825973,0.000000
10,-5.696383,6.397622,9.010811,-0.954382,0.741325,0.000000
11,1.202397,3.953750,5.804585,-0.887641,0.799465,0.000000
12,-3.956827,-5.337301,6.176775,-0.993964,0.832353,0.000000
13,7.763446,-7.884970,8.495561,-0.860369,0.739067,0.000000
14,-6.146454,5.113400,7.835113,-0.995928,0.851533,0.000000
15,7.251608,-6.240911,7.958193,-0.997326,0.744571,0.000000
16,6.261910,-6.765190,8.844330,-0.999943,0.848988,0.000000
17,5.423235,-7.233399,3.783073,-1.000000,0.864469,0.000000
18,7.449341,4.637955,6.633518,-0.993337,0.811967,0.000000
19,4.699560,5.778294,7.198430,-0.899595,0.798611,0.000000
20,5.947791,-4.811059,2.042219,-0.999876,0.812702,0.000000
21,-5.941270,-5.895912,7.696912,-0.946168,0.801078,0.000000
22,7.609030,-1.385996,17.414307,-0.735756,0.841319,0.000000
23,-4.362467,5.671191,20.560294,-0.989306,0.850980,0.000000
24,-5.826024,-5.648647,6.205510,-0.999996,0.840241,0.000000
25,-4.653577,1.812207,3.050671,-0.965238,0.822581,0.000000
26,6.945475,2.027346,8.717681,-0.999593,0.846880,0.000000
27,4.100259,-4.642753,1.842579,-0.999686,0.816843,0.000000
28,7.440608,7.465732,6.129753,-0.985508,0.800120,0.000000
29,6.782814,-4.375154,19.961885,-0.995681,0.856415,0.000000
30,-4.042106,-7.815531,6.845857,-0.999999,0.848490,0.000000
31,3.929655,-3.948739,6.513359,-0.981918,0.836490,0.000000
32,5.380352,0.435330,15.180695,-0.997614,0.827349,0.000000
33,7.280675,-4.034489,9.229171,-0.999999,0.851473,0.000000
34,6.577509,-5.663428,9.071129,-0.999993,0.850261,0.000000
35,-7.062162,1.761287,2.558902,-0.999999,0.821621,0.000000
36,-4.474861,-4.526560,8.755125,-0.910998,0.808143,0.000000
37,1.897115,-6.139812,3.873458,-0.999999,0.861559,0.000000
