n_evals,cid
40,1
80,0.5280584914309496
120,0.4978360283842477
160,0.45648854907474834
200,0.3514873639754331
240,0.3487927112414205
280,0.34782737232947075
320,0.32957996144334434
360,0.32902107554489285
400,0.32818332654530663
440,0.3250823180510808
480,0.32508214515009254
520,0.31182991550114975
560,0.3118285365352237
600,0.3117672281252052
640,0.3117661852274458
680,0.31104709837208394
720,0.31043622420093464
760,0.31043622420093464
800,0.31043622420093464
840,0.2960070811809097
880,0.29400005910913085
920,0.29400005910913085
960,0.2939881759059389
1000,0.2939601200573069
1040,0.29383870870171386
1080,0.2938371261747562
1120,0.2938225482417488
1160,0.2938225482417488
1200,0.2938225482417488
1240,0.29377017433386066
1280,0.29361549510543666
1320,0.29361549510543666
1360,0.29361549510543666
1400,0.29361549510543666
1440,0.29361499379774697
1480,0.29361499379774697
1520,0.29361499379774697
1560,0.29361499379774697
1600,0.2934329247666057
1640,0.29088179692455934
1680,0.29088179692455934
1720,0.29087988123032693
1760,0.29087988123032693
1800,0.29087832965582433
1840,0.29077861747841166
1880,0.29077861747841166
1920,0.29077861747841166
1960,0.29072390745466814
2000,0.29072390745466814
