RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.5458656254419667,0.09789121849572922,100.0,0.7220042758430801,0.2610763648739053,100.0,0.718517344185746,0.2070420551927984
200.0,0.3942924055194247,0.03212076629826504,200.0,0.5919475977804106,0.16013439931686588,200.0,0.677285130208017,0.19193644329215206
300.0,0.35636000883767627,0.03726888744120439,300.0,0.5464883183506425,0.14776883121779685,300.0,0.668186917523067,0.19629241162986558
400.0,0.32487347562507285,0.03944868287931686,400.0,0.5227372755851358,0.1573542310936195,400.0,0.6626326150161395,0.19626827513665857
500.0,0.30532910695744586,0.021266233422577302,500.0,0.5097302814466519,0.1603599928273412,500.0,0.6602037373682277,0.19705531419754885
600.0,0.29643715385263103,0.021809727084252245,600.0,0.4778002698059935,0.15185383906075667,600.0,0.6582867352909256,0.1976850117338037
700.0,0.28956928161026024,0.02199762724606469,700.0,0.45865476308697534,0.15450890794767358,700.0,0.6573333955568119,0.19808285260368094
800.0,0.28172541677587615,0.018080065690381602,800.0,0.4487564339439958,0.16029015367893107,800.0,0.6531996608496741,0.19939226391274573
900.0,0.27064958188225907,0.014324271978941889,900.0,0.4437100481998158,0.16208939634871028,900.0,0.653000960346568,0.19952468548962304
1000.0,0.26402636859025985,0.012735055724453227,1000.0,0.43570127258184754,0.1635715521338926,1000.0,0.6528210106512721,0.19960101161630564
