Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
470,0.470628,0.727710,1.217377,-0.999883,-1.500918
471,0.480142,0.727710,1.213853,-0.999725,-1.531432
472,0.433652,0.718408,1.285971,-0.999568,-2.389604
473,0.470628,0.727710,1.217577,-0.999883,-1.500918
474,0.427000,0.840899,1.021531,-0.900567,-2.725527
475,0.451347,0.701422,0.898830,-0.990601,-2.441185
476,0.486274,0.798953,1.258868,-0.927869,-2.552261
477,0.489718,0.713224,0.688993,-0.964692,-2.498636
478,0.487867,0.794031,1.285781,-0.971757,-2.490960
479,0.472541,0.904613,0.879197,-0.739697,-2.889959
480,0.479737,0.715522,0.689372,-0.988445,-2.457891
481,0.470628,0.727679,1.217577,-0.999880,-1.500918
482,0.425763,0.840899,0.956769,-0.752828,-2.711404
483,0.433652,0.718406,1.286163,-0.999568,-2.389604
484,0.488486,0.715480,0.688993,-0.962678,-2.494471
485,0.479737,0.715490,0.689572,-0.988442,-2.457891
486,0.433652,0.718339,1.260470,-0.999981,-2.389604
487,0.488286,0.713224,0.688993,-0.979824,-2.561999
488,0.433652,0.718339,1.263221,-0.999981,-2.389604
489,0.437807,0.840899,0.871750,-0.879877,-2.785608
490,0.436749,0.718406,1.278500,-0.993602,-2.391589
491,0.436749,0.718406,1.279355,-0.993602,-2.391589
492,0.486274,0.783336,1.260476,-0.983596,-2.483900
493,0.436749,0.718406,1.275685,-0.993602,-2.391589
494,0.433652,0.718339,1.260469,-0.999981,-2.389604
495,0.451347,0.710905,0.898830,-0.992279,-2.441185
496,0.488286,0.713224,0.682803,-0.979824,-2.561999
497,0.472005,0.927774,1.028144,-0.741968,-2.908886
498,0.437441,0.840250,0.876064,-0.886784,-2.785273
499,0.470691,0.723476,0.889547,-0.988927,-2.465203
500,0.427089,0.836442,0.999527,-0.909367,-2.726186
501,0.486274,0.783091,1.258868,-0.983595,-2.483900
502,0.470628,0.727710,1.217377,-0.999883,-1.500918
503,0.480142,0.727710,1.213853,-0.999725,-1.531432
504,0.433652,0.718408,1.285971,-0.999568,-2.389604
505,0.470628,0.727710,1.217577,-0.999883,-1.500918
506,0.451347,0.701422,0.898830,-0.990601,-2.441185
507,0.486274,0.798953,1.258868,-0.927869,-2.552261
508,0.489718,0.713224,0.688993,-0.964692,-2.498636
509,0.487867,0.794031,1.285781,-0.971757,-2.490960
510,0.472541,0.904613,0.879197,-0.739697,-2.889959
511,0.437251,0.840339,0.871942,-0.880147,-2.783970
512,0.480768,0.715490,0.689572,-0.988062,-2.460015
513,0.470648,0.727710,1.029577,-0.985440,-2.465065
514,0.479737,0.718124,0.689572,-0.988630,-2.457891
515,0.427089,0.841179,1.021531,-0.901051,-2.726186
516,0.470628,0.727679,1.217577,-0.999880,-1.500918
517,0.433652,0.718406,1.286163,-0.999568,-2.389604
518,0.437048,0.842564,0.870820,-0.849913,-2.782834
519,0.433652,0.718339,1.260470,-0.999981,-2.389604
520,0.433652,0.718339,1.263221,-0.999981,-2.389604
521,0.437807,0.840899,0.871750,-0.879877,-2.785608
522,0.436749,0.718406,1.278500,-0.993602,-2.391589
523,0.436749,0.718406,1.279355,-0.993602,-2.391589
524,0.486274,0.783336,1.260476,-0.983596,-2.483900
525,0.436749,0.718406,1.275685,-0.993602,-2.391589
526,0.433652,0.718339,1.260469,-0.999981,-2.389604
527,0.451347,0.710905,0.898830,-0.992279,-2.441185
528,0.472005,0.927774,1.028144,-0.741968,-2.908886
529,0.437441,0.840250,0.876064,-0.886784,-2.785273
530,0.470691,0.723476,0.889547,-0.988927,-2.465203
531,0.427089,0.836442,0.999527,-0.909367,-2.726186
532,0.470689,0.723443,0.883695,-0.989090,-2.465187
533,0.488286,0.725624,0.682803,-0.982903,-2.561999
534,0.486274,0.783091,1.258868,-0.983595,-2.483900
535,0.470628,0.727710,1.217377,-0.999883,-1.500918
536,0.480142,0.727710,1.213853,-0.999725,-1.531432
537,0.433652,0.718408,1.285971,-0.999568,-2.389604
538,0.470628,0.727710,1.217577,-0.999883,-1.500918
539,0.433652,0.718408,1.287603,-0.999568,-2.389604
540,0.451347,0.701925,0.898830,-0.990690,-2.441185
541,0.472541,0.904613,0.879197,-0.739697,-2.889959
542,0.437251,0.840339,0.871942,-0.880147,-2.783970
543,0.427089,0.841179,1.021531,-0.901051,-2.726186
544,0.480768,0.715490,0.689572,-0.988062,-2.460015
545,0.470648,0.727710,1.029577,-0.985440,-2.465065
546,0.479737,0.718124,0.689572,-0.988630,-2.457891
547,0.488286,0.713224,0.688993,-0.979824,-2.561999
548,0.488286,0.713224,0.682803,-0.979824,-2.561999
549,0.470628,0.727679,1.217577,-0.999880,-1.500918
550,0.433652,0.718406,1.286163,-0.999568,-2.389604
551,0.433652,0.718339,1.260470,-0.999981,-2.389604
552,0.433652,0.718339,1.263221,-0.999981,-2.389604
553,0.437807,0.840899,0.871750,-0.879877,-2.785608
554,0.486274,0.783336,1.260476,-0.983596,-2.483900
555,0.433652,0.718339,1.260469,-0.999981,-2.389604
556,0.472005,0.927774,1.028144,-0.741968,-2.908886
557,0.437441,0.840250,0.876064,-0.886784,-2.785273
558,0.470691,0.723476,0.889547,-0.988927,-2.465203
559,0.427089,0.836442,0.999527,-0.909367,-2.726186
560,0.470689,0.723443,0.883695,-0.989090,-2.465187
561,0.488286,0.725624,0.682803,-0.982903,-2.561999
562,0.453416,0.696802,0.898830,-0.991410,-2.453812
563,0.433652,0.718339,1.260470,-0.999981,-2.389604
564,0.433652,0.718339,1.260469,-0.999981,-2.389604
565,0.451666,0.701723,0.891298,-0.997537,-2.443034
566,0.437807,0.848526,0.871750,-0.790909,-2.785608
567,0.486274,0.783091,1.258868,-0.983595,-2.483900
568,0.472541,0.904613,0.879197,-0.739697,-2.889959
569,0.437251,0.840339,0.871942,-0.880147,-2.783970
570,0.427089,0.841179,1.021531,-0.901051,-2.726186
571,0.480768,0.715490,0.689572,-0.988062,-2.460015
572,0.470648,0.727710,1.029577,-0.985440,-2.465065
573,0.479737,0.718124,0.689572,-0.988630,-2.457891
574,0.488286,0.713224,0.688993,-0.979824,-2.561999
575,0.488286,0.713224,0.682803,-0.979824,-2.561999
576,0.470628,0.727710,1.217377,-0.999883,-1.500918
577,0.480142,0.727710,1.213853,-0.999725,-1.531432
578,0.433652,0.718408,1.285971,-0.999568,-2.389604
579,0.470628,0.727710,1.217577,-0.999883,-1.500918
580,0.433652,0.718408,1.287603,-0.999568,-2.389604
581,0.436749,0.718406,1.278500,-0.993602,-2.391589
582,0.436749,0.718406,1.279355,-0.993602,-2.391589
583,0.436749,0.718406,1.275685,-0.993602,-2.391589
584,0.451347,0.710905,0.898830,-0.992279,-2.441185
585,0.470628,0.727679,1.217577,-0.999880,-1.500918
586,0.433652,0.718339,1.260470,-0.999981,-2.389604
587,0.433652,0.718339,1.263221,-0.999981,-2.389604
588,0.437807,0.840899,0.871750,-0.879877,-2.785608
589,0.433652,0.718339,1.260469,-0.999981,-2.389604
590,0.472005,0.927774,1.028144,-0.741968,-2.908886
591,0.437441,0.840250,0.876064,-0.886784,-2.785273
592,0.427089,0.836442,0.999527,-0.909367,-2.726186
593,0.488286,0.725624,0.682803,-0.982903,-2.561999
594,0.433652,0.718339,1.260470,-0.999981,-2.389604
595,0.433652,0.718339,1.260469,-0.999981,-2.389604
596,0.486294,0.725655,0.682803,-0.997818,-2.552248
597,0.433652,0.718339,1.260530,-0.999981,-2.389604
598,0.433652,0.718339,1.263160,-0.999981,-2.389604
599,0.437807,0.848526,0.871750,-0.790909,-2.785608
600,0.472541,0.904613,0.879197,-0.739697,-2.889959
601,0.437423,0.840366,0.871942,-0.885514,-2.785251
602,0.427089,0.841179,1.021531,-0.901051,-2.726186
603,0.488286,0.713224,0.688993,-0.979824,-2.561999
604,0.488286,0.713224,0.682803,-0.979824,-2.561999
